block,wallet_type,wealth_bucket,n_wallets,mean,median,p25,p75,p90,p95,p99,max
17595510,CA,1–100,36708,1.0639097744360901,1.0,1.0,1.0,1.0,1.0,2.0,18.0
17595510,CA,">100,000",1416,2.117231638418079,2.0,1.0,2.0,3.0,4.0,13.849999999999909,55.0
17595510,EOA,0–1,6819852,1.110042124081285,1.0,1.0,1.0,1.0,2.0,3.0,775.0
17595510,EOA,"1,000–10,000",886200,2.9921710674791244,2.0,1.0,3.0,7.0,10.0,19.0,685.0
17595510,EOA,"10,000–100,000",264240,3.415194520133212,1.0,1.0,3.0,7.0,12.0,27.0,1252.0
17595510,EOA,"100–1,000",2618166,1.8257711695897052,1.0,1.0,2.0,3.0,5.0,10.0,1036.0
17595510,EOA,1–100,10576748,1.261265277380155,1.0,1.0,1.0,2.0,2.0,5.0,1341.0
17595510,EOA,">100,000",104788,2.9502805664770775,1.0,1.0,2.0,5.0,8.0,27.0,1306.0
17816434,CA,0–1,160037,1.0133406649712253,1.0,1.0,1.0,1.0,1.0,2.0,21.0
17816434,CA,"1,000–10,000",18634,1.1221423204894279,1.0,1.0,1.0,1.0,2.0,3.6699999999982538,33.0
17816434,CA,"10,000–100,000",4379,1.443023521351907,1.0,1.0,2.0,2.0,3.0,8.0,32.0
17816434,CA,"100–1,000",10693,1.1760029926119893,1.0,1.0,1.0,2.0,2.0,4.0,22.0
17816434,CA,1–100,39905,1.059040220523744,1.0,1.0,1.0,1.0,1.0,2.0,17.0
17816434,CA,">100,000",1384,2.2239884393063583,2.0,1.0,2.0,3.0,4.0,15.0,56.0
17816434,EOA,0–1,6918505,1.1115035690514063,1.0,1.0,1.0,1.0,2.0,3.0,775.0
17816434,EOA,"1,000–10,000",894961,3.0030738769622363,2.0,1.0,3.0,7.0,10.0,19.0,685.0
17816434,EOA,"10,000–100,000",266823,3.4492566233045876,2.0,1.0,3.0,7.0,12.0,27.0,1300.0
17816434,EOA,"100–1,000",2695017,1.816900598400678,1.0,1.0,2.0,3.0,5.0,10.0,1055.0
17816434,EOA,1–100,10772551,1.2632925107525599,1.0,1.0,1.0,2.0,2.0,5.0,1400.0
17816434,EOA,">100,000",104858,3.055417803124225,1.0,1.0,2.0,5.0,9.0,27.0,1335.0
18037988,CA,0–1,172994,1.012798131727112,1.0,1.0,1.0,1.0,1.0,2.0,21.0
18037988,CA,"1,000–10,000",19618,1.1190233459068202,1.0,1.0,1.0,1.0,2.0,3.0,33.0
18037988,CA,"10,000–100,000",4147,1.4603327706775984,1.0,1.0,2.0,2.0,3.0,8.0,32.0
18037988,CA,"100–1,000",10806,1.175828243568388,1.0,1.0,1.0,2.0,2.0,4.0,22.0
18037988,CA,1–100,43862,1.0555606219506635,1.0,1.0,1.0,1.0,1.0,2.0,17.0
18037988,CA,">100,000",1342,2.2518628912071534,2.0,1.0,2.0,3.0,4.0,15.0,62.0
18037988,EOA,0–1,7127908,1.1149640259105478,1.0,1.0,1.0,1.0,2.0,3.0,1475.0
18037988,EOA,"1,000–10,000",853621,3.0609052495194002,2.0,1.0,3.0,7.0,10.0,20.0,685.0
18037988,EOA,"10,000–100,000",254563,3.4266684474962976,1.0,1.0,3.0,7.0,12.0,27.0,1361.0
18037988,EOA,"100–1,000",2600374,1.8644571896196471,1.0,1.0,2.0,4.0,5.0,10.0,1069.0
18037988,EOA,1–100,10929669,1.2713683278057186,1.0,1.0,1.0,2.0,3.0,5.0,774.0
18037988,EOA,">100,000",101023,3.024251903031983,1.0,1.0,2.0,5.0,8.0,27.0,1424.0
18251965,CA,0–1,185097,1.0120531397051276,1.0,1.0,1.0,1.0,1.0,1.0,21.0
18251965,CA,"1,000–10,000",20465,1.1149767896408502,1.0,1.0,1.0,1.0,2.0,3.0,33.0
18251965,CA,"10,000–100,000",4187,1.4626224026749464,1.0,1.0,2.0,2.0,3.0,8.0,32.0
18251965,CA,"100–1,000",11261,1.17049995559897,1.0,1.0,1.0,2.0,2.0,4.0,22.0
18251965,CA,1–100,47106,1.0523924765422663,1.0,1.0,1.0,1.0,1.0,2.0,17.0
18251965,CA,">100,000",1330,2.280451127819549,2.0,1.0,2.0,3.0,4.0,15.0,62.0
18251965,EOA,0–1,7047377,1.1189512069526009,1.0,1.0,1.0,1.0,2.0,3.0,1530.0
18251965,EOA,"1,000–10,000",863880,3.0637958975783675,2.0,1.0,3.0,7.0,10.0,20.0,685.0
18251965,EOA,"10,000–100,000",257807,3.453777438161105,1.0,1.0,3.0,7.0,12.0,27.0,1414.0
18251965,EOA,"100–1,000",2649558,1.8475594797320911,1.0,1.0,2.0,4.0,5.0,10.0,1143.0
18251965,EOA,1–100,11092267,1.2706458472375395,1.0,1.0,1.0,2.0,2.0,5.0,772.0
18251965,EOA,">100,000",102262,3.0030314290743383,1.0,1.0,2.0,5.0,8.0,27.0,1505.0
18473543,CA,0–1,195948,1.0113601567762875,1.0,1.0,1.0,1.0,1.0,1.0,21.0
18473543,CA,"1,000–10,000",20914,1.1124127378789328,1.0,1.0,1.0,1.0,2.0,3.0,33.0
18473543,CA,"10,000–100,000",4424,1.4588607594936709,1.0,1.0,2.0,2.0,3.0,7.769999999999527,32.0
18473543,CA,"100–1,000",11623,1.166910436204078,1.0,1.0,1.0,2.0,2.0,4.0,22.0
18473543,CA,1–100,49592,1.0495846104210356,1.0,1.0,1.0,1.0,1.0,2.0,18.0
18473543,CA,">100,000",1404,2.242877492877493,2.0,1.0,2.0,3.0,4.0,15.0,65.0
18473543,EOA,0–1,7130250,1.1179284036324113,1.0,1.0,1.0,1.0,2.0,3.0,1600.0
18473543,EOA,"1,000–10,000",935517,3.034435504646094,2.0,1.0,3.0,7.0,10.0,19.0,685.0
18473543,EOA,"10,000–100,000",279510,3.5547422274695,2.0,1.0,3.0,8.0,12.0,27.0,1465.0
18473543,EOA,"100–1,000",2720416,1.8190390734358275,1.0,1.0,2.0,3.0,5.0,10.0,1143.0
18473543,EOA,1–100,11015390,1.2668929561277449,1.0,1.0,1.0,2.0,2.0,5.0,819.0
18473543,EOA,">100,000",106760,3.0788591232671414,1.0,1.0,2.0,5.0,9.0,27.0,1576.0
18687851,CA,0–1,203499,1.0109631988363579,1.0,1.0,1.0,1.0,1.0,1.0,21.0
18687851,CA,"1,000–10,000",22086,1.1025083763470072,1.0,1.0,1.0,1.0,2.0,3.0,33.0
18687851,CA,"10,000–100,000",4791,1.443539970778543,1.0,1.0,2.0,2.0,3.0,7.0,32.0
18687851,CA,"100–1,000",12472,1.1576330981398333,1.0,1.0,1.0,1.0,2.0,4.0,22.0
18687851,CA,1–100,51241,1.0474034464588904,1.0,1.0,1.0,1.0,1.0,2.0,18.0
18687851,CA,">100,000",1590,2.1893081761006288,2.0,1.0,2.0,3.0,4.0,15.0,65.0
18687851,EOA,0–1,7242368,1.1141668029020342,1.0,1.0,1.0,1.0,2.0,3.0,1695.0
18687851,EOA,"1,000–10,000",1031854,3.008233722987942,2.0,1.0,3.0,7.0,9.0,18.0,685.0
18687851,EOA,"10,000–100,000",309834,3.811566839017022,2.0,1.0,4.0,8.0,13.0,28.0,1536.0
18687851,EOA,"100–1,000",2867458,1.7834576827280468,1.0,1.0,2.0,3.0,5.0,9.0,1143.0
18687851,EOA,1–100,11084633,1.2586919206075655,1.0,1.0,1.0,2.0,2.0,5.0,819.0
18687851,EOA,">100,000",114742,3.2045458506911157,1.0,1.0,2.0,5.0,10.0,29.0,1665.0
18908895,CA,0–1,208718,1.0107369752489004,1.0,1.0,1.0,1.0,1.0,1.0,21.0
18908895,CA,"1,000–10,000",21897,1.1075033109558388,1.0,1.0,1.0,1.0,2.0,3.0,33.0
18908895,CA,"10,000–100,000",5043,1.4372397382510411,1.0,1.0,1.0,2.0,3.0,7.0,33.0
18908895,CA,"100–1,000",12750,1.152235294117647,1.0,1.0,1.0,1.0,2.0,4.0,22.0
18908895,CA,1–100,53504,1.0452676435406698,1.0,1.0,1.0,1.0,1.0,2.0,18.0
18908895,CA,">100,000",1710,2.1736842105263157,2.0,1.0,2.0,3.0,4.0,14.820000000000164,66.0
18908895,EOA,0–1,7233751,1.1141794900045634,1.0,1.0,1.0,1.0,2.0,3.0,1174.0
18908895,EOA,"1,000–10,000",1114768,2.984494531597606,2.0,1.0,3.0,6.0,9.0,18.0,1150.0
18908895,EOA,"10,000–100,000",336614,3.9547166784506884,2.0,1.0,4.0,9.0,14.0,29.0,1596.0
18908895,EOA,"100–1,000",3030633,1.7550584316873736,1.0,1.0,2.0,3.0,5.0,9.0,1143.0
18908895,EOA,1–100,11227609,1.2533363069554702,1.0,1.0,1.0,2.0,2.0,5.0,1785.0
18908895,EOA,">100,000",116997,3.334290622836483,1.0,1.0,2.0,6.0,10.0,31.0,1760.0
19129889,CA,0–1,214806,1.010614228652831,1.0,1.0,1.0,1.0,1.0,1.0,21.0
19129889,CA,"1,000–10,000",21038,1.1115600342237855,1.0,1.0,1.0,1.0,2.0,3.0,33.0
19129889,CA,"10,000–100,000",4945,1.4513650151668351,1.0,1.0,2.0,2.0,3.0,7.0,33.0
19129889,CA,"100–1,000",12765,1.1580885233059146,1.0,1.0,1.0,1.0,2.0,4.0,22.0
19129889,CA,1–100,54999,1.0448189967090311,1.0,1.0,1.0,1.0,1.0,2.0,18.0
19129889,CA,">100,000",1751,2.1679040548258137,2.0,1.0,2.0,3.0,4.0,14.5,66.0
19129889,EOA,0–1,7367698,1.1141019895223718,1.0,1.0,1.0,1.0,2.0,3.0,1861.0
19129889,EOA,"1,000–10,000",1115765,3.0461575690221507,2.0,1.0,3.0,7.0,9.0,18.0,1173.0
19129889,EOA,"10,000–100,000",330462,3.9925891630505173,2.0,1.0,4.0,9.0,14.0,29.0,1142.0
19129889,EOA,"100–1,000",3170970,1.7680006433362663,1.0,1.0,2.0,3.0,5.0,9.0,1144.0
19129889,EOA,1–100,12450010,1.2414302478471906,1.0,1.0,1.0,2.0,2.0,5.0,1348.0
19129889,EOA,">100,000",114721,3.366994708902468,1.0,1.0,2.0,6.0,10.0,31.0,1839.0
19336607,CA,0–1,217855,1.0102682977209612,1.0,1.0,1.0,1.0,1.0,1.0,21.0
19336607,CA,"1,000–10,000",20853,1.1102479259578957,1.0,1.0,1.0,1.0,2.0,3.0,33.0
19336607,CA,"10,000–100,000",6205,1.3729250604351328,1.0,1.0,1.0,2.0,2.0,6.960000000000036,33.0
19336607,CA,"100–1,000",13897,1.1471540620277758,1.0,1.0,1.0,1.0,2.0,4.0,22.0
19336607,CA,1–100,55835,1.0419091967403957,1.0,1.0,1.0,1.0,1.0,2.0,18.0
19336607,CA,">100,000",2174,2.0860165593376263,2.0,1.0,2.0,3.0,4.0,13.539999999999964,67.0
19336607,EOA,0–1,7130174,1.1119383622335164,1.0,1.0,1.0,1.0,2.0,3.0,1944.0
19336607,EOA,"1,000–10,000",1328641,2.8901516662514553,2.0,1.0,3.0,6.0,9.0,17.0,1196.0
19336607,EOA,"10,000–100,000",408774,4.091089452851698,2.0,1.0,4.0,9.0,14.0,29.0,1172.0
19336607,EOA,"100–1,000",3580520,1.677763565068761,1.0,1.0,2.0,3.0,4.0,8.0,1315.0
19336607,EOA,1–100,12509153,1.2245408621990634,1.0,1.0,1.0,2.0,2.0,4.0,1462.0
19336607,EOA,">100,000",132140,3.6662327834115334,1.0,1.0,3.0,7.0,12.0,34.0,1922.0
19557289,CA,0–1,220724,1.0101801344665737,1.0,1.0,1.0,1.0,1.0,1.0,21.0
19557289,CA,"1,000–10,000",20754,1.1158330924159199,1.0,1.0,1.0,1.0,2.0,3.0,33.0
19557289,CA,"10,000–100,000",6760,1.3514792899408283,1.0,1.0,1.0,2.0,2.0,6.0,37.0
19557289,CA,"100–1,000",14512,1.138092613009923,1.0,1.0,1.0,1.0,2.0,3.0,22.0
19557289,CA,1–100,56843,1.0411836109987158,1.0,1.0,1.0,1.0,1.0,2.0,18.0
19557289,CA,">100,000",2405,2.0902286902286904,2.0,1.0,2.0,3.0,4.0,13.960000000000036,70.0
19557289,EOA,0–1,7118439,1.1134310485768018,1.0,1.0,1.0,1.0,2.0,3.0,2064.0
19557289,EOA,"1,000–10,000",1595049,2.759052543213406,2.0,1.0,3.0,6.0,8.0,16.0,1225.0
19557289,EOA,"10,000–100,000",487483,4.249569728585407,2.0,1.0,5.0,10.0,14.0,28.0,1179.0
19557289,EOA,"100–1,000",4190698,1.5916071737930053,1.0,1.0,2.0,3.0,4.0,8.0,1315.0
19557289,EOA,1–100,12379512,1.217224071514289,1.0,1.0,1.0,2.0,2.0,4.0,1603.0
19557289,EOA,">100,000",138965,4.178066419602058,1.0,1.0,3.0,8.0,14.0,37.0,2049.0
19771560,CA,0–1,226266,1.0104611386598075,1.0,1.0,1.0,1.0,1.0,1.0,21.0
19771560,CA,"1,000–10,000",21019,1.1182263666206764,1.0,1.0,1.0,1.0,2.0,3.0,33.0
19771560,CA,"10,000–100,000",6014,1.4088792816760891,1.0,1.0,1.0,2.0,3.0,7.0,37.0
19771560,CA,"100–1,000",13847,1.15324619051058,1.0,1.0,1.0,1.0,2.0,4.0,22.0
19771560,CA,1–100,58359,1.0417587689987835,1.0,1.0,1.0,1.0,1.0,2.0,18.0
19771560,CA,">100,000",2117,2.1426547000472365,2.0,1.0,2.0,3.0,4.0,13.840000000000146,71.0
19771560,EOA,0–1,7657009,1.1163769038275912,1.0,1.0,1.0,1.0,2.0,3.0,1935.0
19771560,EOA,"1,000–10,000",1395791,3.01576597069332,2.0,1.0,3.0,7.0,9.0,18.0,1249.0
19771560,EOA,"10,000–100,000",390683,4.377039697145768,2.0,1.0,5.0,10.0,15.0,31.0,1193.0
19771560,EOA,"100–1,000",3850987,1.700686603200686,1.0,1.0,2.0,3.0,4.0,9.0,1315.0
19771560,EOA,1–100,12972132,1.2365711357238733,1.0,1.0,1.0,2.0,2.0,4.0,2194.0
19771560,EOA,">100,000",104942,4.352699586438223,1.0,1.0,3.0,8.0,14.0,39.0,2155.0
19993250,CA,0–1,231555,1.0101962816609444,1.0,1.0,1.0,1.0,1.0,1.0,21.0
19993250,CA,"1,000–10,000",21144,1.1208853575482407,1.0,1.0,1.0,1.0,2.0,4.0,33.0
19993250,CA,"10,000–100,000",6934,1.3632823766945485,1.0,1.0,1.0,2.0,2.0,6.670000000000073,40.0
19993250,CA,"100–1,000",14890,1.1451981195433176,1.0,1.0,1.0,1.0,2.0,4.0,22.0
19993250,CA,1–100,58609,1.041307648995888,1.0,1.0,1.0,1.0,1.0,2.0,18.0
19993250,CA,">100,000",2333,2.1418774110587226,2.0,1.0,2.0,3.0,4.0,12.679999999999836,72.0
19993250,EOA,0–1,7788116,1.117176862799681,1.0,1.0,1.0,1.0,2.0,3.0,866.0
19993250,EOA,"1,000–10,000",1499613,2.941242173814177,2.0,1.0,3.0,6.0,9.0,17.0,1270.0
19993250,EOA,"10,000–100,000",438117,4.378156976332806,2.0,1.0,5.0,10.0,15.0,30.0,1355.0
19993250,EOA,"100–1,000",3959677,1.6828392820929585,1.0,1.0,2.0,3.0,4.0,8.0,1315.0
19993250,EOA,1–100,12934137,1.235955595645848,1.0,1.0,1.0,2.0,2.0,4.0,2295.0
19993250,EOA,">100,000",114963,4.554143507041396,2.0,1.0,3.0,8.0,14.0,40.0,2265.0
20207949,CA,0–1,240175,1.010338294993234,1.0,1.0,1.0,1.0,1.0,1.0,21.0
20207949,CA,"1,000–10,000",22448,1.1185851746258018,1.0,1.0,1.0,1.0,2.0,4.0,33.0
20207949,CA,"10,000–100,000",6625,1.3944150943396227,1.0,1.0,1.0,2.0,2.0,7.0,40.0
20207949,CA,"100–1,000",14659,1.154512586124565,1.0,1.0,1.0,1.0,2.0,4.0,22.0
20207949,CA,1–100,59559,1.0423781460400612,1.0,1.0,1.0,1.0,1.0,2.0,18.0
20207949,CA,">100,000",2153,2.2025081281932186,2.0,1.0,2.0,3.0,4.0,13.480000000000018,75.0
20207949,EOA,0–1,8185827,1.123402925568791,1.0,1.0,1.0,1.0,2.0,3.0,2232.0
20207949,EOA,"1,000–10,000",1349316,3.122074443644039,2.0,1.0,4.0,7.0,10.0,19.0,1312.0
20207949,EOA,"10,000–100,000",383762,4.401592653780208,2.0,1.0,5.0,10.0,15.0,31.0,1810.0
20207949,EOA,"100–1,000",3770433,1.755446125153265,1.0,1.0,2.0,3.0,5.0,9.0,1975.0
20207949,EOA,1–100,13210635,1.2530270497973792,1.0,1.0,1.0,2.0,2.0,5.0,2409.0
20207949,EOA,">100,000",104680,4.400706916316393,1.0,1.0,3.0,8.0,13.0,39.0,2375.0
20429973,CA,0–1,250077,1.0103208211870744,1.0,1.0,1.0,1.0,1.0,1.0,21.0
20429973,CA,"1,000–10,000",24082,1.1119923594385848,1.0,1.0,1.0,1.0,2.0,4.0,33.0
20429973,CA,"10,000–100,000",6202,1.4409867784585617,1.0,1.0,1.0,2.0,3.0,8.0,40.0
20429973,CA,"100–1,000",14341,1.1632382679032145,1.0,1.0,1.0,2.0,2.0,4.0,22.0
20429973,CA,1–100,60538,1.0437906769301926,1.0,1.0,1.0,1.0,1.0,2.0,18.0
20429973,CA,">100,000",2083,2.211713874219875,2.0,1.0,2.0,3.0,4.0,13.179999999999836,77.0
20429973,EOA,0–1,8708472,1.122929143023024,1.0,1.0,1.0,1.0,2.0,3.0,2384.0
20429973,EOA,"1,000–10,000",1306834,3.175079619905818,2.0,1.0,4.0,7.0,10.0,19.0,1337.0
20429973,EOA,"10,000–100,000",360528,4.409516043136732,2.0,1.0,5.0,10.0,15.0,32.0,1959.0
20429973,EOA,"100–1,000",3747578,1.781645105185269,1.0,1.0,2.0,3.0,5.0,9.0,1315.0
20429973,EOA,1–100,13126580,1.2679788642586265,1.0,1.0,1.0,2.0,2.0,5.0,2535.0
20429973,EOA,">100,000",100619,4.430266649439966,1.0,1.0,3.0,8.0,13.0,39.0,2477.0
20651994,CA,0–1,261928,1.0101974588436518,1.0,1.0,1.0,1.0,1.0,1.0,21.0
20651994,CA,"1,000–10,000",25027,1.114076797059176,1.0,1.0,1.0,1.0,2.0,4.0,33.0
20651994,CA,"10,000–100,000",5186,1.5277670651754724,1.0,1.0,2.0,2.0,3.0,9.0,40.0
20651994,CA,"100–1,000",13932,1.1719064025265575,1.0,1.0,1.0,2.0,2.0,4.0,22.0
20651994,CA,1–100,60888,1.044852844567074,1.0,1.0,1.0,1.0,1.0,2.0,18.0
20651994,CA,">100,000",1821,2.313014827018122,2.0,1.0,2.0,3.0,4.0,14.599999999999909,78.0
20651994,EOA,0–1,9273720,1.1255170524881062,1.0,1.0,1.0,1.0,2.0,3.0,2450.0
20651994,EOA,"1,000–10,000",1230616,3.257933425211439,2.0,1.0,4.0,7.0,10.0,20.0,2485.0
20651994,EOA,"10,000–100,000",324427,4.407096203460254,2.0,1.0,5.0,10.0,15.0,32.0,2211.0
20651994,EOA,"100–1,000",3614591,1.8306961977164222,1.0,1.0,2.0,3.0,5.0,10.0,1343.0
20651994,EOA,1–100,13148223,1.2853299643609635,1.0,1.0,1.0,2.0,3.0,5.0,2592.0
20651994,EOA,">100,000",91312,4.424489661818819,1.0,1.0,3.0,7.0,13.0,41.0,2544.0
20866919,CA,0–1,271189,1.0098270947567933,1.0,1.0,1.0,1.0,1.0,1.0,21.0
20866919,CA,"1,000–10,000",26294,1.1069825815775463,1.0,1.0,1.0,1.0,2.0,3.0,33.0
20866919,CA,"10,000–100,000",5553,1.5092742661624348,1.0,1.0,2.0,2.0,3.0,9.0,40.0
20866919,CA,"100–1,000",14253,1.1672630323440678,1.0,1.0,1.0,2.0,2.0,4.0,22.0
20866919,CA,1–100,62035,1.0443620536793745,1.0,1.0,1.0,1.0,1.0,2.0,18.0
20866919,CA,">100,000",1944,2.3353909465020575,2.0,1.0,2.0,3.0,4.0,15.0,78.0
20866919,EOA,0–1,9006002,1.1245015268706358,1.0,1.0,1.0,1.0,2.0,3.0,866.0
20866919,EOA,"1,000–10,000",1369445,3.1804395211198697,2.0,1.0,4.0,7.0,10.0,20.0,2487.0
20866919,EOA,"10,000–100,000",369535,4.5620658395009945,2.0,1.0,5.0,10.0,15.0,32.0,2285.0
20866919,EOA,"100–1,000",3933817,1.7842929653311275,1.0,1.0,2.0,3.0,5.0,9.0,1316.0
20866919,EOA,1–100,13361673,1.2660904813341862,1.0,1.0,1.0,2.0,2.0,5.0,2681.0
20866919,EOA,">100,000",104257,4.581821844096799,1.0,1.0,3.0,8.0,14.0,42.0,2641.0
21089069,CA,0–1,279290,1.0098284936804038,1.0,1.0,1.0,1.0,1.0,1.0,21.0
21089069,CA,"1,000–10,000",27447,1.102014792144861,1.0,1.0,1.0,1.0,2.0,3.0,33.0
21089069,CA,"10,000–100,000",5589,1.5235283592771516,1.0,1.0,2.0,2.0,3.0,9.0,40.0
21089069,CA,"100–1,000",14266,1.170124772185616,1.0,1.0,1.0,2.0,2.0,4.0,22.0
21089069,CA,1–100,63306,1.0438663001927146,1.0,1.0,1.0,1.0,1.0,2.0,18.0
21089069,CA,">100,000",1952,2.3596311475409837,2.0,1.0,2.0,3.0,4.0,15.0,80.0
21089069,EOA,0–1,9332599,1.1273546629400877,1.0,1.0,1.0,1.0,2.0,3.0,866.0
21089069,EOA,"1,000–10,000",1333250,3.226534408400525,2.0,1.0,4.0,7.0,10.0,20.0,2488.0
21089069,EOA,"10,000–100,000",359882,4.614662583846927,2.0,1.0,5.0,10.0,16.0,33.0,2367.0
21089069,EOA,"100–1,000",3755213,1.8249793021061655,1.0,1.0,2.0,3.0,5.0,10.0,1317.0
21089069,EOA,1–100,13614048,1.27991424740092,1.0,1.0,1.0,2.0,3.0,5.0,2797.0
21089069,EOA,">100,000",101701,4.748812696040353,1.0,1.0,3.0,8.0,14.0,43.0,2755.0
21303934,CA,0–1,282006,1.0094714296858933,1.0,1.0,1.0,1.0,1.0,1.0,21.0
21303934,CA,"1,000–10,000",27769,1.1028845115056358,1.0,1.0,1.0,1.0,2.0,3.0,33.0
21303934,CA,"10,000–100,000",7218,1.4008035466888336,1.0,1.0,1.0,2.0,2.0,7.0,40.0
21303934,CA,"100–1,000",15791,1.1492622379836617,1.0,1.0,1.0,1.0,2.0,4.0,22.0
21303934,CA,1–100,63974,1.0420014380842217,1.0,1.0,1.0,1.0,1.0,2.0,18.0
21303934,CA,">100,000",2351,2.3300723096554656,2.0,1.0,2.0,3.0,4.0,15.5,82.0
21303934,EOA,0–1,8110754,1.137487094294809,1.0,1.0,1.0,1.0,2.0,3.0,866.0
21303934,EOA,"1,000–10,000",1596043,2.962645116704249,2.0,1.0,3.0,6.0,9.0,18.0,2488.0
21303934,EOA,"10,000–100,000",471856,4.606045064595978,2.0,1.0,5.0,10.0,15.0,31.0,1864.0
21303934,EOA,"100–1,000",4161772,1.7170498528030849,1.0,1.0,2.0,3.0,4.0,9.0,1318.0
21303934,EOA,1–100,14543709,1.2476033451989448,1.0,1.0,1.0,2.0,2.0,5.0,2904.0
21303934,EOA,">100,000",128105,5.0334413176691,2.0,1.0,4.0,9.0,16.0,43.95999999999185,2858.0
21525891,CA,0–1,285645,1.009529310857883,1.0,1.0,1.0,1.0,1.0,1.0,21.0
21525891,CA,"1,000–10,000",28080,1.103525641025641,1.0,1.0,1.0,1.0,2.0,3.0,33.0
21525891,CA,"10,000–100,000",6484,1.4691548426896976,1.0,1.0,2.0,2.0,3.0,8.0,42.0
21525891,CA,"100–1,000",15572,1.156563061905985,1.0,1.0,1.0,1.0,2.0,4.0,22.0
21525891,CA,1–100,65145,1.0432880497352062,1.0,1.0,1.0,1.0,1.0,2.0,18.0
21525891,CA,">100,000",2200,2.3640909090909092,2.0,1.0,2.0,3.0,4.0,16.0,85.0
21525891,EOA,0–1,8950379,1.1344654790596018,1.0,1.0,1.0,1.0,2.0,3.0,867.0
21525891,EOA,"1,000–10,000",1545629,3.0786980575545617,2.0,1.0,3.0,7.0,10.0,19.0,2490.0
21525891,EOA,"10,000–100,000",455053,4.643067950326666,2.0,1.0,5.0,10.0,16.0,32.0,2572.0
21525891,EOA,"100–1,000",4050122,1.7770185688233588,1.0,1.0,2.0,3.0,5.0,9.0,1319.0
21525891,EOA,1–100,14488812,1.2638840230655213,1.0,1.0,1.0,2.0,2.0,5.0,3009.0
21525891,EOA,">100,000",125034,4.938728665802902,2.0,1.0,4.0,9.0,15.0,44.0,2981.0
21747950,CA,0–1,290037,1.0096367015242882,1.0,1.0,1.0,1.0,1.0,1.0,21.0
21747950,CA,"1,000–10,000",28538,1.1033709440044852,1.0,1.0,1.0,1.0,2.0,3.0,33.0
21747950,CA,"10,000–100,000",6291,1.4881576855825782,1.0,1.0,2.0,2.0,3.0,8.0,42.0
21747950,CA,"100–1,000",15255,1.1667649950835792,1.0,1.0,1.0,2.0,2.0,4.0,22.0
21747950,CA,1–100,66244,1.0433850612885696,1.0,1.0,1.0,1.0,1.0,2.0,18.0
21747950,CA,">100,000",2129,2.4030061061531236,2.0,1.0,2.0,3.0,5.0,16.0,91.0
21747950,EOA,0–1,9916774,1.1294143639857075,1.0,1.0,1.0,1.0,2.0,3.0,867.0
21747950,EOA,"1,000–10,000",1494673,3.131553858268665,2.0,1.0,4.0,7.0,10.0,20.0,2491.0
21747950,EOA,"10,000–100,000",431548,4.575799215846209,2.0,1.0,5.0,10.0,15.0,32.0,2593.0
21747950,EOA,"100–1,000",4057454,1.806420479443513,1.0,1.0,2.0,3.0,5.0,10.0,1319.0
21747950,EOA,1–100,14178035,1.2837157617399026,1.0,1.0,1.0,2.0,3.0,5.0,3094.0
21747950,EOA,">100,000",120915,4.800248108175165,1.0,1.0,3.0,9.0,15.0,42.0,3064.0
21948292,CA,0–1,297165,1.010068480473811,1.0,1.0,1.0,1.0,1.0,1.0,21.0
21948292,CA,"1,000–10,000",28214,1.1063301906854752,1.0,1.0,1.0,1.0,2.0,3.0,33.0
21948292,CA,"10,000–100,000",4714,1.6796775562155282,1.0,1.0,2.0,2.0,3.0,10.0,42.0
21948292,CA,"100–1,000",14818,1.1791064921041976,1.0,1.0,1.0,2.0,2.0,4.0,22.0
21948292,CA,1–100,66595,1.0460995570238005,1.0,1.0,1.0,1.0,1.0,2.0,18.0
21948292,CA,">100,000",1688,2.5355450236966823,2.0,1.0,2.0,3.0,5.0,18.12999999999988,93.0
21948292,EOA,0–1,10666289,1.1371651377531586,1.0,1.0,1.0,1.0,2.0,3.0,2307.0
21948292,EOA,"1,000–10,000",1309731,3.280420941399417,2.0,1.0,4.0,7.0,11.0,21.0,2492.0
21948292,EOA,"10,000–100,000",349853,4.455628506830012,2.0,1.0,5.0,10.0,15.0,33.0,2627.0
21948292,EOA,"100–1,000",3804026,1.894431846680333,1.0,1.0,2.0,4.0,5.0,11.0,1427.0
21948292,EOA,1–100,14361736,1.3102320638674878,1.0,1.0,1.0,2.0,3.0,5.0,3130.0
21948292,EOA,">100,000",100920,4.726119698771304,1.0,1.0,3.0,8.0,13.0,43.0,3113.0
22170335,CA,0–1,304722,1.0103372910390453,1.0,1.0,1.0,1.0,1.0,1.0,21.0
22170335,CA,"1,000–10,000",27303,1.1131377504303557,1.0,1.0,1.0,1.0,2.0,4.0,33.0
22170335,CA,"10,000–100,000",4186,1.785236502627807,1.0,1.0,2.0,2.0,3.0,11.0,45.0
22170335,CA,"100–1,000",14356,1.185915296740039,1.0,1.0,1.0,2.0,2.0,4.0,22.0
22170335,CA,1–100,67387,1.0479469333847775,1.0,1.0,1.0,1.0,1.0,2.0,18.0
22170335,CA,">100,000",1505,2.6132890365448507,2.0,1.0,2.0,3.0,5.0,18.0,94.0
22170335,EOA,0–1,11198788,1.1418351700201843,1.0,1.0,1.0,1.0,2.0,4.0,2628.0
22170335,EOA,"1,000–10,000",1225797,3.3376170768895665,2.0,1.0,4.0,7.0,11.0,22.0,2492.0
