block_number,date,vol_bin,ret_bin,n_wallets
13330090,2021-10-01,104.0,-30.0,3
13330090,2021-10-01,104.0,-28.0,9
13330090,2021-10-01,104.0,-26.0,2
13330090,2021-10-01,104.0,-24.0,1
13330090,2021-10-01,104.0,-22.0,2
13330090,2021-10-01,104.0,-20.0,6
13330090,2021-10-01,104.0,-18.0,18
13330090,2021-10-01,104.0,-16.0,6
13330090,2021-10-01,104.0,-14.0,6
13330090,2021-10-01,104.0,-12.0,23
13330090,2021-10-01,104.0,-10.0,15
13330090,2021-10-01,104.0,-8.0,11
13330090,2021-10-01,104.0,-6.0,25
13330090,2021-10-01,104.0,-4.0,32
13330090,2021-10-01,104.0,-2.0,19
13330090,2021-10-01,104.0,0.0,15
13330090,2021-10-01,104.0,2.0,14
13330090,2021-10-01,104.0,4.0,13
13330090,2021-10-01,104.0,6.0,17
13330090,2021-10-01,104.0,8.0,6
13330090,2021-10-01,104.0,10.0,12
13330090,2021-10-01,104.0,12.0,4
13330090,2021-10-01,104.0,14.0,7
13330090,2021-10-01,104.0,16.0,6
13330090,2021-10-01,104.0,18.0,5
13330090,2021-10-01,104.0,20.0,20
13330090,2021-10-01,104.0,22.0,3
13330090,2021-10-01,104.0,24.0,5
13330090,2021-10-01,104.0,26.0,31
13330090,2021-10-01,104.0,28.0,1
13330090,2021-10-01,104.0,30.0,3
13330090,2021-10-01,104.0,32.0,3
13330090,2021-10-01,104.0,34.0,6
13330090,2021-10-01,104.0,36.0,2
13330090,2021-10-01,104.0,38.0,2
13330090,2021-10-01,104.0,40.0,8
13330090,2021-10-01,104.0,42.0,4
13330090,2021-10-01,104.0,44.0,6
13330090,2021-10-01,104.0,46.0,1
13330090,2021-10-01,104.0,48.0,2
13330090,2021-10-01,104.0,50.0,3
13330090,2021-10-01,104.0,52.0,6
13330090,2021-10-01,104.0,54.0,7
13330090,2021-10-01,104.0,56.0,9
13330090,2021-10-01,104.0,58.0,15
13330090,2021-10-01,104.0,60.0,18
13330090,2021-10-01,104.0,62.0,9
13330090,2021-10-01,104.0,64.0,3
13330090,2021-10-01,104.0,66.0,2
13330090,2021-10-01,104.0,68.0,6
13330090,2021-10-01,104.0,70.0,7
13330090,2021-10-01,104.0,72.0,6
13330090,2021-10-01,104.0,74.0,3
13330090,2021-10-01,104.0,78.0,3
13330090,2021-10-01,104.0,80.0,1
13330090,2021-10-01,104.0,82.0,2
13330090,2021-10-01,104.0,84.0,5
13330090,2021-10-01,104.0,86.0,2
13330090,2021-10-01,104.0,92.0,1
13330090,2021-10-01,104.0,96.0,1
13330090,2021-10-01,104.0,98.0,31
13330090,2021-10-01,106.0,-56.0,3
13330090,2021-10-01,106.0,-46.0,1
13330090,2021-10-01,106.0,-36.0,1
13330090,2021-10-01,106.0,-34.0,1
13330090,2021-10-01,106.0,-32.0,6
13330090,2021-10-01,106.0,-30.0,2
13330090,2021-10-01,106.0,-28.0,10
13330090,2021-10-01,106.0,-26.0,4
13330090,2021-10-01,106.0,-24.0,4
13330090,2021-10-01,106.0,-22.0,2
13330090,2021-10-01,106.0,-20.0,4
13330090,2021-10-01,106.0,-18.0,6
13330090,2021-10-01,106.0,-16.0,11
13330090,2021-10-01,106.0,-14.0,7
13330090,2021-10-01,106.0,-12.0,21
13330090,2021-10-01,106.0,-10.0,64
13330090,2021-10-01,106.0,-8.0,61
13330090,2021-10-01,106.0,-6.0,34
13330090,2021-10-01,106.0,-4.0,30
13330090,2021-10-01,106.0,-2.0,38
13330090,2021-10-01,106.0,0.0,25
13330090,2021-10-01,106.0,2.0,23
13330090,2021-10-01,106.0,4.0,10
13330090,2021-10-01,106.0,6.0,13
13330090,2021-10-01,106.0,8.0,15
13330090,2021-10-01,106.0,10.0,56
13330090,2021-10-01,106.0,12.0,6
13330090,2021-10-01,106.0,14.0,3
13330090,2021-10-01,106.0,16.0,7
13330090,2021-10-01,106.0,18.0,3
13330090,2021-10-01,106.0,20.0,25
13330090,2021-10-01,106.0,22.0,44
13330090,2021-10-01,106.0,24.0,6
13330090,2021-10-01,106.0,26.0,23
13330090,2021-10-01,106.0,28.0,4
13330090,2021-10-01,106.0,30.0,2
13330090,2021-10-01,106.0,32.0,6
13330090,2021-10-01,106.0,36.0,1
13330090,2021-10-01,106.0,38.0,3
13330090,2021-10-01,106.0,40.0,2
13330090,2021-10-01,106.0,42.0,1
13330090,2021-10-01,106.0,44.0,1
13330090,2021-10-01,106.0,46.0,2
13330090,2021-10-01,106.0,48.0,2
13330090,2021-10-01,106.0,50.0,6
13330090,2021-10-01,106.0,52.0,11
13330090,2021-10-01,106.0,54.0,2
13330090,2021-10-01,106.0,56.0,3
13330090,2021-10-01,106.0,58.0,9
13330090,2021-10-01,106.0,60.0,120
13330090,2021-10-01,106.0,62.0,29
13330090,2021-10-01,106.0,64.0,6
13330090,2021-10-01,106.0,66.0,4
13330090,2021-10-01,106.0,68.0,7
13330090,2021-10-01,106.0,70.0,17
13330090,2021-10-01,106.0,72.0,16
13330090,2021-10-01,106.0,74.0,9
13330090,2021-10-01,106.0,76.0,1
13330090,2021-10-01,106.0,78.0,1
13330090,2021-10-01,106.0,80.0,1
13330090,2021-10-01,106.0,82.0,27
13330090,2021-10-01,106.0,84.0,1
13330090,2021-10-01,106.0,86.0,1
13330090,2021-10-01,106.0,88.0,6
13330090,2021-10-01,106.0,98.0,29
13330090,2021-10-01,108.0,-52.0,1
13330090,2021-10-01,108.0,-50.0,1
13330090,2021-10-01,108.0,-46.0,1
13330090,2021-10-01,108.0,-42.0,1
13330090,2021-10-01,108.0,-40.0,1
13330090,2021-10-01,108.0,-34.0,2
13330090,2021-10-01,108.0,-32.0,6
13330090,2021-10-01,108.0,-30.0,21
13330090,2021-10-01,108.0,-28.0,14
13330090,2021-10-01,108.0,-26.0,8
13330090,2021-10-01,108.0,-24.0,2
13330090,2021-10-01,108.0,-22.0,3
13330090,2021-10-01,108.0,-20.0,2
13330090,2021-10-01,108.0,-18.0,4
13330090,2021-10-01,108.0,-16.0,5
13330090,2021-10-01,108.0,-14.0,3
13330090,2021-10-01,108.0,-12.0,10
13330090,2021-10-01,108.0,-10.0,94
13330090,2021-10-01,108.0,-8.0,14
13330090,2021-10-01,108.0,-6.0,14
13330090,2021-10-01,108.0,-4.0,23
13330090,2021-10-01,108.0,-2.0,21
13330090,2021-10-01,108.0,0.0,29
13330090,2021-10-01,108.0,2.0,25
13330090,2021-10-01,108.0,4.0,12
13330090,2021-10-01,108.0,6.0,11
13330090,2021-10-01,108.0,8.0,12
13330090,2021-10-01,108.0,10.0,21
13330090,2021-10-01,108.0,12.0,6
13330090,2021-10-01,108.0,14.0,6
13330090,2021-10-01,108.0,16.0,6
13330090,2021-10-01,108.0,18.0,4
13330090,2021-10-01,108.0,20.0,1
13330090,2021-10-01,108.0,22.0,6
13330090,2021-10-01,108.0,24.0,2
13330090,2021-10-01,108.0,26.0,365
13330090,2021-10-01,108.0,28.0,2
13330090,2021-10-01,108.0,30.0,4
13330090,2021-10-01,108.0,32.0,3
13330090,2021-10-01,108.0,34.0,1
13330090,2021-10-01,108.0,36.0,2
13330090,2021-10-01,108.0,38.0,6
13330090,2021-10-01,108.0,40.0,4
13330090,2021-10-01,108.0,42.0,2
13330090,2021-10-01,108.0,46.0,3
13330090,2021-10-01,108.0,48.0,5
13330090,2021-10-01,108.0,50.0,9
13330090,2021-10-01,108.0,52.0,4
13330090,2021-10-01,108.0,54.0,1
13330090,2021-10-01,108.0,56.0,1
13330090,2021-10-01,108.0,58.0,1
13330090,2021-10-01,108.0,60.0,7
13330090,2021-10-01,108.0,62.0,13
13330090,2021-10-01,108.0,64.0,2
13330090,2021-10-01,108.0,66.0,3
13330090,2021-10-01,108.0,68.0,5
13330090,2021-10-01,108.0,70.0,10
13330090,2021-10-01,108.0,72.0,125
13330090,2021-10-01,108.0,74.0,12
13330090,2021-10-01,108.0,76.0,5
13330090,2021-10-01,108.0,78.0,6
13330090,2021-10-01,108.0,80.0,2
13330090,2021-10-01,108.0,82.0,4
13330090,2021-10-01,108.0,84.0,3
13330090,2021-10-01,108.0,86.0,2
13330090,2021-10-01,108.0,92.0,2
13330090,2021-10-01,108.0,94.0,2
13330090,2021-10-01,108.0,98.0,74
13330090,2021-10-01,110.0,-44.0,1
13330090,2021-10-01,110.0,-42.0,1
13330090,2021-10-01,110.0,-40.0,1
13330090,2021-10-01,110.0,-34.0,24
13330090,2021-10-01,110.0,-32.0,6
13330090,2021-10-01,110.0,-30.0,38
13330090,2021-10-01,110.0,-28.0,5
13330090,2021-10-01,110.0,-26.0,5
13330090,2021-10-01,110.0,-24.0,2
13330090,2021-10-01,110.0,-22.0,4
13330090,2021-10-01,110.0,-20.0,5
13330090,2021-10-01,110.0,-18.0,5
13330090,2021-10-01,110.0,-16.0,6
13330090,2021-10-01,110.0,-14.0,7
13330090,2021-10-01,110.0,-12.0,7
13330090,2021-10-01,110.0,-10.0,26
13330090,2021-10-01,110.0,-8.0,17
13330090,2021-10-01,110.0,-6.0,11
13330090,2021-10-01,110.0,-4.0,18
13330090,2021-10-01,110.0,-2.0,34
13330090,2021-10-01,110.0,0.0,24
13330090,2021-10-01,110.0,2.0,26
13330090,2021-10-01,110.0,4.0,8
13330090,2021-10-01,110.0,6.0,5
13330090,2021-10-01,110.0,8.0,2
13330090,2021-10-01,110.0,10.0,4
13330090,2021-10-01,110.0,12.0,14
13330090,2021-10-01,110.0,14.0,7
13330090,2021-10-01,110.0,16.0,3
13330090,2021-10-01,110.0,18.0,4
13330090,2021-10-01,110.0,20.0,4
13330090,2021-10-01,110.0,22.0,11
13330090,2021-10-01,110.0,24.0,3
13330090,2021-10-01,110.0,26.0,2
13330090,2021-10-01,110.0,28.0,7
13330090,2021-10-01,110.0,30.0,2
13330090,2021-10-01,110.0,32.0,2
13330090,2021-10-01,110.0,34.0,5
13330090,2021-10-01,110.0,36.0,4
13330090,2021-10-01,110.0,38.0,3
13330090,2021-10-01,110.0,40.0,4
13330090,2021-10-01,110.0,42.0,2
13330090,2021-10-01,110.0,44.0,2
13330090,2021-10-01,110.0,46.0,3
13330090,2021-10-01,110.0,48.0,3
13330090,2021-10-01,110.0,50.0,6
13330090,2021-10-01,110.0,52.0,7
13330090,2021-10-01,110.0,54.0,5
13330090,2021-10-01,110.0,56.0,3
13330090,2021-10-01,110.0,58.0,1
13330090,2021-10-01,110.0,60.0,3
13330090,2021-10-01,110.0,62.0,2
13330090,2021-10-01,110.0,64.0,1
13330090,2021-10-01,110.0,66.0,3
13330090,2021-10-01,110.0,68.0,2
13330090,2021-10-01,110.0,72.0,8
13330090,2021-10-01,110.0,74.0,3
13330090,2021-10-01,110.0,76.0,3
13330090,2021-10-01,110.0,78.0,2
13330090,2021-10-01,110.0,80.0,1
13330090,2021-10-01,110.0,84.0,1
13330090,2021-10-01,110.0,90.0,1
13330090,2021-10-01,110.0,94.0,1
13330090,2021-10-01,110.0,96.0,1
13330090,2021-10-01,110.0,98.0,131
13330090,2021-10-01,112.0,-54.0,2
13330090,2021-10-01,112.0,-46.0,1
13330090,2021-10-01,112.0,-42.0,2
13330090,2021-10-01,112.0,-38.0,1
13330090,2021-10-01,112.0,-36.0,2
13330090,2021-10-01,112.0,-34.0,6
13330090,2021-10-01,112.0,-32.0,11
13330090,2021-10-01,112.0,-30.0,171
13330090,2021-10-01,112.0,-28.0,11
13330090,2021-10-01,112.0,-26.0,16
13330090,2021-10-01,112.0,-24.0,4
13330090,2021-10-01,112.0,-22.0,4
13330090,2021-10-01,112.0,-20.0,3
13330090,2021-10-01,112.0,-18.0,4
13330090,2021-10-01,112.0,-16.0,6
13330090,2021-10-01,112.0,-14.0,6
13330090,2021-10-01,112.0,-12.0,8
13330090,2021-10-01,112.0,-10.0,5
13330090,2021-10-01,112.0,-8.0,9
13330090,2021-10-01,112.0,-6.0,14
13330090,2021-10-01,112.0,-4.0,17
13330090,2021-10-01,112.0,-2.0,19
13330090,2021-10-01,112.0,0.0,11
13330090,2021-10-01,112.0,2.0,35
13330090,2021-10-01,112.0,4.0,8
13330090,2021-10-01,112.0,6.0,6
13330090,2021-10-01,112.0,8.0,8
13330090,2021-10-01,112.0,10.0,10
13330090,2021-10-01,112.0,12.0,5
13330090,2021-10-01,112.0,14.0,8
13330090,2021-10-01,112.0,16.0,4
13330090,2021-10-01,112.0,18.0,3
13330090,2021-10-01,112.0,20.0,1
13330090,2021-10-01,112.0,22.0,5
13330090,2021-10-01,112.0,24.0,5
13330090,2021-10-01,112.0,26.0,5
13330090,2021-10-01,112.0,28.0,5
13330090,2021-10-01,112.0,30.0,5
13330090,2021-10-01,112.0,32.0,4
13330090,2021-10-01,112.0,34.0,3
13330090,2021-10-01,112.0,36.0,4
13330090,2021-10-01,112.0,38.0,2
13330090,2021-10-01,112.0,40.0,4
13330090,2021-10-01,112.0,42.0,3
13330090,2021-10-01,112.0,44.0,1
13330090,2021-10-01,112.0,50.0,12
13330090,2021-10-01,112.0,52.0,8
13330090,2021-10-01,112.0,54.0,8
13330090,2021-10-01,112.0,56.0,3
13330090,2021-10-01,112.0,58.0,4
13330090,2021-10-01,112.0,60.0,1
13330090,2021-10-01,112.0,62.0,3
13330090,2021-10-01,112.0,64.0,3
13330090,2021-10-01,112.0,66.0,3
13330090,2021-10-01,112.0,68.0,4
13330090,2021-10-01,112.0,70.0,1
13330090,2021-10-01,112.0,72.0,2
13330090,2021-10-01,112.0,74.0,2
13330090,2021-10-01,112.0,76.0,3
13330090,2021-10-01,112.0,82.0,3
13330090,2021-10-01,112.0,86.0,1
13330090,2021-10-01,112.0,88.0,1
13330090,2021-10-01,112.0,90.0,2
13330090,2021-10-01,112.0,92.0,1
13330090,2021-10-01,114.0,-48.0,1
13330090,2021-10-01,114.0,-44.0,2
13330090,2021-10-01,114.0,-40.0,2
13330090,2021-10-01,114.0,-34.0,2
13330090,2021-10-01,114.0,-30.0,3
13330090,2021-10-01,114.0,-28.0,15
13330090,2021-10-01,114.0,-26.0,2
13330090,2021-10-01,114.0,-24.0,7
13330090,2021-10-01,114.0,-22.0,2
13330090,2021-10-01,114.0,-20.0,3
13330090,2021-10-01,114.0,-18.0,3
13330090,2021-10-01,114.0,-16.0,5
13330090,2021-10-01,114.0,-14.0,1
13330090,2021-10-01,114.0,-12.0,7
13330090,2021-10-01,114.0,-10.0,9
13330090,2021-10-01,114.0,-8.0,11
13330090,2021-10-01,114.0,-6.0,13
13330090,2021-10-01,114.0,-4.0,7
13330090,2021-10-01,114.0,-2.0,13
13330090,2021-10-01,114.0,0.0,17
13330090,2021-10-01,114.0,2.0,16
13330090,2021-10-01,114.0,4.0,10
13330090,2021-10-01,114.0,6.0,7
13330090,2021-10-01,114.0,8.0,1
13330090,2021-10-01,114.0,10.0,7
13330090,2021-10-01,114.0,12.0,2
13330090,2021-10-01,114.0,14.0,4
13330090,2021-10-01,114.0,16.0,6
13330090,2021-10-01,114.0,18.0,8
13330090,2021-10-01,114.0,20.0,2
13330090,2021-10-01,114.0,22.0,10
13330090,2021-10-01,114.0,24.0,3
13330090,2021-10-01,114.0,26.0,3
13330090,2021-10-01,114.0,28.0,1
13330090,2021-10-01,114.0,30.0,5
13330090,2021-10-01,114.0,32.0,4
13330090,2021-10-01,114.0,34.0,5
13330090,2021-10-01,114.0,36.0,4
13330090,2021-10-01,114.0,38.0,1
13330090,2021-10-01,114.0,40.0,2
13330090,2021-10-01,114.0,42.0,1
13330090,2021-10-01,114.0,44.0,2
13330090,2021-10-01,114.0,46.0,2
13330090,2021-10-01,114.0,48.0,2
13330090,2021-10-01,114.0,50.0,2
13330090,2021-10-01,114.0,52.0,7
13330090,2021-10-01,114.0,54.0,16
13330090,2021-10-01,114.0,56.0,16
13330090,2021-10-01,114.0,58.0,3
13330090,2021-10-01,114.0,60.0,2
13330090,2021-10-01,114.0,62.0,3
13330090,2021-10-01,114.0,66.0,1
13330090,2021-10-01,114.0,68.0,1
13330090,2021-10-01,114.0,74.0,2
13330090,2021-10-01,114.0,76.0,1
13330090,2021-10-01,114.0,78.0,2
13330090,2021-10-01,114.0,80.0,3
13330090,2021-10-01,114.0,82.0,3
13330090,2021-10-01,114.0,84.0,1
13330090,2021-10-01,114.0,86.0,1
13330090,2021-10-01,114.0,88.0,2
13330090,2021-10-01,114.0,90.0,1
13330090,2021-10-01,114.0,94.0,1
13330090,2021-10-01,114.0,98.0,2
13330090,2021-10-01,116.0,-56.0,1
13330090,2021-10-01,116.0,-32.0,2
13330090,2021-10-01,116.0,-30.0,1
13330090,2021-10-01,116.0,-26.0,1
13330090,2021-10-01,116.0,-24.0,1
13330090,2021-10-01,116.0,-22.0,1
13330090,2021-10-01,116.0,-20.0,6
13330090,2021-10-01,116.0,-18.0,3
13330090,2021-10-01,116.0,-16.0,2
13330090,2021-10-01,116.0,-14.0,8
13330090,2021-10-01,116.0,-12.0,12
13330090,2021-10-01,116.0,-10.0,13
13330090,2021-10-01,116.0,-8.0,8
13330090,2021-10-01,116.0,-6.0,10
13330090,2021-10-01,116.0,-4.0,19
13330090,2021-10-01,116.0,-2.0,21
13330090,2021-10-01,116.0,0.0,14
13330090,2021-10-01,116.0,2.0,16
13330090,2021-10-01,116.0,4.0,14
13330090,2021-10-01,116.0,6.0,5
13330090,2021-10-01,116.0,8.0,4
13330090,2021-10-01,116.0,10.0,4
13330090,2021-10-01,116.0,12.0,1
13330090,2021-10-01,116.0,14.0,24
13330090,2021-10-01,116.0,16.0,1
13330090,2021-10-01,116.0,18.0,4
13330090,2021-10-01,116.0,20.0,1
13330090,2021-10-01,116.0,22.0,36
13330090,2021-10-01,116.0,24.0,3
13330090,2021-10-01,116.0,26.0,3
13330090,2021-10-01,116.0,28.0,3
13330090,2021-10-01,116.0,30.0,5
13330090,2021-10-01,116.0,32.0,2
13330090,2021-10-01,116.0,34.0,1
13330090,2021-10-01,116.0,36.0,1
13330090,2021-10-01,116.0,38.0,3
13330090,2021-10-01,116.0,40.0,2
13330090,2021-10-01,116.0,42.0,2
13330090,2021-10-01,116.0,44.0,1
13330090,2021-10-01,116.0,46.0,1
13330090,2021-10-01,116.0,48.0,2
13330090,2021-10-01,116.0,50.0,41
13330090,2021-10-01,116.0,54.0,7
13330090,2021-10-01,116.0,56.0,12
13330090,2021-10-01,116.0,58.0,1
13330090,2021-10-01,116.0,60.0,9
13330090,2021-10-01,116.0,62.0,2
13330090,2021-10-01,116.0,64.0,2
13330090,2021-10-01,116.0,66.0,1
13330090,2021-10-01,116.0,68.0,2
13330090,2021-10-01,116.0,70.0,2
13330090,2021-10-01,116.0,72.0,3
13330090,2021-10-01,116.0,80.0,3
13330090,2021-10-01,116.0,82.0,4
13330090,2021-10-01,116.0,84.0,4
13330090,2021-10-01,116.0,86.0,4
13330090,2021-10-01,116.0,92.0,1
13330090,2021-10-01,116.0,98.0,3
13330090,2021-10-01,118.0,-56.0,1
13330090,2021-10-01,118.0,-44.0,1
13330090,2021-10-01,118.0,-32.0,1
13330090,2021-10-01,118.0,-28.0,2
13330090,2021-10-01,118.0,-24.0,2
13330090,2021-10-01,118.0,-22.0,1
13330090,2021-10-01,118.0,-20.0,2
13330090,2021-10-01,118.0,-18.0,6
13330090,2021-10-01,118.0,-16.0,2
13330090,2021-10-01,118.0,-14.0,4
13330090,2021-10-01,118.0,-12.0,5
13330090,2021-10-01,118.0,-10.0,8
13330090,2021-10-01,118.0,-8.0,13
13330090,2021-10-01,118.0,-6.0,10
13330090,2021-10-01,118.0,-4.0,8
13330090,2021-10-01,118.0,-2.0,14
13330090,2021-10-01,118.0,0.0,76
13330090,2021-10-01,118.0,2.0,32
13330090,2021-10-01,118.0,4.0,10
13330090,2021-10-01,118.0,6.0,9
13330090,2021-10-01,118.0,8.0,6
13330090,2021-10-01,118.0,10.0,3
13330090,2021-10-01,118.0,12.0,7
13330090,2021-10-01,118.0,14.0,2
13330090,2021-10-01,118.0,16.0,4
13330090,2021-10-01,118.0,18.0,2
13330090,2021-10-01,118.0,20.0,4
13330090,2021-10-01,118.0,24.0,3
13330090,2021-10-01,118.0,26.0,5
13330090,2021-10-01,118.0,28.0,3
13330090,2021-10-01,118.0,30.0,3
13330090,2021-10-01,118.0,32.0,4
13330090,2021-10-01,118.0,36.0,2
13330090,2021-10-01,118.0,38.0,1
13330090,2021-10-01,118.0,40.0,2
13330090,2021-10-01,118.0,44.0,1
13330090,2021-10-01,118.0,46.0,3
13330090,2021-10-01,118.0,48.0,1
13330090,2021-10-01,118.0,50.0,2
13330090,2021-10-01,118.0,52.0,1
13330090,2021-10-01,118.0,54.0,3
13330090,2021-10-01,118.0,56.0,3
13330090,2021-10-01,118.0,58.0,1
13330090,2021-10-01,118.0,60.0,2
13330090,2021-10-01,118.0,62.0,1
13330090,2021-10-01,118.0,64.0,2
13330090,2021-10-01,118.0,72.0,1
13330090,2021-10-01,118.0,76.0,2
13330090,2021-10-01,118.0,78.0,1
13330090,2021-10-01,118.0,82.0,10
13330090,2021-10-01,118.0,84.0,26
13330090,2021-10-01,118.0,86.0,4
13330090,2021-10-01,118.0,88.0,2
13330090,2021-10-01,118.0,90.0,2
13330090,2021-10-01,118.0,98.0,3
13330090,2021-10-01,120.0,-58.0,1
13330090,2021-10-01,120.0,-44.0,1
13330090,2021-10-01,120.0,-40.0,2
13330090,2021-10-01,120.0,-38.0,1
13330090,2021-10-01,120.0,-36.0,3
13330090,2021-10-01,120.0,-34.0,1
13330090,2021-10-01,120.0,-32.0,1
13330090,2021-10-01,120.0,-30.0,1
13330090,2021-10-01,120.0,-28.0,2
13330090,2021-10-01,120.0,-24.0,5
13330090,2021-10-01,120.0,-20.0,4
13330090,2021-10-01,120.0,-18.0,3
13330090,2021-10-01,120.0,-16.0,6
13330090,2021-10-01,120.0,-14.0,7
13330090,2021-10-01,120.0,-12.0,13
13330090,2021-10-01,120.0,-10.0,8
13330090,2021-10-01,120.0,-8.0,27
13330090,2021-10-01,120.0,-6.0,6
13330090,2021-10-01,120.0,-4.0,11
13330090,2021-10-01,120.0,-2.0,6
13330090,2021-10-01,120.0,0.0,12
13330090,2021-10-01,120.0,2.0,12
13330090,2021-10-01,120.0,4.0,3
13330090,2021-10-01,120.0,6.0,5
13330090,2021-10-01,120.0,8.0,4
13330090,2021-10-01,120.0,10.0,5
13330090,2021-10-01,120.0,12.0,3
13330090,2021-10-01,120.0,14.0,5
13330090,2021-10-01,120.0,16.0,2
13330090,2021-10-01,120.0,18.0,7
13330090,2021-10-01,120.0,20.0,3
13330090,2021-10-01,120.0,22.0,4
13330090,2021-10-01,120.0,24.0,3
13330090,2021-10-01,120.0,26.0,5
13330090,2021-10-01,120.0,28.0,2
13330090,2021-10-01,120.0,30.0,2
13330090,2021-10-01,120.0,32.0,3
13330090,2021-10-01,120.0,34.0,3
13330090,2021-10-01,120.0,36.0,5
13330090,2021-10-01,120.0,38.0,1
13330090,2021-10-01,120.0,40.0,1
13330090,2021-10-01,120.0,42.0,1
13330090,2021-10-01,120.0,46.0,2
13330090,2021-10-01,120.0,50.0,1
13330090,2021-10-01,120.0,52.0,1
13330090,2021-10-01,120.0,54.0,2
13330090,2021-10-01,120.0,56.0,3
13330090,2021-10-01,120.0,62.0,1
13330090,2021-10-01,120.0,64.0,3
13330090,2021-10-01,120.0,66.0,1
13330090,2021-10-01,120.0,68.0,1
13330090,2021-10-01,120.0,76.0,1
13330090,2021-10-01,120.0,82.0,2
13330090,2021-10-01,120.0,84.0,1
13330090,2021-10-01,120.0,86.0,1
13330090,2021-10-01,120.0,88.0,1
13330090,2021-10-01,120.0,94.0,1
13330090,2021-10-01,120.0,98.0,3
13330090,2021-10-01,122.0,-44.0,1
13330090,2021-10-01,122.0,-34.0,1
13330090,2021-10-01,122.0,-32.0,1
13330090,2021-10-01,122.0,-30.0,3
13330090,2021-10-01,122.0,-28.0,1
13330090,2021-10-01,122.0,-24.0,3
13330090,2021-10-01,122.0,-22.0,58
13330090,2021-10-01,122.0,-20.0,2
13330090,2021-10-01,122.0,-18.0,6
13330090,2021-10-01,122.0,-16.0,3
13330090,2021-10-01,122.0,-14.0,6
13330090,2021-10-01,122.0,-12.0,6
13330090,2021-10-01,122.0,-10.0,3
13330090,2021-10-01,122.0,-8.0,6
13330090,2021-10-01,122.0,-6.0,21
13330090,2021-10-01,122.0,-4.0,7
13330090,2021-10-01,122.0,-2.0,16
13330090,2021-10-01,122.0,0.0,11
13330090,2021-10-01,122.0,2.0,7
13330090,2021-10-01,122.0,4.0,6
13330090,2021-10-01,122.0,6.0,2
13330090,2021-10-01,122.0,8.0,4
13330090,2021-10-01,122.0,10.0,2
13330090,2021-10-01,122.0,12.0,2
13330090,2021-10-01,122.0,14.0,3
13330090,2021-10-01,122.0,16.0,3
13330090,2021-10-01,122.0,18.0,10
13330090,2021-10-01,122.0,22.0,3
13330090,2021-10-01,122.0,26.0,5
13330090,2021-10-01,122.0,28.0,4
13330090,2021-10-01,122.0,30.0,5
13330090,2021-10-01,122.0,32.0,4
13330090,2021-10-01,122.0,34.0,1
13330090,2021-10-01,122.0,36.0,2
13330090,2021-10-01,122.0,38.0,2
13330090,2021-10-01,122.0,40.0,1
13330090,2021-10-01,122.0,44.0,2
13330090,2021-10-01,122.0,46.0,1
13330090,2021-10-01,122.0,50.0,2
13330090,2021-10-01,122.0,52.0,2
13330090,2021-10-01,122.0,54.0,2
13330090,2021-10-01,122.0,58.0,1
13330090,2021-10-01,122.0,60.0,1
13330090,2021-10-01,122.0,62.0,4
13330090,2021-10-01,122.0,64.0,3
13330090,2021-10-01,122.0,68.0,1
13330090,2021-10-01,122.0,72.0,2
13330090,2021-10-01,122.0,74.0,1
13330090,2021-10-01,122.0,82.0,2
13330090,2021-10-01,122.0,84.0,3
13330090,2021-10-01,122.0,86.0,1
13330090,2021-10-01,122.0,90.0,2
13330090,2021-10-01,122.0,98.0,3
13330090,2021-10-01,124.0,-36.0,1
13330090,2021-10-01,124.0,-34.0,1
13330090,2021-10-01,124.0,-32.0,1
13330090,2021-10-01,124.0,-30.0,2
13330090,2021-10-01,124.0,-22.0,24
13330090,2021-10-01,124.0,-20.0,8
13330090,2021-10-01,124.0,-18.0,2
13330090,2021-10-01,124.0,-16.0,14
13330090,2021-10-01,124.0,-14.0,5
13330090,2021-10-01,124.0,-12.0,9
13330090,2021-10-01,124.0,-10.0,4
13330090,2021-10-01,124.0,-8.0,5
13330090,2021-10-01,124.0,-6.0,6
13330090,2021-10-01,124.0,-4.0,3
13330090,2021-10-01,124.0,-2.0,9
13330090,2021-10-01,124.0,0.0,9
13330090,2021-10-01,124.0,2.0,9
13330090,2021-10-01,124.0,4.0,9
13330090,2021-10-01,124.0,6.0,4
13330090,2021-10-01,124.0,8.0,4
13330090,2021-10-01,124.0,10.0,3
13330090,2021-10-01,124.0,12.0,1
13330090,2021-10-01,124.0,14.0,5
13330090,2021-10-01,124.0,16.0,4
13330090,2021-10-01,124.0,18.0,4
13330090,2021-10-01,124.0,20.0,1
13330090,2021-10-01,124.0,24.0,1
13330090,2021-10-01,124.0,26.0,2
13330090,2021-10-01,124.0,28.0,2
13330090,2021-10-01,124.0,30.0,2
13330090,2021-10-01,124.0,32.0,3
13330090,2021-10-01,124.0,34.0,2
13330090,2021-10-01,124.0,36.0,2
13330090,2021-10-01,124.0,38.0,2
13330090,2021-10-01,124.0,40.0,3
13330090,2021-10-01,124.0,42.0,1
13330090,2021-10-01,124.0,44.0,2
13330090,2021-10-01,124.0,46.0,2
13330090,2021-10-01,124.0,48.0,3
13330090,2021-10-01,124.0,50.0,2
13330090,2021-10-01,124.0,62.0,1
13330090,2021-10-01,124.0,64.0,1
13330090,2021-10-01,124.0,66.0,1
13330090,2021-10-01,124.0,70.0,1
