block_number,date,optimisation,wealth_group,token_group,mean_dist,median_dist,std_dist
12545219,2021-06-01 00:00:00,max_sharpe,OVERALL,all,39.36270851835118,35.096136242613035,34.42366110369869
12545219,2021-06-01 00:00:00,max_sharpe,OVERALL,gte5,71.21724843245988,80.60036082192352,26.238667650207326
12545219,2021-06-01 00:00:00,max_sharpe,OVERALL,lt5,35.57393275096976,27.466635248223415,33.30165752965343
12545219,2021-06-01 00:00:00,safer_risk,$0-1,all,6.279508842228141,7.21073978304787e-08,17.306770495385788
12545219,2021-06-01 00:00:00,safer_risk,$0-1,gte5,52.75378944505835,59.9686419154567,24.842221833964487
12545219,2021-06-01 00:00:00,safer_risk,$0-1,lt5,4.199776781211598,7.21073978304787e-08,13.57695933570712
12545219,2021-06-01 00:00:00,safer_risk,$1-100,all,6.4052247414347026,6.381480413542029e-08,16.736920440021745
12545219,2021-06-01 00:00:00,safer_risk,$1-100,gte5,47.65530749133003,48.157508398944536,23.84587978916925
12545219,2021-06-01 00:00:00,safer_risk,$1-100,lt5,4.7853474668066704,6.381480413542029e-08,14.119198584080696
12545219,2021-06-01 00:00:00,safer_risk,$100-1K,all,11.217423449803782,1.1638998584362348e-07,20.11540643237194
12545219,2021-06-01 00:00:00,safer_risk,$100-1K,gte5,45.62645284820754,45.11842136436135,22.77301155101952
12545219,2021-06-01 00:00:00,safer_risk,$100-1K,lt5,7.921711200674093,8.149341479413152e-08,16.4149144329701
12545219,2021-06-01 00:00:00,safer_risk,$10K+,all,25.803085485772698,12.997620844989694,29.49243503208114
12545219,2021-06-01 00:00:00,safer_risk,$10K+,gte5,52.7500015217198,53.55612977563881,25.009464252158445
12545219,2021-06-01 00:00:00,safer_risk,$10K+,lt5,11.497952985172923,1.8625764403035205e-07,20.233523752714266
12545219,2021-06-01 00:00:00,safer_risk,$1K-10K,all,19.104241872952247,2.9393190803861353,25.366905767364393
12545219,2021-06-01 00:00:00,safer_risk,$1K-10K,gte5,48.66183098385505,47.822335453023165,22.54390565498262
12545219,2021-06-01 00:00:00,safer_risk,$1K-10K,lt5,10.978535298085088,1.509745807537488e-07,19.350960834812803
12545219,2021-06-01 00:00:00,safer_risk,OVERALL,all,11.325936712060207,9.674087017574884e-08,21.51934789213183
12545219,2021-06-01 00:00:00,safer_risk,OVERALL,gte5,49.18342685730148,49.01558437179854,23.66568031292441
12545219,2021-06-01 00:00:00,safer_risk,OVERALL,lt5,6.823170649109032,7.21073978304787e-08,16.149587452125935
12738509,2021-07-01 00:00:00,better_return,$0-1,all,26.938315660827854,26.113703029996525,28.41538306147998
12738509,2021-07-01 00:00:00,better_return,$0-1,gte5,74.29688746602791,90.79334057186051,32.120256578319676
12738509,2021-07-01 00:00:00,better_return,$0-1,lt5,24.82883649056819,22.290889300279687,26.326711045412214
12738509,2021-07-01 00:00:00,better_return,$1-100,all,32.63202747767721,29.36370557386879,31.65026669748057
12738509,2021-07-01 00:00:00,better_return,$1-100,gte5,60.95218073507949,65.38748931313445,30.425356263357134
12738509,2021-07-01 00:00:00,better_return,$1-100,lt5,31.44290787012257,25.033008410320928,31.14230533202787
12738509,2021-07-01 00:00:00,better_return,$100-1K,all,23.268908580257786,9.038650717371912,28.723427174176962
12738509,2021-07-01 00:00:00,better_return,$100-1K,gte5,54.40542916999949,55.12921943961793,27.86137785060845
12738509,2021-07-01 00:00:00,better_return,$100-1K,lt5,19.839583457564892,4.350711756698868,26.68092224023606
12738509,2021-07-01 00:00:00,better_return,$10K+,all,37.375011760850505,29.71181837205728,34.90200254504778
12738509,2021-07-01 00:00:00,better_return,$10K+,gte5,59.5676853394282,64.60727468474849,30.736722330788012
12738509,2021-07-01 00:00:00,better_return,$10K+,lt5,24.493922353628324,7.102589649626718,30.414770772665918
12738509,2021-07-01 00:00:00,better_return,$1K-10K,all,32.14928860903073,22.58037958712556,32.18985315028747
12738509,2021-07-01 00:00:00,better_return,$1K-10K,gte5,57.65854453136408,59.46703563122754,27.52837988019374
12738509,2021-07-01 00:00:00,better_return,$1K-10K,lt5,23.928284629687592,9.184998295814163,29.130833177925908
12738509,2021-07-01 00:00:00,better_return,OVERALL,all,29.80671188842411,19.392180737168697,31.17915464549946
12738509,2021-07-01 00:00:00,better_return,OVERALL,gte5,58.64673338515411,61.37010445821598,29.247301145239653
12738509,2021-07-01 00:00:00,better_return,OVERALL,lt5,26.148943138030354,11.898098143673117,29.46313204513089
12738509,2021-07-01 00:00:00,max_sharpe,$0-1,all,43.813170133440494,43.49486769352279,35.30413815452004
12738509,2021-07-01 00:00:00,max_sharpe,$0-1,gte5,82.76910445880442,92.38788495767719,25.98756234543432
12738509,2021-07-01 00:00:00,max_sharpe,$0-1,lt5,42.07796721483526,38.319018218096886,34.65851015106859
12738509,2021-07-01 00:00:00,max_sharpe,$1-100,all,53.69266677843026,74.1196796324138,33.52185680552447
12738509,2021-07-01 00:00:00,max_sharpe,$1-100,gte5,75.14229632121192,86.91341942032717,26.36449261266909
12738509,2021-07-01 00:00:00,max_sharpe,$1-100,lt5,52.79202987748269,73.34544283173825,33.49005473801428
12738509,2021-07-01 00:00:00,max_sharpe,$100-1K,all,44.43396035761871,44.793419934078685,32.00035128977451
12738509,2021-07-01 00:00:00,max_sharpe,$100-1K,gte5,71.48774600093843,79.88551232826066,25.30867872892617
12738509,2021-07-01 00:00:00,max_sharpe,$100-1K,lt5,41.45430094117285,39.99999999999999,31.253346214945978
12738509,2021-07-01 00:00:00,max_sharpe,$10K+,all,52.338217520238764,64.42596634412224,36.689232928306716
12738509,2021-07-01 00:00:00,max_sharpe,$10K+,gte5,73.74677985320488,86.05276237644539,27.578174210907846
12738509,2021-07-01 00:00:00,max_sharpe,$10K+,lt5,39.912242591412756,36.55010725336477,35.57446571955726
12738509,2021-07-01 00:00:00,max_sharpe,$1K-10K,all,50.14486296811601,57.81983737356467,34.16482363230145
12738509,2021-07-01 00:00:00,max_sharpe,$1K-10K,gte5,73.01587843371186,81.00206762267604,24.010290959522578
12738509,2021-07-01 00:00:00,max_sharpe,$1K-10K,lt5,42.77409881385199,43.20849160666349,33.68550666661557
12738509,2021-07-01 00:00:00,max_sharpe,OVERALL,all,49.39324132071804,58.56550643545448,33.9951696631013
12738509,2021-07-01 00:00:00,max_sharpe,OVERALL,gte5,73.6212052913341,83.5542605619199,25.61167344221626
12738509,2021-07-01 00:00:00,max_sharpe,OVERALL,lt5,46.32041803910467,52.27817250410395,33.69213422301855
12738509,2021-07-01 00:00:00,safer_risk,$0-1,all,5.397720611660283,1.1446092962330567e-07,14.906211557517848
12738509,2021-07-01 00:00:00,safer_risk,$0-1,gte5,38.40699615842709,30.817165909621888,24.61823537605506
12738509,2021-07-01 00:00:00,safer_risk,$0-1,lt5,3.9273979955626985,1.0164718927674343e-07,12.425890713127162
12738509,2021-07-01 00:00:00,safer_risk,$1-100,all,7.134820013938064,5.3802613059206195e-08,17.712008327936466
12738509,2021-07-01 00:00:00,safer_risk,$1-100,gte5,50.46377443493161,51.52863892586605,23.594884691341225
12738509,2021-07-01 00:00:00,safer_risk,$1-100,lt5,5.315503966861964,4.299157696507905e-08,14.878626959603642
12738509,2021-07-01 00:00:00,safer_risk,$100-1K,all,12.835618861618856,3.315463056874357e-07,22.155707629455026
12738509,2021-07-01 00:00:00,safer_risk,$100-1K,gte5,49.73711241813251,49.74161328621838,23.652288796424802
12738509,2021-07-01 00:00:00,safer_risk,$100-1K,lt5,8.77134910631635,1.8910416288431264e-07,17.79971142718411
12738509,2021-07-01 00:00:00,safer_risk,$10K+,all,29.621475280863546,16.150555548465412,32.44988426306126
12738509,2021-07-01 00:00:00,safer_risk,$10K+,gte5,58.879284997140545,61.858644264872076,26.33251957576559
12738509,2021-07-01 00:00:00,safer_risk,$10K+,lt5,12.639633887105274,4.4363279300130287e-07,21.82836273730445
12738509,2021-07-01 00:00:00,safer_risk,$1K-10K,all,23.130864465712897,7.342949551465801,28.596916798792346
12738509,2021-07-01 00:00:00,safer_risk,$1K-10K,gte5,55.386210169993525,56.229825603381656,23.58723965885706
12738509,2021-07-01 00:00:00,safer_risk,$1K-10K,lt5,12.735762146878796,4.4363279438908165e-07,21.41680780168928
12738509,2021-07-01 00:00:00,safer_risk,OVERALL,all,12.613179188085638,1.696135495943274e-07,23.230777555108606
12738509,2021-07-01 00:00:00,safer_risk,OVERALL,gte5,53.38422012903829,53.95362240472865,24.735116994371673
12738509,2021-07-01 00:00:00,safer_risk,OVERALL,lt5,7.4422038650700415,1.018881000403038e-07,17.115856606978845
12936340,2021-08-01 00:00:00,better_return,$0-1,all,21.085788659428015,10.805430957129346,27.518852374026018
12936340,2021-08-01 00:00:00,better_return,$0-1,gte5,67.98826924089194,81.35998565018029,31.107419472860038
12936340,2021-08-01 00:00:00,better_return,$0-1,lt5,18.99493154299779,10.805430957129346,25.406173513170973
12936340,2021-08-01 00:00:00,better_return,$1-100,all,31.476904430892212,26.772793857853117,30.596575313269756
12936340,2021-08-01 00:00:00,better_return,$1-100,gte5,59.65746954031084,63.077861268171084,29.619119706990958
12936340,2021-08-01 00:00:00,better_return,$1-100,lt5,30.27921066490577,22.857986342848044,30.057725677689874
12936340,2021-08-01 00:00:00,better_return,$100-1K,all,24.839198118500715,11.793757195197632,29.20380643930447
12936340,2021-08-01 00:00:00,better_return,$100-1K,gte5,54.85056592354259,54.69873841922258,26.978087842597944
12936340,2021-08-01 00:00:00,better_return,$100-1K,lt5,21.666426829398926,7.242230099672486,27.58255900839954
12936340,2021-08-01 00:00:00,better_return,$10K+,all,41.384413719721074,39.92707276112623,34.35945718854355
12936340,2021-08-01 00:00:00,better_return,$10K+,gte5,62.302000510405804,66.8801826221934,27.898259849461528
12936340,2021-08-01 00:00:00,better_return,$10K+,lt5,27.913313314988354,13.934445779940752,31.247132585498175
12936340,2021-08-01 00:00:00,better_return,$1K-10K,all,34.61299592300069,28.43251329258969,31.97534506240966
12936340,2021-08-01 00:00:00,better_return,$1K-10K,gte5,58.11472020740436,59.31262185220568,26.252230885384424
12936340,2021-08-01 00:00:00,better_return,$1K-10K,lt5,26.86377872652159,14.728470724641715,29.835119353892853
12936340,2021-08-01 00:00:00,better_return,OVERALL,all,29.772107737541216,18.294693578750366,30.927072883229627
12936340,2021-08-01 00:00:00,better_return,OVERALL,gte5,59.10896728751713,61.336767895640676,27.663067181565857
12936340,2021-08-01 00:00:00,better_return,OVERALL,lt5,25.855454137439327,10.805430957129346,29.185154208053635
12936340,2021-08-01 00:00:00,max_sharpe,$0-1,all,30.55146546648223,10.805430957129346,33.34253972000941
12936340,2021-08-01 00:00:00,max_sharpe,$0-1,gte5,79.93495229472049,87.56965820040618,22.62457318992092
12936340,2021-08-01 00:00:00,max_sharpe,$0-1,lt5,28.35000802566269,10.805430957129346,32.01414118007173
12936340,2021-08-01 00:00:00,max_sharpe,$1-100,all,51.655183032838316,69.95082220069187,34.23502689832119
12936340,2021-08-01 00:00:00,max_sharpe,$1-100,gte5,74.94764184280301,86.0754606864736,25.42564780967757
12936340,2021-08-01 00:00:00,max_sharpe,$1-100,lt5,50.66523721014553,68.85909884463376,34.21018679473769
12936340,2021-08-01 00:00:00,max_sharpe,$100-1K,all,46.45329472807631,49.1018607816242,31.619588449902636
12936340,2021-08-01 00:00:00,max_sharpe,$100-1K,gte5,73.18873352542573,79.46099851385324,22.452639255665716
12936340,2021-08-01 00:00:00,max_sharpe,$100-1K,lt5,43.62685132273714,44.16366767695436,31.12309202629439
12936340,2021-08-01 00:00:00,max_sharpe,$10K+,all,57.71582512570253,73.7992110625184,35.05486401945418
12936340,2021-08-01 00:00:00,max_sharpe,$10K+,gte5,77.12478724677437,86.56941809503832,23.84524270800425
12936340,2021-08-01 00:00:00,max_sharpe,$10K+,lt5,45.21629159437519,47.926249239807795,35.42899374653106
12936340,2021-08-01 00:00:00,max_sharpe,$1K-10K,all,53.300920812435926,63.1996292672838,33.02552189870386
12936340,2021-08-01 00:00:00,max_sharpe,$1K-10K,gte5,74.23282932956207,80.6929016252648,21.93689400261743
12936340,2021-08-01 00:00:00,max_sharpe,$1K-10K,lt5,46.399048274356524,51.07996331769618,33.15928010826394
12936340,2021-08-01 00:00:00,max_sharpe,OVERALL,all,48.37584357180804,56.040312743178234,34.16348843229691
12936340,2021-08-01 00:00:00,max_sharpe,OVERALL,gte5,75.06658485088656,83.1663797407829,23.067741538876074
12936340,2021-08-01 00:00:00,max_sharpe,OVERALL,lt5,44.81246325354286,47.83752494182939,33.82479601070654
12936340,2021-08-01 00:00:00,safer_risk,$0-1,all,7.608793030129797,6.691437265393674e-08,19.860933671128063
12936340,2021-08-01 00:00:00,safer_risk,$0-1,gte5,52.75310753943242,51.84904442929772,24.612922909411285
12936340,2021-08-01 00:00:00,safer_risk,$0-1,lt5,5.596312877951228,6.691437265393674e-08,17.033354759632132
12936340,2021-08-01 00:00:00,safer_risk,$1-100,all,7.168667679781036,2.573287610774244e-07,17.606054634696328
12936340,2021-08-01 00:00:00,safer_risk,$1-100,gte5,50.496346229184795,51.802080408098085,23.055519474652108
12936340,2021-08-01 00:00:00,safer_risk,$1-100,lt5,5.327210977554063,2.0640974277008617e-07,14.74378699864586
12936340,2021-08-01 00:00:00,safer_risk,$100-1K,all,12.02096752794972,1.968759509585194e-07,21.108220430155807
12936340,2021-08-01 00:00:00,safer_risk,$100-1K,gte5,47.941362725336305,46.84929857178808,22.380214967338766
12936340,2021-08-01 00:00:00,safer_risk,$100-1K,lt5,8.223499871166975,1.4180852742073924e-07,16.99653814372355
12936340,2021-08-01 00:00:00,safer_risk,$10K+,all,30.021372388456804,20.398352684222612,31.21107515309109
12936340,2021-08-01 00:00:00,safer_risk,$10K+,gte5,57.277855880587786,59.45384321848465,24.32778695482563
12936340,2021-08-01 00:00:00,safer_risk,$10K+,lt5,12.467969623757737,4.7373944107864663e-07,20.826994951073004
12936340,2021-08-01 00:00:00,safer_risk,$1K-10K,all,22.11625689552505,7.73742747091252,27.205022230454407
12936340,2021-08-01 00:00:00,safer_risk,$1K-10K,gte5,52.49599680680532,52.54129943433219,22.367671112255845
12936340,2021-08-01 00:00:00,safer_risk,$1K-10K,lt5,12.099153465319123,3.2219159354363036e-07,20.359857965611436
12936340,2021-08-01 00:00:00,safer_risk,OVERALL,all,12.809891110697219,3.002597816215147e-07,23.096472376789517
12936340,2021-08-01 00:00:00,safer_risk,OVERALL,gte5,52.47119118490131,52.70490271051912,23.263188070781023
12936340,2021-08-01 00:00:00,safer_risk,OVERALL,lt5,7.514860350648408,1.5168948319654874e-07,17.157219594471186
13136427,2021-09-01 00:00:00,better_return,$0-1,all,21.27770265535573,15.31764963919515,24.88794323381574
13136427,2021-09-01 00:00:00,better_return,$0-1,gte5,40.47984344626208,31.02650239447388,28.252415424115206
13136427,2021-09-01 00:00:00,better_return,$0-1,lt5,20.424286848526847,11.818228911135595,24.379310659686773
13136427,2021-09-01 00:00:00,better_return,$1-100,all,38.392528998946744,31.932639261198574,35.138732458435584
13136427,2021-09-01 00:00:00,better_return,$1-100,gte5,57.53224594723843,58.76857699639441,28.410670517279417
13136427,2021-09-01 00:00:00,better_return,$1-100,lt5,37.604941132233925,31.93263926119857,35.16576612113263
13136427,2021-09-01 00:00:00,better_return,$100-1K,all,24.015838480917242,12.142458969054447,28.174354410443627
13136427,2021-09-01 00:00:00,better_return,$100-1K,gte5,50.4228330961557,48.23880053057429,25.63608376165338
13136427,2021-09-01 00:00:00,better_return,$100-1K,lt5,21.58731678512856,8.324288961084655,27.135379463985885
13136427,2021-09-01 00:00:00,better_return,$10K+,all,38.34498019883828,36.913561208431275,31.619644952104284
13136427,2021-09-01 00:00:00,better_return,$10K+,gte5,56.78534034520288,57.7423788673556,25.260842013593425
13136427,2021-09-01 00:00:00,better_return,$10K+,lt5,27.00859963502765,15.141577199220293,29.74221073096423
13136427,2021-09-01 00:00:00,better_return,$1K-10K,all,30.874217616864666,24.415744834612077,29.66565451084609
13136427,2021-09-01 00:00:00,better_return,$1K-10K,gte5,50.91140918833181,49.233300690815526,24.574367790039727
13136427,2021-09-01 00:00:00,better_return,$1K-10K,lt5,25.23300731312481,13.665054024404425,28.51214048629945
13136427,2021-09-01 00:00:00,better_return,OVERALL,all,31.21356030756221,23.282349902406875,31.70829820588816
13136427,2021-09-01 00:00:00,better_return,OVERALL,gte5,52.785872764012765,51.78428793769426,25.91686855928099
13136427,2021-09-01 00:00:00,better_return,OVERALL,lt5,28.366089006961047,16.243814773476874,31.303887214776744
13136427,2021-09-01 00:00:00,max_sharpe,$0-1,all,29.2490882782476,15.058542990308013,29.398591980557324
13136427,2021-09-01 00:00:00,max_sharpe,$0-1,gte5,49.38192084063769,35.870947079284264,28.49945099800338
13136427,2021-09-01 00:00:00,max_sharpe,$0-1,lt5,28.354309006911343,11.79380863592034,29.11664077644345
13136427,2021-09-01 00:00:00,max_sharpe,$1-100,all,50.31125297883575,59.87389988332029,32.58911850552409
13136427,2021-09-01 00:00:00,max_sharpe,$1-100,gte5,65.73829498418047,66.90102192362123,22.85344109075154
13136427,2021-09-01 00:00:00,max_sharpe,$1-100,lt5,49.67643945805574,58.977055549567815,32.77295104753823
13136427,2021-09-01 00:00:00,max_sharpe,$100-1K,all,41.2109212474711,39.51878049811235,28.925961308805945
13136427,2021-09-01 00:00:00,max_sharpe,$100-1K,gte5,61.49949574481918,61.95425579918492,22.09120466456935
13136427,2021-09-01 00:00:00,max_sharpe,$100-1K,lt5,39.34508062223756,36.671805913191164,28.76530639666552
13136427,2021-09-01 00:00:00,max_sharpe,$10K+,all,50.993989001954546,55.237058194765225,30.385351818670188
13136427,2021-09-01 00:00:00,max_sharpe,$10K+,gte5,65.4605594172753,67.24311478730255,21.27715675978881
13136427,2021-09-01 00:00:00,max_sharpe,$10K+,lt5,42.10053212911937,40.656628789408266,31.69856222803817
13136427,2021-09-01 00:00:00,max_sharpe,$1K-10K,all,44.196646503329816,44.947542250546334,29.468061294487132
13136427,2021-09-01 00:00:00,max_sharpe,$1K-10K,gte5,60.966830004046294,61.30997561881162,20.994173466644142
13136427,2021-09-01 00:00:00,max_sharpe,$1K-10K,lt5,39.47521976932748,37.438208218694434,29.7873338412209
13136427,2021-09-01 00:00:00,max_sharpe,OVERALL,all,44.29901987168173,44.09987795060468,31.26575147700153
13136427,2021-09-01 00:00:00,max_sharpe,OVERALL,gte5,62.36726530382087,63.3335706329879,22.163111715157914
13136427,2021-09-01 00:00:00,max_sharpe,OVERALL,lt5,41.91407340736103,39.65614266293972,31.511321761495783
13136427,2021-09-01 00:00:00,safer_risk,$0-1,all,5.030472370953347,1.5514525220083897e-07,13.922535873202904
13136427,2021-09-01 00:00:00,safer_risk,$0-1,gte5,39.04637675323126,31.60902691085797,23.19917910948771
13136427,2021-09-01 00:00:00,safer_risk,$0-1,lt5,3.5186768477601875,1.2307040803127833e-07,11.172432571864322
13136427,2021-09-01 00:00:00,safer_risk,$1-100,all,5.982372413632586,2.885339502045614e-08,15.368494745666771
13136427,2021-09-01 00:00:00,safer_risk,$1-100,gte5,44.25221104941139,44.116159799140206,21.831591888172603
13136427,2021-09-01 00:00:00,safer_risk,$1-100,lt5,4.407591519431099,2.6515177553587677e-08,12.788712368464205
13136427,2021-09-01 00:00:00,safer_risk,$100-1K,all,10.529156763991567,1.1652083395374824e-07,18.88618835920955
13136427,2021-09-01 00:00:00,safer_risk,$100-1K,gte5,43.1203362004177,41.400231834012665,20.566953243365475
13136427,2021-09-01 00:00:00,safer_risk,$100-1K,lt5,7.531905940642293,8.977366836027123e-08,15.61803179965687
13136427,2021-09-01 00:00:00,safer_risk,$10K+,all,26.355761948421346,18.759510530614214,27.244647076430574
13136427,2021-09-01 00:00:00,safer_risk,$10K+,gte5,49.99318763191,50.58458773349993,21.05349145939925
13136427,2021-09-01 00:00:00,safer_risk,$10K+,lt5,11.82443767004779,4.0571425802271577e-07,19.273167451142076
13136427,2021-09-01 00:00:00,safer_risk,$1K-10K,all,18.222515300477564,4.518442436326103,23.348401907973727
13136427,2021-09-01 00:00:00,safer_risk,$1K-10K,gte5,44.74818426410499,43.53889273728039,19.981622733394143
13136427,2021-09-01 00:00:00,safer_risk,$1K-10K,lt5,10.754558699000032,2.0807159589047997e-07,18.23065622224333
13136427,2021-09-01 00:00:00,safer_risk,OVERALL,all,11.207941884554254,1.1147656409082884e-07,20.259267982249973
13136427,2021-09-01 00:00:00,safer_risk,OVERALL,gte5,45.62747565119537,44.903576073289635,20.979572272169346
13136427,2021-09-01 00:00:00,safer_risk,OVERALL,lt5,6.664681407568681,7.147787084438306e-08,15.149226064888989
13330090,2021-10-01 00:00:00,better_return,$0-1,all,23.629825123774477,3.9494798668294693,29.657371938458024
13330090,2021-10-01 00:00:00,better_return,$0-1,gte5,46.99288942193535,44.22593328954654,28.87671129297941
13330090,2021-10-01 00:00:00,better_return,$0-1,lt5,22.33922842521729,2.7064710391330857,29.159382577628318
13330090,2021-10-01 00:00:00,better_return,$1-100,all,37.84510328984738,37.74324119458431,33.16196127408642
13330090,2021-10-01 00:00:00,better_return,$1-100,gte5,56.89155043229525,57.70636888573083,28.78975429987333
13330090,2021-10-01 00:00:00,better_return,$1-100,lt5,37.083353615485365,34.75945346058636,33.09774684218195
13330090,2021-10-01 00:00:00,better_return,$100-1K,all,22.609644733546364,8.059120152079412,28.417613338588573
13330090,2021-10-01 00:00:00,better_return,$100-1K,gte5,52.74813023022955,51.558291991472196,25.90612238556778
13330090,2021-10-01 00:00:00,better_return,$100-1K,lt5,19.627690703491005,2.7021533301166842,26.875586672368502
13330090,2021-10-01 00:00:00,better_return,$10K+,all,36.938252737549114,33.75415326787061,32.79928761796734
13330090,2021-10-01 00:00:00,better_return,$10K+,gte5,58.527219001822644,60.56317258889996,26.234883036852494
13330090,2021-10-01 00:00:00,better_return,$10K+,lt5,24.096889556010748,9.183895132588605,29.396747314925427
13330090,2021-10-01 00:00:00,better_return,$1K-10K,all,30.270335116087427,21.711338377614886,30.583145021771486
13330090,2021-10-01 00:00:00,better_return,$1K-10K,gte5,53.72378360614354,53.366874130576285,25.15885102455194
13330090,2021-10-01 00:00:00,better_return,$1K-10K,lt5,23.523527370633563,9.62996109768541,28.610390420222817
13330090,2021-10-01 00:00:00,better_return,OVERALL,all,31.00429105353606,20.13390315496455,31.82747079169351
13330090,2021-10-01 00:00:00,better_return,OVERALL,gte5,54.8364589706408,54.63603547132377,26.378226154622862
13330090,2021-10-01 00:00:00,better_return,OVERALL,lt5,27.88660597957086,12.381985778929161,31.152201160401646
13330090,2021-10-01 00:00:00,max_sharpe,$0-1,all,37.08590091577999,35.406986389060094,32.22329376740238
13330090,2021-10-01 00:00:00,max_sharpe,$0-1,gte5,60.54882113118706,48.82090328866538,26.26591464677458
13330090,2021-10-01 00:00:00,max_sharpe,$0-1,lt5,35.78978808648392,29.61166259383845,32.0234513276461
13330090,2021-10-01 00:00:00,max_sharpe,$1-100,all,49.28229162006788,62.46242497437902,34.1315144168997
13330090,2021-10-01 00:00:00,max_sharpe,$1-100,gte5,69.93798622376956,78.80341713448358,26.72808129978221
13330090,2021-10-01 00:00:00,max_sharpe,$1-100,lt5,48.45618119010618,62.46242497437902,34.13553881335676
13330090,2021-10-01 00:00:00,max_sharpe,$100-1K,all,44.175438556303746,45.39385077258393,30.76601247071076
13330090,2021-10-01 00:00:00,max_sharpe,$100-1K,gte5,68.9044271419835,73.04265788653078,22.723800031459866
13330090,2021-10-01 00:00:00,max_sharpe,$100-1K,lt5,41.72870953336147,41.22782870655953,30.374647393634607
13330090,2021-10-01 00:00:00,max_sharpe,$10K+,all,53.325077946429786,61.99865568185318,33.51457227132474
13330090,2021-10-01 00:00:00,max_sharpe,$10K+,gte5,71.57362352262948,78.22155632844014,23.710673678556585
13330090,2021-10-01 00:00:00,max_sharpe,$10K+,lt5,42.47063506063825,41.30726549834975,33.77931463863201
13330090,2021-10-01 00:00:00,max_sharpe,$1K-10K,all,47.697962572784384,51.91811118749785,32.0529684211516
13330090,2021-10-01 00:00:00,max_sharpe,$1K-10K,gte5,68.47905416832799,72.85988631805827,22.457137553653496
13330090,2021-10-01 00:00:00,max_sharpe,$1K-10K,lt5,41.7199065186717,41.23700404702173,31.904496698405005
13330090,2021-10-01 00:00:00,max_sharpe,OVERALL,all,46.77859101209635,51.19693164818062,32.917351604132165
13330090,2021-10-01 00:00:00,max_sharpe,OVERALL,gte5,69.1697032793607,74.39556454309985,23.679902056320632
13330090,2021-10-01 00:00:00,max_sharpe,OVERALL,lt5,43.849422471998025,45.46223693557342,32.8295390556476
13330090,2021-10-01 00:00:00,safer_risk,$0-1,all,8.104767158224904,8.662592587693752e-08,17.1082995852643
13330090,2021-10-01 00:00:00,safer_risk,$0-1,gte5,47.84645562241706,46.88268548475485,20.95945372592022
13330090,2021-10-01 00:00:00,safer_risk,$0-1,lt5,5.90940051999621,8.02104764552336e-08,13.875504562095152
13330090,2021-10-01 00:00:00,safer_risk,$1-100,all,6.074572439202283,3.2105659797387887e-08,15.848081091607071
13330090,2021-10-01 00:00:00,safer_risk,$1-100,gte5,45.313370944188506,45.15325726546466,22.64048973335899
13330090,2021-10-01 00:00:00,safer_risk,$1-100,lt5,4.505243432066008,2.89299986744318e-08,13.291542106577493
13330090,2021-10-01 00:00:00,safer_risk,$100-1K,all,11.445341256340855,1.2341381180891453e-07,20.33334279762496
13330090,2021-10-01 00:00:00,safer_risk,$100-1K,gte5,45.249693822934226,44.32196514521713,21.445043192370072
13330090,2021-10-01 00:00:00,safer_risk,$100-1K,lt5,8.100679979965195,8.592433986542858e-08,16.87006844933367
13330090,2021-10-01 00:00:00,safer_risk,$10K+,all,27.901824957004134,18.491648502279066,29.39439180512767
13330090,2021-10-01 00:00:00,safer_risk,$10K+,gte5,53.3308343849576,54.27170360439274,23.024887518380766
13330090,2021-10-01 00:00:00,safer_risk,$10K+,lt5,12.776360337075,9.311445670068252e-07,21.19491651532245
13330090,2021-10-01 00:00:00,safer_risk,$1K-10K,all,19.792959733335035,4.498036904784791,25.355764749184512
13330090,2021-10-01 00:00:00,safer_risk,$1K-10K,gte5,48.02688905724707,46.991050607678275,21.43747046751749
13330090,2021-10-01 00:00:00,safer_risk,$1K-10K,lt5,11.670960398016371,2.1657368398653176e-07,20.009408080795183
13330090,2021-10-01 00:00:00,safer_risk,OVERALL,all,12.059208657263119,9.49504169733828e-08,21.641174275273727
13330090,2021-10-01 00:00:00,safer_risk,OVERALL,gte5,48.48112655349414,47.853259175724425,22.19232903316908
13330090,2021-10-01 00:00:00,safer_risk,OVERALL,lt5,7.294553163678777,6.809226654747036e-08,16.399398868845864
13527859,2021-11-01 00:00:00,better_return,$0-1,all,27.24098653965267,17.99719578514951,28.822146342952678
13527859,2021-11-01 00:00:00,better_return,$0-1,gte5,50.34599765509028,44.50272615453811,26.993715001743126
13527859,2021-11-01 00:00:00,better_return,$0-1,lt5,25.861917099479257,16.158136533157013,28.33805709528727
13527859,2021-11-01 00:00:00,better_return,$1-100,all,34.881115373496975,17.34851721226905,36.516275249335585
13527859,2021-11-01 00:00:00,better_return,$1-100,gte5,59.13551740360712,61.57142704755869,29.181431625653193
13527859,2021-11-01 00:00:00,better_return,$1-100,lt5,33.910199430536615,13.970963296803642,36.44499630234625
13527859,2021-11-01 00:00:00,better_return,$100-1K,all,21.487733305558674,5.590425288379258,27.834845229227195
13527859,2021-11-01 00:00:00,better_return,$100-1K,gte5,52.28880066216805,50.76913769727128,26.654990297311766
13527859,2021-11-01 00:00:00,better_return,$100-1K,lt5,18.844897023241433,1.4092094177090024,26.304168033539256
13527859,2021-11-01 00:00:00,better_return,$10K+,all,35.63339136283817,31.0631783032003,32.26025734742621
