block_number,date,vol_bin,sharpe_bin,n_wallets
13330090,2021-10-01,0.2,0.3,1086
13330090,2021-10-01,0.2,0.4,782
13330090,2021-10-01,0.2,0.5,370
13330090,2021-10-01,0.2,0.6,306
13330090,2021-10-01,0.2,0.7,197
13330090,2021-10-01,0.2,0.8,109
13330090,2021-10-01,0.2,0.9,69
13330090,2021-10-01,0.2,1.0,69
13330090,2021-10-01,0.2,1.1,87
13330090,2021-10-01,0.2,1.2,48
13330090,2021-10-01,0.2,1.3,56
13330090,2021-10-01,0.2,1.4,66
13330090,2021-10-01,0.2,1.5,262
13330090,2021-10-01,0.2,1.6,9
13330090,2021-10-01,0.2,1.7,2
13330090,2021-10-01,0.2,1.8,1
13330090,2021-10-01,0.2,1.9,1
13330090,2021-10-01,0.22,-2.7,1
13330090,2021-10-01,0.22,-2.3,1
13330090,2021-10-01,0.22,-1.8,66
13330090,2021-10-01,0.22,-1.7,20
13330090,2021-10-01,0.22,-1.6,142
13330090,2021-10-01,0.22,-1.5,127
13330090,2021-10-01,0.22,-1.4,25
13330090,2021-10-01,0.22,-1.3,138
13330090,2021-10-01,0.22,-1.2,138
13330090,2021-10-01,0.22,-1.1,100
13330090,2021-10-01,0.22,-1.0,469
13330090,2021-10-01,0.22,-0.9,168
13330090,2021-10-01,0.22,-0.8,285
13330090,2021-10-01,0.22,-0.7,365
13330090,2021-10-01,0.22,-0.6,670
13330090,2021-10-01,0.22,-0.5,3711
13330090,2021-10-01,0.22,-0.4,2035
13330090,2021-10-01,0.22,-0.3,2533
13330090,2021-10-01,0.22,-0.2,3680
13330090,2021-10-01,0.22,-0.1,3524
13330090,2021-10-01,0.22,0.0,7277
13330090,2021-10-01,0.22,0.1,6327
13330090,2021-10-01,0.22,0.2,27842
13330090,2021-10-01,0.22,0.3,1249
13330090,2021-10-01,0.22,0.4,871
13330090,2021-10-01,0.22,0.5,469
13330090,2021-10-01,0.22,0.6,401
13330090,2021-10-01,0.22,0.7,456
13330090,2021-10-01,0.22,0.8,394
13330090,2021-10-01,0.22,0.9,598
13330090,2021-10-01,0.22,1.0,1480
13330090,2021-10-01,0.22,1.1,757
13330090,2021-10-01,0.22,1.2,94
13330090,2021-10-01,0.22,1.3,117
13330090,2021-10-01,0.22,1.4,91
13330090,2021-10-01,0.22,1.5,248
13330090,2021-10-01,0.22,1.6,21
13330090,2021-10-01,0.22,1.7,3
13330090,2021-10-01,0.22,1.8,1
13330090,2021-10-01,0.22,1.9,1
13330090,2021-10-01,0.22,2.2,1
13330090,2021-10-01,0.24,-2.4,1
13330090,2021-10-01,0.24,-2.2,1
13330090,2021-10-01,0.24,-2.0,1
13330090,2021-10-01,0.24,-1.9,4
13330090,2021-10-01,0.24,-1.8,100
13330090,2021-10-01,0.24,-1.7,24
13330090,2021-10-01,0.24,-1.6,270
13330090,2021-10-01,0.24,-1.5,40
13330090,2021-10-01,0.24,-1.4,27
13330090,2021-10-01,0.24,-1.3,32
13330090,2021-10-01,0.24,-1.2,130
13330090,2021-10-01,0.24,-1.1,139
13330090,2021-10-01,0.24,-1.0,303
13330090,2021-10-01,0.24,-0.9,629
13330090,2021-10-01,0.24,-0.8,608
13330090,2021-10-01,0.24,-0.7,633
13330090,2021-10-01,0.24,-0.6,1560
13330090,2021-10-01,0.24,-0.5,4254
13330090,2021-10-01,0.24,-0.4,6982
13330090,2021-10-01,0.24,-0.3,3305
13330090,2021-10-01,0.24,-0.2,7044
13330090,2021-10-01,0.24,-0.1,8032
13330090,2021-10-01,0.24,0.0,10762
13330090,2021-10-01,0.24,0.1,8424
13330090,2021-10-01,0.24,0.2,4320
13330090,2021-10-01,0.24,0.3,1645
13330090,2021-10-01,0.24,0.4,1240
13330090,2021-10-01,0.24,0.5,800
13330090,2021-10-01,0.24,0.6,582
13330090,2021-10-01,0.24,0.7,476
13330090,2021-10-01,0.24,0.8,292
13330090,2021-10-01,0.24,0.9,271
13330090,2021-10-01,0.24,1.0,763
13330090,2021-10-01,0.24,1.1,4164
13330090,2021-10-01,0.24,1.2,237
13330090,2021-10-01,0.24,1.3,219
13330090,2021-10-01,0.24,1.4,196
13330090,2021-10-01,0.24,1.5,380
13330090,2021-10-01,0.24,1.6,56
13330090,2021-10-01,0.24,1.7,6
13330090,2021-10-01,0.24,1.8,1
13330090,2021-10-01,0.24,1.9,3
13330090,2021-10-01,0.24,2.0,1
13330090,2021-10-01,0.24,2.1,5
13330090,2021-10-01,0.26,-2.7,2
13330090,2021-10-01,0.26,-2.3,1
13330090,2021-10-01,0.26,-2.1,1
13330090,2021-10-01,0.26,-2.0,7
13330090,2021-10-01,0.26,-1.9,2
13330090,2021-10-01,0.26,-1.8,752
13330090,2021-10-01,0.26,-1.7,58
13330090,2021-10-01,0.26,-1.6,311
13330090,2021-10-01,0.26,-1.5,84
13330090,2021-10-01,0.26,-1.4,145
13330090,2021-10-01,0.26,-1.3,270
13330090,2021-10-01,0.26,-1.2,223
13330090,2021-10-01,0.26,-1.1,131
13330090,2021-10-01,0.26,-1.0,510
13330090,2021-10-01,0.26,-0.9,940
13330090,2021-10-01,0.26,-0.8,935
13330090,2021-10-01,0.26,-0.7,915
13330090,2021-10-01,0.26,-0.6,1719
13330090,2021-10-01,0.26,-0.5,6195
13330090,2021-10-01,0.26,-0.4,4752
13330090,2021-10-01,0.26,-0.3,10514
13330090,2021-10-01,0.26,-0.2,16901
13330090,2021-10-01,0.26,-0.1,40057
13330090,2021-10-01,0.26,0.0,19722
13330090,2021-10-01,0.26,0.1,18761
13330090,2021-10-01,0.26,0.2,6738
13330090,2021-10-01,0.26,0.3,2890
13330090,2021-10-01,0.26,0.4,2134
13330090,2021-10-01,0.26,0.5,1147
13330090,2021-10-01,0.26,0.6,835
13330090,2021-10-01,0.26,0.7,600
13330090,2021-10-01,0.26,0.8,384
13330090,2021-10-01,0.26,0.9,336
13330090,2021-10-01,0.26,1.0,647
13330090,2021-10-01,0.26,1.1,279
13330090,2021-10-01,0.26,1.2,255
13330090,2021-10-01,0.26,1.3,317
13330090,2021-10-01,0.26,1.4,638
13330090,2021-10-01,0.26,1.5,511
13330090,2021-10-01,0.26,1.6,204
13330090,2021-10-01,0.26,1.7,12
13330090,2021-10-01,0.26,1.8,5
13330090,2021-10-01,0.26,2.0,3
13330090,2021-10-01,0.28,-2.9,2
13330090,2021-10-01,0.28,-2.8,12
13330090,2021-10-01,0.28,-2.5,2
13330090,2021-10-01,0.28,-2.3,3
13330090,2021-10-01,0.28,-2.2,3
13330090,2021-10-01,0.28,-2.1,1
13330090,2021-10-01,0.28,-2.0,2
13330090,2021-10-01,0.28,-1.9,8
13330090,2021-10-01,0.28,-1.8,9
13330090,2021-10-01,0.28,-1.7,162
13330090,2021-10-01,0.28,-1.6,1680
13330090,2021-10-01,0.28,-1.5,108
13330090,2021-10-01,0.28,-1.4,163
13330090,2021-10-01,0.28,-1.3,87
13330090,2021-10-01,0.28,-1.2,143
13330090,2021-10-01,0.28,-1.1,160
13330090,2021-10-01,0.28,-1.0,281
13330090,2021-10-01,0.28,-0.9,577
13330090,2021-10-01,0.28,-0.8,618
13330090,2021-10-01,0.28,-0.7,793
13330090,2021-10-01,0.28,-0.6,1679
13330090,2021-10-01,0.28,-0.5,13382
13330090,2021-10-01,0.28,-0.4,6627
13330090,2021-10-01,0.28,-0.3,19545
13330090,2021-10-01,0.28,-0.2,31059
13330090,2021-10-01,0.28,-0.1,27962
13330090,2021-10-01,0.28,0.0,23793
13330090,2021-10-01,0.28,0.1,17839
13330090,2021-10-01,0.28,0.2,8333
13330090,2021-10-01,0.28,0.3,5135
13330090,2021-10-01,0.28,0.4,4400
13330090,2021-10-01,0.28,0.5,1886
13330090,2021-10-01,0.28,0.6,1287
13330090,2021-10-01,0.28,0.7,871
13330090,2021-10-01,0.28,0.8,441
13330090,2021-10-01,0.28,0.9,383
13330090,2021-10-01,0.28,1.0,305
13330090,2021-10-01,0.28,1.1,209
13330090,2021-10-01,0.28,1.2,215
13330090,2021-10-01,0.28,1.3,321
13330090,2021-10-01,0.28,1.4,361
13330090,2021-10-01,0.28,1.5,665
13330090,2021-10-01,0.28,1.6,439
13330090,2021-10-01,0.28,1.7,22
13330090,2021-10-01,0.28,1.8,5
13330090,2021-10-01,0.28,1.9,5
13330090,2021-10-01,0.28,2.0,4
13330090,2021-10-01,0.3,-2.8,1
13330090,2021-10-01,0.3,-2.7,2
13330090,2021-10-01,0.3,-2.6,1
13330090,2021-10-01,0.3,-2.3,1
13330090,2021-10-01,0.3,-2.2,2
13330090,2021-10-01,0.3,-2.1,6
13330090,2021-10-01,0.3,-2.0,1
13330090,2021-10-01,0.3,-1.9,4
13330090,2021-10-01,0.3,-1.8,3
13330090,2021-10-01,0.3,-1.7,69
13330090,2021-10-01,0.3,-1.6,412
13330090,2021-10-01,0.3,-1.5,402
13330090,2021-10-01,0.3,-1.4,111
13330090,2021-10-01,0.3,-1.3,147
13330090,2021-10-01,0.3,-1.2,129
13330090,2021-10-01,0.3,-1.1,176
13330090,2021-10-01,0.3,-1.0,1065
13330090,2021-10-01,0.3,-0.9,592
13330090,2021-10-01,0.3,-0.8,607
13330090,2021-10-01,0.3,-0.7,775
13330090,2021-10-01,0.3,-0.6,1637
13330090,2021-10-01,0.3,-0.5,4030
13330090,2021-10-01,0.3,-0.4,7394
13330090,2021-10-01,0.3,-0.3,20330
13330090,2021-10-01,0.3,-0.2,202998
13330090,2021-10-01,0.3,-0.1,29960
13330090,2021-10-01,0.3,0.0,52107
13330090,2021-10-01,0.3,0.1,25790
13330090,2021-10-01,0.3,0.2,35429
13330090,2021-10-01,0.3,0.3,5877
13330090,2021-10-01,0.3,0.4,5084
13330090,2021-10-01,0.3,0.5,3247
13330090,2021-10-01,0.3,0.6,1832
13330090,2021-10-01,0.3,0.7,1212
13330090,2021-10-01,0.3,0.8,667
13330090,2021-10-01,0.3,0.9,455
13330090,2021-10-01,0.3,1.0,354
13330090,2021-10-01,0.3,1.1,247
13330090,2021-10-01,0.3,1.2,271
13330090,2021-10-01,0.3,1.3,272
13330090,2021-10-01,0.3,1.4,336
13330090,2021-10-01,0.3,1.5,685
13330090,2021-10-01,0.3,1.6,1544
13330090,2021-10-01,0.3,1.7,55
13330090,2021-10-01,0.3,1.8,23
13330090,2021-10-01,0.3,1.9,3
13330090,2021-10-01,0.3,2.0,1
13330090,2021-10-01,0.3,2.1,1
13330090,2021-10-01,0.32,-2.6,2
13330090,2021-10-01,0.32,-2.5,1
13330090,2021-10-01,0.32,-2.4,1
13330090,2021-10-01,0.32,-2.3,4
13330090,2021-10-01,0.32,-2.0,5
13330090,2021-10-01,0.32,-1.9,2
13330090,2021-10-01,0.32,-1.8,3
13330090,2021-10-01,0.32,-1.7,15
13330090,2021-10-01,0.32,-1.6,712
13330090,2021-10-01,0.32,-1.5,206
13330090,2021-10-01,0.32,-1.4,227
13330090,2021-10-01,0.32,-1.3,186
13330090,2021-10-01,0.32,-1.2,137
13330090,2021-10-01,0.32,-1.1,165
13330090,2021-10-01,0.32,-1.0,1245
13330090,2021-10-01,0.32,-0.9,642
13330090,2021-10-01,0.32,-0.8,796
13330090,2021-10-01,0.32,-0.7,789
13330090,2021-10-01,0.32,-0.6,1173
13330090,2021-10-01,0.32,-0.5,4179
13330090,2021-10-01,0.32,-0.4,5393
13330090,2021-10-01,0.32,-0.3,10095
13330090,2021-10-01,0.32,-0.2,41474
13330090,2021-10-01,0.32,-0.1,36063
13330090,2021-10-01,0.32,0.0,53650
13330090,2021-10-01,0.32,0.1,23295
13330090,2021-10-01,0.32,0.2,12269
13330090,2021-10-01,0.32,0.3,7532
13330090,2021-10-01,0.32,0.4,5115
13330090,2021-10-01,0.32,0.5,3348
13330090,2021-10-01,0.32,0.6,2973
13330090,2021-10-01,0.32,0.7,1485
13330090,2021-10-01,0.32,0.8,796
13330090,2021-10-01,0.32,0.9,629
13330090,2021-10-01,0.32,1.0,471
13330090,2021-10-01,0.32,1.1,321
13330090,2021-10-01,0.32,1.2,255
13330090,2021-10-01,0.32,1.3,232
13330090,2021-10-01,0.32,1.4,386
13330090,2021-10-01,0.32,1.5,1544
13330090,2021-10-01,0.32,1.6,15345
13330090,2021-10-01,0.32,1.7,41
13330090,2021-10-01,0.32,1.8,12
13330090,2021-10-01,0.32,1.9,4
13330090,2021-10-01,0.32,2.1,1
13330090,2021-10-01,0.34,-2.4,1
13330090,2021-10-01,0.34,-2.3,1
13330090,2021-10-01,0.34,-2.0,3
13330090,2021-10-01,0.34,-1.8,4
13330090,2021-10-01,0.34,-1.7,8
13330090,2021-10-01,0.34,-1.6,256
13330090,2021-10-01,0.34,-1.5,121
13330090,2021-10-01,0.34,-1.4,156
13330090,2021-10-01,0.34,-1.3,151
13330090,2021-10-01,0.34,-1.2,189
13330090,2021-10-01,0.34,-1.1,297
13330090,2021-10-01,0.34,-1.0,596
13330090,2021-10-01,0.34,-0.9,902
13330090,2021-10-01,0.34,-0.8,786
13330090,2021-10-01,0.34,-0.7,833
13330090,2021-10-01,0.34,-0.6,1230
13330090,2021-10-01,0.34,-0.5,2170
13330090,2021-10-01,0.34,-0.4,4321
13330090,2021-10-01,0.34,-0.3,6053
13330090,2021-10-01,0.34,-0.2,20577
13330090,2021-10-01,0.34,-0.1,15660
13330090,2021-10-01,0.34,0.0,29836
13330090,2021-10-01,0.34,0.1,17045
13330090,2021-10-01,0.34,0.2,10952
13330090,2021-10-01,0.34,0.3,7010
13330090,2021-10-01,0.34,0.4,5142
13330090,2021-10-01,0.34,0.5,3692
13330090,2021-10-01,0.34,0.6,3077
13330090,2021-10-01,0.34,0.7,1825
13330090,2021-10-01,0.34,0.8,936
13330090,2021-10-01,0.34,0.9,699
13330090,2021-10-01,0.34,1.0,641
13330090,2021-10-01,0.34,1.1,390
13330090,2021-10-01,0.34,1.2,290
13330090,2021-10-01,0.34,1.3,220
13330090,2021-10-01,0.34,1.4,762
13330090,2021-10-01,0.34,1.5,1405
13330090,2021-10-01,0.34,1.6,205
13330090,2021-10-01,0.34,1.7,44
13330090,2021-10-01,0.34,1.8,46
13330090,2021-10-01,0.34,1.9,12
13330090,2021-10-01,0.34,2.0,2
13330090,2021-10-01,0.36,-2.6,1
13330090,2021-10-01,0.36,-2.5,1
13330090,2021-10-01,0.36,-2.4,2
13330090,2021-10-01,0.36,-2.3,1
13330090,2021-10-01,0.36,-2.2,1
13330090,2021-10-01,0.36,-2.0,1
13330090,2021-10-01,0.36,-1.8,3
13330090,2021-10-01,0.36,-1.7,6
13330090,2021-10-01,0.36,-1.6,874
13330090,2021-10-01,0.36,-1.5,172
13330090,2021-10-01,0.36,-1.4,79
13330090,2021-10-01,0.36,-1.3,157
13330090,2021-10-01,0.36,-1.2,394
13330090,2021-10-01,0.36,-1.1,235
13330090,2021-10-01,0.36,-1.0,407
13330090,2021-10-01,0.36,-0.9,491
13330090,2021-10-01,0.36,-0.8,797
13330090,2021-10-01,0.36,-0.7,651
13330090,2021-10-01,0.36,-0.6,1170
13330090,2021-10-01,0.36,-0.5,1825
13330090,2021-10-01,0.36,-0.4,3574
13330090,2021-10-01,0.36,-0.3,5683
13330090,2021-10-01,0.36,-0.2,7493
13330090,2021-10-01,0.36,-0.1,8788
13330090,2021-10-01,0.36,0.0,14873
13330090,2021-10-01,0.36,0.1,15734
13330090,2021-10-01,0.36,0.2,8791
13330090,2021-10-01,0.36,0.3,6566
13330090,2021-10-01,0.36,0.4,4660
13330090,2021-10-01,0.36,0.5,4335
13330090,2021-10-01,0.36,0.6,4547
13330090,2021-10-01,0.36,0.7,1989
13330090,2021-10-01,0.36,0.8,1269
13330090,2021-10-01,0.36,0.9,697
13330090,2021-10-01,0.36,1.0,623
13330090,2021-10-01,0.36,1.1,439
13330090,2021-10-01,0.36,1.2,402
13330090,2021-10-01,0.36,1.3,420
13330090,2021-10-01,0.36,1.4,1218
13330090,2021-10-01,0.36,1.5,384
13330090,2021-10-01,0.36,1.6,156
13330090,2021-10-01,0.36,1.7,15
13330090,2021-10-01,0.36,1.8,17
13330090,2021-10-01,0.36,1.9,5
13330090,2021-10-01,0.36,2.0,1
13330090,2021-10-01,0.38,-2.5,2
13330090,2021-10-01,0.38,-2.4,3
13330090,2021-10-01,0.38,-2.3,1
13330090,2021-10-01,0.38,-1.8,1
13330090,2021-10-01,0.38,-1.7,5
13330090,2021-10-01,0.38,-1.6,84
13330090,2021-10-01,0.38,-1.5,284
13330090,2021-10-01,0.38,-1.4,148
13330090,2021-10-01,0.38,-1.3,102
13330090,2021-10-01,0.38,-1.2,188
13330090,2021-10-01,0.38,-1.1,266
13330090,2021-10-01,0.38,-1.0,314
13330090,2021-10-01,0.38,-0.9,507
13330090,2021-10-01,0.38,-0.8,670
13330090,2021-10-01,0.38,-0.7,655
13330090,2021-10-01,0.38,-0.6,1319
13330090,2021-10-01,0.38,-0.5,2375
13330090,2021-10-01,0.38,-0.4,2477
13330090,2021-10-01,0.38,-0.3,3995
13330090,2021-10-01,0.38,-0.2,5404
13330090,2021-10-01,0.38,-0.1,6030
13330090,2021-10-01,0.38,0.0,12725
13330090,2021-10-01,0.38,0.1,10735
13330090,2021-10-01,0.38,0.2,7655
13330090,2021-10-01,0.38,0.3,5803
13330090,2021-10-01,0.38,0.4,5046
13330090,2021-10-01,0.38,0.5,3808
13330090,2021-10-01,0.38,0.6,5422
13330090,2021-10-01,0.38,0.7,2648
13330090,2021-10-01,0.38,0.8,1857
13330090,2021-10-01,0.38,0.9,659
13330090,2021-10-01,0.38,1.0,511
13330090,2021-10-01,0.38,1.1,419
13330090,2021-10-01,0.38,1.2,462
13330090,2021-10-01,0.38,1.3,691
13330090,2021-10-01,0.38,1.4,730
13330090,2021-10-01,0.38,1.5,134
13330090,2021-10-01,0.38,1.6,49
13330090,2021-10-01,0.38,1.7,18
13330090,2021-10-01,0.38,1.8,6
13330090,2021-10-01,0.38,1.9,5
13330090,2021-10-01,0.38,2.0,1
13330090,2021-10-01,0.4,-2.4,34
13330090,2021-10-01,0.4,-2.3,2
13330090,2021-10-01,0.4,-1.8,2
13330090,2021-10-01,0.4,-1.6,4
13330090,2021-10-01,0.4,-1.5,86
13330090,2021-10-01,0.4,-1.4,387
13330090,2021-10-01,0.4,-1.3,45
13330090,2021-10-01,0.4,-1.2,154
13330090,2021-10-01,0.4,-1.1,228
13330090,2021-10-01,0.4,-1.0,237
13330090,2021-10-01,0.4,-0.9,223
13330090,2021-10-01,0.4,-0.8,369
13330090,2021-10-01,0.4,-0.7,870
13330090,2021-10-01,0.4,-0.6,1325
13330090,2021-10-01,0.4,-0.5,1378
13330090,2021-10-01,0.4,-0.4,2162
13330090,2021-10-01,0.4,-0.3,2587
13330090,2021-10-01,0.4,-0.2,4131
13330090,2021-10-01,0.4,-0.1,6962
13330090,2021-10-01,0.4,0.0,13659
13330090,2021-10-01,0.4,0.1,11847
13330090,2021-10-01,0.4,0.2,5539
13330090,2021-10-01,0.4,0.3,8026
13330090,2021-10-01,0.4,0.4,3087
13330090,2021-10-01,0.4,0.5,3427
13330090,2021-10-01,0.4,0.6,3053
13330090,2021-10-01,0.4,0.7,3434
13330090,2021-10-01,0.4,0.8,1175
13330090,2021-10-01,0.4,0.9,705
13330090,2021-10-01,0.4,1.0,651
13330090,2021-10-01,0.4,1.1,422
13330090,2021-10-01,0.4,1.2,603
13330090,2021-10-01,0.4,1.3,504
13330090,2021-10-01,0.4,1.4,350
13330090,2021-10-01,0.4,1.5,74
13330090,2021-10-01,0.4,1.6,29
13330090,2021-10-01,0.4,1.7,15
13330090,2021-10-01,0.4,1.8,6
13330090,2021-10-01,0.4,1.9,3
13330090,2021-10-01,0.4,2.0,1
13330090,2021-10-01,0.42,-2.3,4
13330090,2021-10-01,0.42,-2.2,3
13330090,2021-10-01,0.42,-2.1,2
13330090,2021-10-01,0.42,-2.0,2
13330090,2021-10-01,0.42,-1.9,1
13330090,2021-10-01,0.42,-1.8,1
13330090,2021-10-01,0.42,-1.7,1
13330090,2021-10-01,0.42,-1.6,1
13330090,2021-10-01,0.42,-1.5,26
13330090,2021-10-01,0.42,-1.4,182
13330090,2021-10-01,0.42,-1.3,45
13330090,2021-10-01,0.42,-1.2,134
13330090,2021-10-01,0.42,-1.1,181
13330090,2021-10-01,0.42,-1.0,197
13330090,2021-10-01,0.42,-0.9,220
13330090,2021-10-01,0.42,-0.8,283
13330090,2021-10-01,0.42,-0.7,485
13330090,2021-10-01,0.42,-0.6,1324
13330090,2021-10-01,0.42,-0.5,1498
13330090,2021-10-01,0.42,-0.4,3023
13330090,2021-10-01,0.42,-0.3,2501
13330090,2021-10-01,0.42,-0.2,3286
13330090,2021-10-01,0.42,-0.1,7252
13330090,2021-10-01,0.42,0.0,7253
13330090,2021-10-01,0.42,0.1,5413
13330090,2021-10-01,0.42,0.2,4968
13330090,2021-10-01,0.42,0.3,4495
13330090,2021-10-01,0.42,0.4,2769
13330090,2021-10-01,0.42,0.5,2366
13330090,2021-10-01,0.42,0.6,62362
13330090,2021-10-01,0.42,0.7,3456
13330090,2021-10-01,0.42,0.8,966
13330090,2021-10-01,0.42,0.9,723
13330090,2021-10-01,0.42,1.0,669
13330090,2021-10-01,0.42,1.1,405
13330090,2021-10-01,0.42,1.2,495
13330090,2021-10-01,0.42,1.3,658
13330090,2021-10-01,0.42,1.4,263
13330090,2021-10-01,0.42,1.5,72
13330090,2021-10-01,0.42,1.6,22
13330090,2021-10-01,0.42,1.7,30
13330090,2021-10-01,0.42,1.8,4
13330090,2021-10-01,0.42,1.9,2
13330090,2021-10-01,0.42,2.0,2
13330090,2021-10-01,0.44,-2.2,3
13330090,2021-10-01,0.44,-2.1,2
13330090,2021-10-01,0.44,-2.0,6
13330090,2021-10-01,0.44,-1.9,1
13330090,2021-10-01,0.44,-1.6,2
13330090,2021-10-01,0.44,-1.5,4
13330090,2021-10-01,0.44,-1.4,13
13330090,2021-10-01,0.44,-1.3,30
13330090,2021-10-01,0.44,-1.2,441
13330090,2021-10-01,0.44,-1.1,111
13330090,2021-10-01,0.44,-1.0,168
13330090,2021-10-01,0.44,-0.9,335
13330090,2021-10-01,0.44,-0.8,269
13330090,2021-10-01,0.44,-0.7,450
13330090,2021-10-01,0.44,-0.6,1112
13330090,2021-10-01,0.44,-0.5,1217
13330090,2021-10-01,0.44,-0.4,1334
13330090,2021-10-01,0.44,-0.3,2084
13330090,2021-10-01,0.44,-0.2,2927
13330090,2021-10-01,0.44,-0.1,4416
13330090,2021-10-01,0.44,0.0,6880
13330090,2021-10-01,0.44,0.1,3698
13330090,2021-10-01,0.44,0.2,3849
13330090,2021-10-01,0.44,0.3,4167
13330090,2021-10-01,0.44,0.4,2513
13330090,2021-10-01,0.44,0.5,2154
13330090,2021-10-01,0.44,0.6,2949
13330090,2021-10-01,0.44,0.7,2929
13330090,2021-10-01,0.44,0.8,1024
13330090,2021-10-01,0.44,0.9,487
13330090,2021-10-01,0.44,1.0,749
13330090,2021-10-01,0.44,1.1,891
13330090,2021-10-01,0.44,1.2,479
13330090,2021-10-01,0.44,1.3,498
13330090,2021-10-01,0.44,1.4,384
13330090,2021-10-01,0.44,1.5,138
13330090,2021-10-01,0.44,1.6,30
13330090,2021-10-01,0.44,1.7,14
13330090,2021-10-01,0.44,1.8,7
13330090,2021-10-01,0.44,2.0,2
13330090,2021-10-01,0.46,-2.1,2
13330090,2021-10-01,0.46,-2.0,12
13330090,2021-10-01,0.46,-1.9,8
13330090,2021-10-01,0.46,-1.5,3
13330090,2021-10-01,0.46,-1.4,13
13330090,2021-10-01,0.46,-1.3,30
13330090,2021-10-01,0.46,-1.2,423
13330090,2021-10-01,0.46,-1.1,133
13330090,2021-10-01,0.46,-1.0,100
13330090,2021-10-01,0.46,-0.9,250
13330090,2021-10-01,0.46,-0.8,163
13330090,2021-10-01,0.46,-0.7,350
13330090,2021-10-01,0.46,-0.6,607
13330090,2021-10-01,0.46,-0.5,1081
13330090,2021-10-01,0.46,-0.4,1062
13330090,2021-10-01,0.46,-0.3,1368
13330090,2021-10-01,0.46,-0.2,1784
13330090,2021-10-01,0.46,-0.1,4354
13330090,2021-10-01,0.46,0.0,3728
13330090,2021-10-01,0.46,0.1,3174
13330090,2021-10-01,0.46,0.2,4462
13330090,2021-10-01,0.46,0.3,3641
13330090,2021-10-01,0.46,0.4,3101
13330090,2021-10-01,0.46,0.5,1835
13330090,2021-10-01,0.46,0.6,2049
13330090,2021-10-01,0.46,0.7,1500
13330090,2021-10-01,0.46,0.8,1498
13330090,2021-10-01,0.46,0.9,415
13330090,2021-10-01,0.46,1.0,2455
13330090,2021-10-01,0.46,1.1,718
13330090,2021-10-01,0.46,1.2,1159
13330090,2021-10-01,0.46,1.3,414
13330090,2021-10-01,0.46,1.4,1281
13330090,2021-10-01,0.46,1.5,145
13330090,2021-10-01,0.46,1.6,19
13330090,2021-10-01,0.46,1.7,8
13330090,2021-10-01,0.46,1.8,1
13330090,2021-10-01,0.48,-1.9,1
13330090,2021-10-01,0.48,-1.8,2
13330090,2021-10-01,0.48,-1.7,1
13330090,2021-10-01,0.48,-1.5,2
13330090,2021-10-01,0.48,-1.4,6
13330090,2021-10-01,0.48,-1.3,15
13330090,2021-10-01,0.48,-1.2,17
13330090,2021-10-01,0.48,-1.1,127
13330090,2021-10-01,0.48,-1.0,154
13330090,2021-10-01,0.48,-0.9,183
13330090,2021-10-01,0.48,-0.8,295
13330090,2021-10-01,0.48,-0.7,375
13330090,2021-10-01,0.48,-0.6,507
13330090,2021-10-01,0.48,-0.5,818
13330090,2021-10-01,0.48,-0.4,785
13330090,2021-10-01,0.48,-0.3,1260
13330090,2021-10-01,0.48,-0.2,1574
13330090,2021-10-01,0.48,-0.1,2281
13330090,2021-10-01,0.48,0.0,3852
13330090,2021-10-01,0.48,0.1,2991
13330090,2021-10-01,0.48,0.2,3617
13330090,2021-10-01,0.48,0.3,2956
13330090,2021-10-01,0.48,0.4,3070
13330090,2021-10-01,0.48,0.5,1550
13330090,2021-10-01,0.48,0.6,1713
13330090,2021-10-01,0.48,0.7,1343
13330090,2021-10-01,0.48,0.8,488
13330090,2021-10-01,0.48,0.9,376
13330090,2021-10-01,0.48,1.0,726
13330090,2021-10-01,0.48,1.1,576
13330090,2021-10-01,0.48,1.2,383
13330090,2021-10-01,0.48,1.3,390
13330090,2021-10-01,0.48,1.4,796
13330090,2021-10-01,0.48,1.5,83
13330090,2021-10-01,0.48,1.6,20
13330090,2021-10-01,0.48,1.7,2
13330090,2021-10-01,0.48,1.8,4
13330090,2021-10-01,0.48,1.9,1
13330090,2021-10-01,0.48,2.0,1
13330090,2021-10-01,0.5,-1.9,1
13330090,2021-10-01,0.5,-1.8,3
13330090,2021-10-01,0.5,-1.5,2
13330090,2021-10-01,0.5,-1.4,5
13330090,2021-10-01,0.5,-1.3,10
13330090,2021-10-01,0.5,-1.2,26
13330090,2021-10-01,0.5,-1.1,101
13330090,2021-10-01,0.5,-1.0,191
13330090,2021-10-01,0.5,-0.9,68
13330090,2021-10-01,0.5,-0.8,877
13330090,2021-10-01,0.5,-0.7,389
13330090,2021-10-01,0.5,-0.6,177
13330090,2021-10-01,0.5,-0.5,517
13330090,2021-10-01,0.5,-0.4,858
13330090,2021-10-01,0.5,-0.3,2008
13330090,2021-10-01,0.5,-0.2,1169
13330090,2021-10-01,0.5,-0.1,2374
13330090,2021-10-01,0.5,0.0,8308
13330090,2021-10-01,0.5,0.1,1465
13330090,2021-10-01,0.5,0.2,2545
13330090,2021-10-01,0.5,0.3,1826
13330090,2021-10-01,0.5,0.4,1267
13330090,2021-10-01,0.5,0.5,1229
13330090,2021-10-01,0.5,0.6,1680
13330090,2021-10-01,0.5,0.7,1113
13330090,2021-10-01,0.5,0.8,432
