block_number,date,optimisation,token_group,mean_dist,median_dist,std_dist,count
9393154,2020-02-01 00:00:00,better_return,6-10,59.068245950820945,60.105919116231334,24.603486831392047,34684
9393154,2020-02-01 00:00:00,max_sharpe,11-20,71.10517959056114,73.73552162795286,20.587398049810044,4873
9393154,2020-02-01 00:00:00,max_sharpe,2,27.9508967154684,15.05723968257632,30.952373852472277,633206
9393154,2020-02-01 00:00:00,max_sharpe,21+,75.4481077512273,77.65350619055059,17.214022511072248,449
9393154,2020-02-01 00:00:00,max_sharpe,3,51.937176925586485,54.88067643110908,29.3580304875519,149971
9393154,2020-02-01 00:00:00,max_sharpe,4,63.13878464003563,72.95256273705787,27.784222402670128,59582
9393154,2020-02-01 00:00:00,max_sharpe,5,68.8226574300553,80.554122491456,25.793308281604954,31810
9393154,2020-02-01 00:00:00,max_sharpe,6-10,69.9962916403771,77.11014611520275,24.204805193220686,34684
9393154,2020-02-01 00:00:00,safer_risk,11-20,56.353229527409496,56.73179888510901,14.740048547715045,4873
9393154,2020-02-01 00:00:00,safer_risk,2,8.144154430650973e-08,2.2509248631674694e-08,6.307332172386608e-07,633206
9393154,2020-02-01 00:00:00,safer_risk,21+,64.67999215276929,65.48747028410091,14.486827760099589,449
9393154,2020-02-01 00:00:00,safer_risk,3,18.877010955038546,14.085122448354081,18.26462888404321,149971
9393154,2020-02-01 00:00:00,safer_risk,4,31.59476423292566,30.981503005054762,19.099505505126665,59582
9393154,2020-02-01 00:00:00,safer_risk,5,36.83419979616537,36.617300299945754,18.26695843925039,31810
9393154,2020-02-01 00:00:00,safer_risk,6-10,45.056337655539004,44.857151413237276,17.781950802005742,34684
9581792,2020-03-01 00:00:00,better_return,11-20,58.80102634361516,58.133323958019645,23.251116691935913,5228
9581792,2020-03-01 00:00:00,better_return,2,15.894619189607758,3.839213044698475e-08,25.932192213259754,642662
9581792,2020-03-01 00:00:00,better_return,21+,65.50987090650503,64.78433810386572,19.910629787371576,497
9581792,2020-03-01 00:00:00,better_return,3,32.1758713138761,22.379480072766583,29.0983281745419,153192
9581792,2020-03-01 00:00:00,better_return,4,42.490038201363156,39.94531437265755,28.457843624880734,61124
9581792,2020-03-01 00:00:00,better_return,5,48.20991392025398,45.683059547896725,26.57171916620286,32332
9581792,2020-03-01 00:00:00,better_return,6-10,53.314839694590994,52.445339197656196,25.4970730340332,35910
9581792,2020-03-01 00:00:00,max_sharpe,11-20,62.950963487737404,62.025712919927955,19.093832319538887,5228
9581792,2020-03-01 00:00:00,max_sharpe,2,24.138939975406796,8.410532775158547,29.5595862323855,642662
9581792,2020-03-01 00:00:00,max_sharpe,21+,69.30325727847132,68.62496543270072,16.14536340236548,497
9581792,2020-03-01 00:00:00,max_sharpe,3,47.052114902221184,50.21168124144974,29.923247286516094,153192
9581792,2020-03-01 00:00:00,max_sharpe,4,52.48249874952936,52.6888138930515,27.891112001684252,61124
9581792,2020-03-01 00:00:00,max_sharpe,5,56.10361077946065,55.592561017797166,24.911566763109345,32332
9581792,2020-03-01 00:00:00,max_sharpe,6-10,59.004381200681806,58.790544934112624,22.74441401489492,35910
9581792,2020-03-01 00:00:00,safer_risk,11-20,51.89469717393907,51.23056176682284,17.126482302478184,5228
9581792,2020-03-01 00:00:00,safer_risk,2,8.835793266112365e-08,6.788111045485934e-08,1.345237938575373e-06,642662
9581792,2020-03-01 00:00:00,safer_risk,21+,59.679824083658936,60.25839000164408,14.898434897708322,497
9581792,2020-03-01 00:00:00,safer_risk,3,22.427539365051253,18.037180577513965,19.845278731170623,153192
9581792,2020-03-01 00:00:00,safer_risk,4,31.563611610388172,30.08574706715889,19.99568319122875,61124
9581792,2020-03-01 00:00:00,safer_risk,5,37.96769652877634,37.53936342635869,18.80207930535365,32332
9581792,2020-03-01 00:00:00,safer_risk,6-10,43.901827840799925,44.006410504450486,18.553349272629635,35910
9782602,2020-04-01 00:00:00,better_return,11-20,67.1531585762863,67.4461236531995,22.025766259097978,5433
9782602,2020-04-01 00:00:00,better_return,2,45.23828803189275,62.14401103676759,35.0837606784922,648096
9782602,2020-04-01 00:00:00,better_return,21+,75.41210737397539,77.64100127105688,18.569911585596792,487
9782602,2020-04-01 00:00:00,better_return,3,43.93550806988278,42.945484269022884,32.12743001909823,158564
9782602,2020-04-01 00:00:00,better_return,4,47.90798142974488,47.46929342042782,29.425265269517165,62220
9782602,2020-04-01 00:00:00,better_return,5,49.47830664223278,46.029430804872504,27.340702123577103,32911
9782602,2020-04-01 00:00:00,better_return,6-10,56.452055008076904,55.83802082220394,26.211089957860544,36540
9782602,2020-04-01 00:00:00,max_sharpe,11-20,76.31394082693551,79.12682732038355,18.497095557216316,5433
9782602,2020-04-01 00:00:00,max_sharpe,2,42.31600517715232,43.24603856973858,33.794023980951806,648096
9782602,2020-04-01 00:00:00,max_sharpe,21+,84.69068511533668,88.57142854204544,13.918106010308524,487
9782602,2020-04-01 00:00:00,max_sharpe,3,51.21126423599944,52.91425840059429,30.15310646550133,158564
9782602,2020-04-01 00:00:00,max_sharpe,4,56.08330447438111,59.632393079251784,29.227865420100674,62220
9782602,2020-04-01 00:00:00,max_sharpe,5,61.14768082496566,62.580195411200165,25.649038786130628,32911
9782602,2020-04-01 00:00:00,max_sharpe,6-10,68.47989236206764,72.61981433461196,23.38621287407375,36540
9782602,2020-04-01 00:00:00,safer_risk,11-20,60.05596473507673,60.40226130014553,16.498120732958395,5433
9782602,2020-04-01 00:00:00,safer_risk,2,8.280728966497808e-08,6.006364433597255e-08,1.82374667654179e-07,648096
9782602,2020-04-01 00:00:00,safer_risk,21+,69.04219805565748,69.59758855444221,15.424859094207788,487
9782602,2020-04-01 00:00:00,safer_risk,3,23.745615300972556,22.090014483614123,17.80493036400217,158564
9782602,2020-04-01 00:00:00,safer_risk,4,32.922773728028126,32.47241840828668,18.26010923409661,62220
9782602,2020-04-01 00:00:00,safer_risk,5,38.03289263596459,35.938080098338474,17.673449061577692,32911
9782602,2020-04-01 00:00:00,safer_risk,6-10,46.354383157886225,46.33258632006758,18.106844148559425,36540
9976964,2020-05-01 00:00:00,better_return,11-20,64.80957599758997,65.4761402936509,23.025269323360636,5323
9976964,2020-05-01 00:00:00,better_return,2,41.96274277411539,48.5066343616823,35.75014782349338,699455
9976964,2020-05-01 00:00:00,better_return,21+,75.30969163305966,79.02566938069789,20.22797101750085,365
9976964,2020-05-01 00:00:00,better_return,3,42.76971821658809,42.283408358064634,30.062840442684312,167533
9976964,2020-05-01 00:00:00,better_return,4,49.79340071541483,51.78634953800032,27.978033644604974,65727
9976964,2020-05-01 00:00:00,better_return,5,50.5784060587499,49.70859398811643,26.550236185184545,34162
9976964,2020-05-01 00:00:00,better_return,6-10,56.57507280201292,56.03428151646589,25.502695545041178,37178
9976964,2020-05-01 00:00:00,max_sharpe,11-20,71.89115125246896,74.07364051281607,19.10872808658259,5323
9976964,2020-05-01 00:00:00,max_sharpe,2,38.96576563755093,33.9855726281115,33.612559544108365,699455
9976964,2020-05-01 00:00:00,max_sharpe,21+,82.3523564324748,86.90986273149599,16.314158689687247,365
9976964,2020-05-01 00:00:00,max_sharpe,3,48.45427131938925,48.555196063245276,27.69931753131115,167533
9976964,2020-05-01 00:00:00,max_sharpe,4,54.97126248290106,55.6418175181353,25.36211755864858,65727
9976964,2020-05-01 00:00:00,max_sharpe,5,57.967895097009134,58.278814329229036,23.34985539918859,34162
9976964,2020-05-01 00:00:00,max_sharpe,6-10,63.609065114464954,64.56324774721448,22.185625078723447,37178
9976964,2020-05-01 00:00:00,safer_risk,11-20,58.07241334963625,57.83732730421494,18.02930510393188,5323
9976964,2020-05-01 00:00:00,safer_risk,2,8.433326049695205e-08,5.169326633414073e-08,2.269401786611214e-07,699455
9976964,2020-05-01 00:00:00,safer_risk,21+,69.04082920458946,71.45319036326211,16.857539047357083,365
9976964,2020-05-01 00:00:00,safer_risk,3,23.860952135811598,20.836153043247453,18.691768660839244,167533
9976964,2020-05-01 00:00:00,safer_risk,4,33.03753340065476,32.93257678022616,18.975919277031963,65727
9976964,2020-05-01 00:00:00,safer_risk,5,38.62648708751468,38.56949188408977,17.525655246089084,34162
9976964,2020-05-01 00:00:00,safer_risk,6-10,45.73521033125064,45.26356675074132,18.525855684827707,37178
10176690,2020-06-01 00:00:00,better_return,11-20,65.63316456970364,66.34872764185403,21.316031154671283,5130
10176690,2020-06-01 00:00:00,better_return,2,34.09323690364249,14.66026877310785,36.19515812039771,711722
10176690,2020-06-01 00:00:00,better_return,21+,72.44880407845355,73.38548403915537,19.396306121313902,431
10176690,2020-06-01 00:00:00,better_return,3,36.849893429179396,30.980642497396655,30.175921839333235,170164
10176690,2020-06-01 00:00:00,better_return,4,45.14080628229286,43.13468779807148,27.370811864647397,66110
10176690,2020-06-01 00:00:00,better_return,5,48.16447657308936,46.259330851546224,25.777427607607198,33821
10176690,2020-06-01 00:00:00,better_return,6-10,54.87599887461711,54.29785013216637,25.03631086749389,36097
10176690,2020-06-01 00:00:00,max_sharpe,11-20,66.54089109124727,66.17267220931879,15.935194384581223,5130
10176690,2020-06-01 00:00:00,max_sharpe,2,21.44729917942527,10.326052239842953,25.871195964732582,711722
10176690,2020-06-01 00:00:00,max_sharpe,21+,75.19194593495023,75.3981351990807,14.429758313858356,431
10176690,2020-06-01 00:00:00,max_sharpe,3,40.874302689354025,37.85877906126274,25.373657657388694,170164
10176690,2020-06-01 00:00:00,max_sharpe,4,49.21678707553288,48.31174017604649,22.119610620876383,66110
10176690,2020-06-01 00:00:00,max_sharpe,5,51.74673089238874,50.04677441444618,20.715305708074588,33821
10176690,2020-06-01 00:00:00,max_sharpe,6-10,57.47126518540324,57.00617203446849,19.259622956414493,36097
10176690,2020-06-01 00:00:00,safer_risk,11-20,55.53024409598426,54.20304428517163,16.818041954314637,5130
10176690,2020-06-01 00:00:00,safer_risk,2,4.206156439346558e-07,4.0862895012150346e-08,1.1326565447176793e-05,711722
10176690,2020-06-01 00:00:00,safer_risk,21+,63.82915012402039,63.11202777748871,14.910448017132362,431
10176690,2020-06-01 00:00:00,safer_risk,3,20.07978476496455,15.301454833901289,18.54149551619894,170164
10176690,2020-06-01 00:00:00,safer_risk,4,32.93748475377766,33.47691601609003,19.314038423989317,66110
10176690,2020-06-01 00:00:00,safer_risk,5,38.39054787552635,38.48686639660205,18.273135012599255,33821
10176690,2020-06-01 00:00:00,safer_risk,6-10,45.06922032312696,45.17009872954405,18.011048115798605,36097
10370274,2020-07-01 00:00:00,better_return,11-20,67.74306743073213,67.75844006586829,20.47322395721609,5907
10370274,2020-07-01 00:00:00,better_return,2,13.942541481023357,1.7173946986748234e-08,24.203056666570923,718458
10370274,2020-07-01 00:00:00,better_return,21+,72.5045327542742,73.89594556973145,18.245684078261213,469
10370274,2020-07-01 00:00:00,better_return,3,29.171546193942785,21.526826353933497,27.12085728509603,175210
10370274,2020-07-01 00:00:00,better_return,4,40.850587840354294,37.874213654731996,26.477958609428253,69259
10370274,2020-07-01 00:00:00,better_return,5,46.93964626217536,43.13443105554645,25.467436909755442,36004
10370274,2020-07-01 00:00:00,better_return,6-10,56.30922677551417,55.87442468588628,24.85094461993293,39995
10370274,2020-07-01 00:00:00,max_sharpe,11-20,72.88923118071699,74.26620027239935,15.695805583790884,5907
10370274,2020-07-01 00:00:00,max_sharpe,2,24.78625771580899,16.395777475885858,28.945032889177245,718458
10370274,2020-07-01 00:00:00,max_sharpe,21+,78.11006987079789,79.47580375822179,13.629911514158227,469
10370274,2020-07-01 00:00:00,max_sharpe,3,45.09567010469166,44.019689209483545,26.006591566534585,175210
10370274,2020-07-01 00:00:00,max_sharpe,4,51.318381485442956,49.46519818359585,24.325938223392544,69259
10370274,2020-07-01 00:00:00,max_sharpe,5,54.67268622432359,53.04803998094836,22.681862627063595,36004
10370274,2020-07-01 00:00:00,max_sharpe,6-10,62.548871799674735,62.86789150065233,20.026226750311018,39995
10370274,2020-07-01 00:00:00,safer_risk,11-20,56.16667234180893,55.60987114013985,16.69712189778208,5907
10370274,2020-07-01 00:00:00,safer_risk,2,5.583998096249706e-05,6.323181075962303e-08,0.04719101273301811,718458
10370274,2020-07-01 00:00:00,safer_risk,21+,63.22742407576212,62.52992477110022,14.558692167494552,469
10370274,2020-07-01 00:00:00,safer_risk,3,20.562141617474516,15.100276175027393,18.631117637005335,175210
10370274,2020-07-01 00:00:00,safer_risk,4,31.969328239418658,30.111367732060383,18.755690763870003,69259
10370274,2020-07-01 00:00:00,safer_risk,5,38.05867116028485,36.9424228435232,18.0467993109471,36004
10370274,2020-07-01 00:00:00,safer_risk,6-10,46.01899979560633,45.942795898419206,17.743590107547835,39995
10570485,2020-08-01 00:00:00,better_return,11-20,63.98156701366426,63.22218598115407,20.94407318868869,6020
10570485,2020-08-01 00:00:00,better_return,2,17.20246559482524,2.9718584537707926e-08,27.589175713437747,736283
10570485,2020-08-01 00:00:00,better_return,21+,71.25417346230843,72.00407569593024,17.828198375721104,479
10570485,2020-08-01 00:00:00,better_return,3,32.47880967086964,24.092094094883212,29.41286068010393,181367
10570485,2020-08-01 00:00:00,better_return,4,43.44548322305804,40.5708068949538,29.33709313691557,71749
10570485,2020-08-01 00:00:00,better_return,5,47.92411043633809,46.61419806933077,27.687481272491812,37051
10570485,2020-08-01 00:00:00,better_return,6-10,52.65458352019327,50.9751650538499,26.063253089871424,41205
10570485,2020-08-01 00:00:00,max_sharpe,11-20,66.45406613526575,65.79263327657875,15.281162318717458,6020
10570485,2020-08-01 00:00:00,max_sharpe,2,42.518496233456645,41.781724029537735,33.78343051567727,736283
10570485,2020-08-01 00:00:00,max_sharpe,21+,72.19436585346408,71.57659452457159,13.505429822141139,479
10570485,2020-08-01 00:00:00,max_sharpe,3,46.45220179884054,43.546986894410956,30.17829523834934,181367
10570485,2020-08-01 00:00:00,max_sharpe,4,52.7608506629246,53.26298325319057,27.06418435661089,71749
10570485,2020-08-01 00:00:00,max_sharpe,5,53.97888878607641,52.83037980570858,24.501041983081944,37051
10570485,2020-08-01 00:00:00,max_sharpe,6-10,59.317210893303375,59.25599119454426,21.528427394983375,41205
10570485,2020-08-01 00:00:00,safer_risk,11-20,56.762343067094484,56.5436457274303,15.494568395301272,6020
10570485,2020-08-01 00:00:00,safer_risk,2,1.749705906889698e-07,7.976691529520963e-08,2.9054253090539915e-06,736283
10570485,2020-08-01 00:00:00,safer_risk,21+,64.41980553991434,64.11827943702524,13.697902305336239,479
10570485,2020-08-01 00:00:00,safer_risk,3,20.492430073520193,16.630163198619197,17.625694340243186,181367
10570485,2020-08-01 00:00:00,safer_risk,4,30.852767110919633,28.883489073790535,19.44073661379562,71749
10570485,2020-08-01 00:00:00,safer_risk,5,35.83750070119873,34.38795210887329,19.04593291956766,37051
10570485,2020-08-01 00:00:00,safer_risk,6-10,44.00398993144307,43.741156317443654,18.220247749137872,41205
10771925,2020-09-01 00:00:00,better_return,11-20,57.925866607188794,55.6575860474894,22.338537693575056,6210
10771925,2020-09-01 00:00:00,better_return,2,12.727001882752777,3.867178105521063e-09,25.418528978804435,750731
10771925,2020-09-01 00:00:00,better_return,21+,64.9644369275683,63.794623236419184,18.61763944444669,570
10771925,2020-09-01 00:00:00,better_return,3,29.233705457196873,20.022254838443732,27.544216245959095,186029
10771925,2020-09-01 00:00:00,better_return,4,39.94601245656551,36.5841010559853,27.992828445695405,73196
10771925,2020-09-01 00:00:00,better_return,5,43.433764282152076,40.73533690173202,27.51286107553852,37783
10771925,2020-09-01 00:00:00,better_return,6-10,49.999348297172894,48.502294192702365,25.90690876454323,41882
10771925,2020-09-01 00:00:00,max_sharpe,11-20,62.63479832346218,61.47368000595869,15.88852275439317,6210
10771925,2020-09-01 00:00:00,max_sharpe,2,27.305063301113982,15.296317336509349,24.172475075604602,750731
10771925,2020-09-01 00:00:00,max_sharpe,21+,70.39312785935782,69.10648151257993,13.7210689720313,570
10771925,2020-09-01 00:00:00,max_sharpe,3,45.27594220233992,43.796601121910484,24.141049124914232,186029
10771925,2020-09-01 00:00:00,max_sharpe,4,51.31479749011006,52.02250968677137,22.752678259686995,73196
10771925,2020-09-01 00:00:00,max_sharpe,5,54.123046099284316,54.53459175782606,20.897214622307295,37783
10771925,2020-09-01 00:00:00,max_sharpe,6-10,57.3966639293095,56.79232086740743,19.69859627035541,41882
10771925,2020-09-01 00:00:00,safer_risk,11-20,54.27378139259483,54.62760452941875,16.294690420245978,6210
10771925,2020-09-01 00:00:00,safer_risk,2,2.2166387099286253e-07,9.056070962576435e-08,4.198063379460037e-06,750731
10771925,2020-09-01 00:00:00,safer_risk,21+,64.04220737028763,63.90319160902443,13.964664293754737,570
10771925,2020-09-01 00:00:00,safer_risk,3,22.4734592217698,17.164696878071688,20.035934023060577,186029
10771925,2020-09-01 00:00:00,safer_risk,4,30.986793031023215,27.71688057343847,20.955133753168816,73196
10771925,2020-09-01 00:00:00,safer_risk,5,35.41513489159038,33.378851015852476,20.03659080933861,37783
10771925,2020-09-01 00:00:00,safer_risk,6-10,42.704079589614786,42.25330379039111,19.15800209564745,41882
10966874,2020-10-01 00:00:00,better_return,11-20,71.34471210628645,75.54493958424307,22.336605757716637,6733
10966874,2020-10-01 00:00:00,better_return,2,16.884214358339722,8.732163603308862e-08,28.573837743509863,789871
10966874,2020-10-01 00:00:00,better_return,21+,79.34051380441183,82.00827030484994,16.945788695444676,565
10966874,2020-10-01 00:00:00,better_return,3,30.332300095151595,20.16907183851339,28.801620022629027,196575
10966874,2020-10-01 00:00:00,better_return,4,40.22895990557168,36.65192859541829,29.288597539076452,77043
10966874,2020-10-01 00:00:00,better_return,5,44.18097936562668,41.23447303677869,28.928706720504824,39841
10966874,2020-10-01 00:00:00,better_return,6-10,54.547703695043886,55.1024541567482,27.563801644137353,45657
10966874,2020-10-01 00:00:00,max_sharpe,11-20,81.19254950116367,86.56287379382672,17.737539043937396,6733
10966874,2020-10-01 00:00:00,max_sharpe,2,23.990189927628627,8.620760808473937,30.508929659468446,789871
10966874,2020-10-01 00:00:00,max_sharpe,21+,84.74032799322016,88.3640010877783,13.660196455277292,565
10966874,2020-10-01 00:00:00,max_sharpe,3,48.56058221743545,49.724248209832865,30.836150055648368,196575
10966874,2020-10-01 00:00:00,max_sharpe,4,58.78452073613307,65.44525943341078,29.087970598328692,77043
10966874,2020-10-01 00:00:00,max_sharpe,5,64.39733584180678,72.33571291670515,26.824348979464652,39841
10966874,2020-10-01 00:00:00,max_sharpe,6-10,71.33558817560163,78.46993211726189,24.364951686751205,45657
10966874,2020-10-01 00:00:00,safer_risk,11-20,66.46235705064818,67.57668666021716,17.942146651348445,6733
10966874,2020-10-01 00:00:00,safer_risk,2,1.0673251869787466e-07,2.2139731020720532e-08,3.4219104917009916e-06,789871
10966874,2020-10-01 00:00:00,safer_risk,21+,73.76976833831793,75.87590073265922,14.408207947880697,565
10966874,2020-10-01 00:00:00,safer_risk,3,23.728314686567472,19.160876549624746,20.26638159597413,196575
10966874,2020-10-01 00:00:00,safer_risk,4,35.293460269737274,33.52063589844555,21.71676462115526,77043
10966874,2020-10-01 00:00:00,safer_risk,5,43.85078321835493,43.82825414380188,22.150023411589206,39841
10966874,2020-10-01 00:00:00,safer_risk,6-10,52.025117514670995,52.39133385035174,20.913077129613033,45657
11167817,2020-11-01 00:00:00,better_return,11-20,71.44003252265313,78.29379438013443,25.889784433484316,9853
11167817,2020-11-01 00:00:00,better_return,2,30.463484457874056,8.346286537265787,34.60995548192692,845532
11167817,2020-11-01 00:00:00,better_return,21+,79.93762937742919,85.86379398284922,19.786677381471925,1005
11167817,2020-11-01 00:00:00,better_return,3,35.88338212336554,30.09628586631717,30.293211793315464,219256
11167817,2020-11-01 00:00:00,better_return,4,43.30541501259408,39.36739024389441,31.157984304320166,89102
11167817,2020-11-01 00:00:00,better_return,5,48.87709898349026,46.62722219497743,30.03169541726099,46763
11167817,2020-11-01 00:00:00,better_return,6-10,59.740259803158835,61.98762005499814,29.131279403943864,57780
11167817,2020-11-01 00:00:00,max_sharpe,11-20,82.04057337050776,89.99256010038889,22.645104307549584,9853
11167817,2020-11-01 00:00:00,max_sharpe,2,43.08098844980698,46.45817578097095,34.738751533940324,845532
11167817,2020-11-01 00:00:00,max_sharpe,21+,88.4028894890238,93.8968898968892,15.617026371449024,1005
11167817,2020-11-01 00:00:00,max_sharpe,3,54.47434794107981,64.48384848405331,33.09617089784031,219256
11167817,2020-11-01 00:00:00,max_sharpe,4,66.85284587465426,80.66026108126078,29.90548666748774,89102
11167817,2020-11-01 00:00:00,max_sharpe,5,72.73506315215262,86.58328132379503,27.959423245706724,46763
11167817,2020-11-01 00:00:00,max_sharpe,6-10,76.83727915415992,88.19495303553927,25.540531066197442,57780
11167817,2020-11-01 00:00:00,safer_risk,11-20,63.78776275785859,64.96040380392446,18.30782235315485,9853
11167817,2020-11-01 00:00:00,safer_risk,2,8.857841479857688e-05,2.5022006688857346e-08,0.05747684097327586,845532
11167817,2020-11-01 00:00:00,safer_risk,21+,70.37999978794639,71.70712490580205,16.319188738427506,1005
11167817,2020-11-01 00:00:00,safer_risk,3,22.660302595827424,17.08809852229229,20.546719148533047,219256
11167817,2020-11-01 00:00:00,safer_risk,4,37.211132549270836,36.106526415044776,22.77704880787609,89102
11167817,2020-11-01 00:00:00,safer_risk,5,45.321909085596246,46.36781828910881,22.06048716216216,46763
11167817,2020-11-01 00:00:00,safer_risk,6-10,52.68563249271989,53.67893884431859,21.09170882269601,57780
11363270,2020-12-01 00:00:00,better_return,11-20,66.83869036351679,68.9213701146851,23.238829222953004,11549
11363270,2020-12-01 00:00:00,better_return,2,29.482346858448103,1.049630051833117e-05,35.51017043975372,868233
11363270,2020-12-01 00:00:00,better_return,21+,75.74452156781979,77.94140947392258,18.22149896621806,1377
11363270,2020-12-01 00:00:00,better_return,3,31.784183774035153,21.149392797291817,30.41374613610198,228533
11363270,2020-12-01 00:00:00,better_return,4,43.85943993674162,40.43722219164708,30.56240856682307,92416
11363270,2020-12-01 00:00:00,better_return,5,51.87419407486779,50.90183022055446,30.11541800477045,48449
11363270,2020-12-01 00:00:00,better_return,6-10,57.654964111362155,58.22407999613491,27.351429098308845,62764
11363270,2020-12-01 00:00:00,max_sharpe,11-20,73.27050567930512,77.39327839353457,21.113537755763236,11549
11363270,2020-12-01 00:00:00,max_sharpe,2,42.972351866709204,39.864578374907964,33.05893398089059,868233
11363270,2020-12-01 00:00:00,max_sharpe,21+,79.22205596362734,81.52071580318179,15.059393636931324,1377
11363270,2020-12-01 00:00:00,max_sharpe,3,51.17260561649032,54.9804986815364,32.07854182422154,228533
11363270,2020-12-01 00:00:00,max_sharpe,4,62.03021912261449,70.20875727329344,29.01437046381228,92416
11363270,2020-12-01 00:00:00,max_sharpe,5,66.65998373302881,75.30292468979792,27.018228939052236,48449
11363270,2020-12-01 00:00:00,max_sharpe,6-10,69.28923925793517,75.28146252577216,24.492671610665596,62764
11363270,2020-12-01 00:00:00,safer_risk,11-20,59.80869735415917,61.15014390680093,17.892480528675982,11549
11363270,2020-12-01 00:00:00,safer_risk,2,3.6378515837321676e-07,3.8193018886412133e-08,5.001017494850277e-06,868233
11363270,2020-12-01 00:00:00,safer_risk,21+,68.35928582703352,69.40314685085501,14.863668576578634,1377
11363270,2020-12-01 00:00:00,safer_risk,3,21.26619845105402,14.706001046149545,21.05828252482982,228533
11363270,2020-12-01 00:00:00,safer_risk,4,34.62103190922992,32.896422866077955,21.664218699708208,92416
11363270,2020-12-01 00:00:00,safer_risk,5,41.181343851382245,41.12415690388047,20.8688981063786,48449
11363270,2020-12-01 00:00:00,safer_risk,6-10,49.42689227625804,49.56359418087009,20.22402867925684,62764
11565019,2021-01-01 00:00:00,better_return,11-20,70.12499877544099,73.85654805129127,22.527041231700345,10854
11565019,2021-01-01 00:00:00,better_return,2,31.85961723492834,11.260872009479275,34.95294228297147,898751
11565019,2021-01-01 00:00:00,better_return,21+,78.28002412683948,81.77513569602422,17.237879233387442,1279
11565019,2021-01-01 00:00:00,better_return,3,29.52498162594683,19.94780254888655,29.035892270130848,234749
11565019,2021-01-01 00:00:00,better_return,4,43.499659966942765,40.35770604050379,29.761102097846504,93343
11565019,2021-01-01 00:00:00,better_return,5,50.71053677077307,49.39074019277909,29.229954768498015,48520
11565019,2021-01-01 00:00:00,better_return,6-10,59.73226977848807,61.719583141350114,26.60749569102484,60618
11565019,2021-01-01 00:00:00,max_sharpe,11-20,74.06281455231526,77.81564714662622,19.90505528798103,10854
11565019,2021-01-01 00:00:00,max_sharpe,2,26.008515051187924,13.260287166463264,29.449224008410372,898751
11565019,2021-01-01 00:00:00,max_sharpe,21+,79.8789931027894,82.45181160295559,14.008470819720003,1279
11565019,2021-01-01 00:00:00,max_sharpe,3,45.5575952088422,46.11084103040059,31.199434389836703,234749
11565019,2021-01-01 00:00:00,max_sharpe,4,58.586769621161004,63.153479703999004,27.620660421762405,93343
11565019,2021-01-01 00:00:00,max_sharpe,5,63.93365382685977,68.99335205755052,25.162079269546055,48520
11565019,2021-01-01 00:00:00,max_sharpe,6-10,69.04801426832903,73.46931304510511,22.393379815402238,60618
11565019,2021-01-01 00:00:00,safer_risk,11-20,60.64932201604652,62.17780425712562,18.480507624693963,10854
11565019,2021-01-01 00:00:00,safer_risk,2,2.840774274918958e-07,3.4550854538517584e-08,2.615302541973823e-06,898751
11565019,2021-01-01 00:00:00,safer_risk,21+,70.13265338389436,71.11163910084123,14.940130613420683,1279
11565019,2021-01-01 00:00:00,safer_risk,3,19.92104171059855,12.858569199137698,20.906885250891875,234749
11565019,2021-01-01 00:00:00,safer_risk,4,34.52703809201751,33.46216074523303,22.053332185973723,93343
11565019,2021-01-01 00:00:00,safer_risk,5,42.15388283962596,42.43974310155757,21.498841813710836,48520
11565019,2021-01-01 00:00:00,safer_risk,6-10,50.65003043858883,51.599516859823694,20.324257094011614,60618
11766939,2021-02-01 00:00:00,better_return,11-20,61.514255778531805,60.981957700998436,21.231143231175093,12534
11766939,2021-02-01 00:00:00,better_return,2,25.297338536761835,20.83393699001878,29.137701276377836,946366
11766939,2021-02-01 00:00:00,better_return,21+,69.94914241308939,69.8919643264139,16.846252468183003,1519
11766939,2021-02-01 00:00:00,better_return,3,30.229400121007107,21.518761630148965,28.446966657577565,247957
11766939,2021-02-01 00:00:00,better_return,4,41.26877680614614,37.69367449895637,28.03536394713446,99462
11766939,2021-02-01 00:00:00,better_return,5,45.01679114909482,41.045308305854945,27.23298008388133,51327
11766939,2021-02-01 00:00:00,better_return,6-10,51.26960462050243,49.06764906297228,25.719705374342116,65441
11766939,2021-02-01 00:00:00,max_sharpe,11-20,66.50387712799458,66.74594064680707,18.744213968769266,12534
11766939,2021-02-01 00:00:00,max_sharpe,2,29.441246835144536,21.420272878182608,26.982220893474253,946366
11766939,2021-02-01 00:00:00,max_sharpe,21+,72.53759342300113,72.74974596014258,14.902505552959127,1519
11766939,2021-02-01 00:00:00,max_sharpe,3,41.42977119093581,37.45767847758808,28.148869394559302,247957
11766939,2021-02-01 00:00:00,max_sharpe,4,50.715015731367224,49.96666526535682,26.02958668663085,99462
11766939,2021-02-01 00:00:00,max_sharpe,5,55.26420970979348,56.578151823474144,24.546722192852346,51327
11766939,2021-02-01 00:00:00,max_sharpe,6-10,60.0947657993499,60.823841735720485,22.245599701133074,65441
11766939,2021-02-01 00:00:00,safer_risk,11-20,58.006887913336755,57.67066292438803,17.08852679094066,12534
11766939,2021-02-01 00:00:00,safer_risk,2,1.2621571660932702e-07,3.398731018844359e-08,2.7425328480171932e-06,946366
11766939,2021-02-01 00:00:00,safer_risk,21+,67.53770433541142,67.44905537202169,14.260162886786194,1519
11766939,2021-02-01 00:00:00,safer_risk,3,19.3063220319664,13.437898837976054,19.36058214105856,247957
