block_number,date,optimisation,token_group,mean_dist,median_dist,std_dist,count
14881677,2022-06-01 00:00:00,max_sharpe,lt5,41.771575127943514,41.67123237736611,34.69512699431201,2714710
14881677,2022-06-01 00:00:00,safer_risk,gte5,51.49139513044102,51.95573727443259,23.009049413926547,364381
14881677,2022-06-01 00:00:00,safer_risk,lt5,7.534647691066026,1.1031737537359199e-07,16.690961762500873,2714710
15053226,2022-07-01 00:00:00,better_return,gte5,59.107567805457826,61.89272118663834,29.169410275517244,366228
15053226,2022-07-01 00:00:00,better_return,lt5,25.616460117442504,8.262657054243274,31.051013114042412,2738350
15053226,2022-07-01 00:00:00,max_sharpe,gte5,75.76837197868052,86.46777159467615,24.940211290343612,366228
15053226,2022-07-01 00:00:00,max_sharpe,lt5,46.6422307572196,53.14242558954645,34.057677814204375,2738350
15053226,2022-07-01 00:00:00,safer_risk,gte5,50.52976417156629,50.637478736058696,23.442864137801234,366228
15053226,2022-07-01 00:00:00,safer_risk,lt5,7.5185787885292665,1.616386004210657e-07,16.86068250874561,2738350
15253306,2022-08-01 00:00:00,better_return,gte5,57.48220612591275,58.98453465692839,27.7639349919598,383105
15253306,2022-08-01 00:00:00,better_return,lt5,22.559378179112933,1.6185883111412842,30.188151719180805,2777841
15253306,2022-08-01 00:00:00,max_sharpe,gte5,74.69483453434522,83.58376847471979,23.90641972666398,383105
15253306,2022-08-01 00:00:00,max_sharpe,lt5,49.03636201110624,58.0097789965075,33.38868117142869,2777841
15253306,2022-08-01 00:00:00,safer_risk,gte5,50.15488301968477,50.30372106892514,22.99747493761472,383105
15253306,2022-08-01 00:00:00,safer_risk,lt5,7.299872909507611,8.018701397327632e-08,16.48564875846881,2777841
15449618,2022-09-01 00:00:00,better_return,gte5,55.21937615158226,56.082372884975854,27.30040547273697,386917
15449618,2022-09-01 00:00:00,better_return,lt5,20.493519096754014,1.7371857510527722,27.644495795005497,2792091
15449618,2022-09-01 00:00:00,max_sharpe,gte5,72.11909666892268,79.25991818652717,23.652480656513006,386917
15449618,2022-09-01 00:00:00,max_sharpe,lt5,44.777611364929314,45.086679465418435,32.72078795865357,2792091
15449618,2022-09-01 00:00:00,safer_risk,gte5,48.51678272557213,48.609982343072645,22.59962428705847,386917
15449618,2022-09-01 00:00:00,safer_risk,lt5,7.607960351517245,1.0525894045265716e-07,16.9805682592036,2792091
15649595,2022-10-01 00:00:00,better_return,gte5,55.70125526796059,56.785630131940046,28.983742026018753,385739
