block_number,block_date,n_wallets,mean_beta_baseline,median_beta_baseline,std_beta_baseline,mean_beta_better_return,median_beta_better_return,std_beta_better_return,mean_beta_safer_risk,median_beta_safer_risk,std_beta_safer_risk,mean_beta_max_sharpe,median_beta_max_sharpe,std_beta_max_sharpe,mean_beta_equal_weight,median_beta_equal_weight,std_beta_equal_weight,mean_beta_mcap_weight,median_beta_mcap_weight,std_beta_mcap_weight,mean_alpha_baseline,median_alpha_baseline,std_alpha_baseline,mean_alpha_better_return,median_alpha_better_return,std_alpha_better_return,mean_alpha_safer_risk,median_alpha_safer_risk,std_alpha_safer_risk,mean_alpha_max_sharpe,median_alpha_max_sharpe,std_alpha_max_sharpe,mean_alpha_equal_weight,median_alpha_equal_weight,std_alpha_equal_weight,mean_alpha_mcap_weight,median_alpha_mcap_weight,std_alpha_mcap_weight
16530248,2023-02-01,3370814,0.8868001897914644,0.9576698673563278,0.5931036462127736,0.8322024773592082,0.9086002294285805,0.5688145414263716,0.8477005190187324,0.9232999816354633,0.5797402735134803,0.8981569414840398,0.9462147212873275,0.5561844789277252,0.8399965879156058,0.9057260451184412,0.48100638204906443,0.7901934533009224,0.914825757057509,0.603138919589122,0.1543339077277081,0.07640437224163729,0.6896633164586284,0.17390621956240082,0.08659426356243302,0.8858301911248394,0.15488036484499415,0.08220136505318279,0.6493123523201546,0.1718531434967785,0.10009556011255358,0.8935641988728319,0.16928962910847833,0.09799116601632596,0.7243594632190961,0.1280607874701247,0.058273128781315374,0.2961068439817621
16730072,2023-03-01,3392077,0.9087820644675443,0.9901966069211207,0.5624447655617287,0.8844771856712342,0.9477535091279891,0.5638300717617837,0.8814240842835861,0.9580987264874604,0.5488770043950125,1.0118196779488962,1.0616868683237806,0.46378667711197463,0.862527472629221,0.9319389660965999,0.47863384024656325,0.8077587745212356,0.9525321134862145,0.565380216286787,-0.17368108714252348,-0.196507291279248,0.20884385267681457,-0.16645827817646358,-0.2015000931607088,0.20599313120763893,-0.16701548684810127,-0.18550906443781945,0.19589600100893242,-0.18755458166464095,-0.23341531331913484,0.19045626436857677,-0.16257773598731734,-0.18150040569509504,0.1709804765481943,-0.1514827464796865,-0.1707644551583944,0.16392314892987203
16950603,2023-04-01,3417035,0.9055524219388941,0.9876133805564893,0.541424607739417,0.8774739829940269,0.9561423293223124,0.5504766564040604,0.847907805845707,0.9363961544105566,0.5283139554359443,0.8853113421739518,0.9876852930600635,0.6204611663842277,0.8730035516134578,0.9201803867294938,0.4490618171920537,0.8177869504255699,0.9704948935104897,0.5664022257122802,0.21614915731641668,-0.025119536366098382,31.23630676211345,0.46046837295891746,-0.026019875564132586,44.41672784330159,0.22946217358500118,-0.02574347113838573,28.84728004055727,0.6273246141495117,-0.019588898579704212,54.29750961039695,0.27545445765140436,-0.03190692482305265,26.152884551110233,-0.018435638288075065,-0.01297908404418454,3.29312633371271
17162287,2023-05-01,3457737,0.8321870835868976,0.9279330357233954,0.5151745598502334,0.798035001084555,0.8753625877959889,0.5315794350756581,0.7810115842272265,0.8582795835884286,0.4971500236055203,0.7732410873477049,0.8998590016458236,0.5766036584636494,0.8126896508145854,0.8620799831537792,0.41029056638396366,0.7428094243539948,0.84929042192617,0.5267752690703431,-0.06056137056920383,-0.039986636732750616,0.11683684725638623,-0.057922625371721534,-0.04328988162638055,0.12078786268323598,-0.05931645459019524,-0.04328988164566537,0.1074131506826789,-0.05510937072166838,-0.03577575683219649,0.14233769109526637,-0.06344948949559756,-0.05991410818080917,0.09569952730656857,-0.051409444770868236,-0.034034026363484876,0.08420876733349258
17382266,2023-06-01,3442453,0.7919291946804806,0.9025838784294067,0.5643171014090659,0.7791248427555891,0.8591370412135391,0.5445484388685751,0.748483968511552,0.8278839987290707,0.5295757707871683,0.7895063736620714,0.9594513369461295,0.657293814571702,0.7849483061748826,0.8337299292352575,0.46600065754777115,0.6965446037783399,0.8264549560248705,0.5579476729133355,-0.11373733486707426,-0.1520600645717934,2.795958391145341,-0.025865325382151465,-0.1377047726548833,8.053804256510709,-0.06596385168358354,-0.14352155815383186,3.8707955528854576,-0.07916638844259008,-0.14257238379376344,4.571633009753384,0.002284592560136429,-0.14182679949941066,6.359951542274365,-0.11083294780661274,-0.12901348352179093,0.24096701467362913
17595510,2023-07-01,3533345,0.9628369456845326,1.001436953084024,0.6377078902948183,0.9246429271550735,0.9745514983410328,0.667813139245897,0.9044965682541537,0.9569020303781541,0.6113786858184262,0.9351553761500194,0.9894694846399524,0.9235180059092706,0.9362744068479866,0.9635723149695279,0.5818146359522689,0.8514499790236514,0.9720979496541897,0.6685558280660189,0.06432542997940767,0.03601542431827231,0.4360063869725906,0.06381145272125521,0.029493621903509005,0.9350301658752732,0.06225947399349973,0.033247740332219625,0.4679915006042443,0.06508385576067438,0.023757089811562056,1.052333254504235,0.06789313873893418,0.05176131411225597,0.485899160886546,0.06845722438790719,0.035355893970450414,0.15327738088021955
17816434,2023-08-01,3527396,1.058904780772561,1.1198693074354042,0.7269174204481251,1.0219222576746754,1.070982211884938,0.7672058386051129,0.9962938911117526,1.0509922074762026,0.7031969477631564,1.0294377226684623,1.1138246215304528,0.9257439769356646,1.0098234152401186,1.069687452403069,0.6373980366821775,0.953114490281072,1.0542901084105891,0.7899629092780981,0.08110055492789293,0.003915037223100271,0.5665174676771346,0.10074322042424468,-0.00020610767505287682,0.8124300128787909,0.09160918209644826,0.0009548522094082468,0.5442915145848328,0.04793079682167108,-5.0801018502142584e-05,0.5658037934751409,0.11552807281348684,0.0037258172346852497,0.6580493088558276,0.06372701807218661,-0.0005131562954351544,0.27406625228203724
18037988,2023-09-01,3655348,0.7731249397111307,0.8081902902632334,0.6925581472083605,0.6923691920165463,0.7296133460211999,0.9132223908384387,0.7368448520499509,0.7579239655220902,0.6941866267191188,0.6811930116477087,0.724429864070242,0.7786937704520973,0.7444083268415126,0.7721823809715052,0.7606921998482782,0.7240578296815541,0.7558271834995569,0.676539166831229,-0.05414439285277438,-0.051875571626981906,0.31246947064581615,-0.0459520249505245,-0.050718562466250505,0.21284370566573288,-0.05123145513713765,-0.05067232252323348,0.2835697592426952,-0.04475089873341667,-0.04269161629668121,0.22391311510065476,-0.042611427178984605,-0.051224028756893206,0.19092687858446347,-0.045249936597519275,-0.03669880869192577,0.12968306194825022
18251965,2023-10-01,3693849,0.6813685408589412,0.7422685821832326,0.6672280866125195,0.6550085015254663,0.6954419037383595,0.9211145920782813,0.6433383708650022,0.6823894559103019,0.6781807229777298,0.6613766035539811,0.6736708696044696,0.7821363497464212,0.6679847490856914,0.7106843185124141,0.7332666979649454,0.6299496424990672,0.6851206619384188,0.6410368013511729,0.031889440551196226,-0.03713141163155628,4.605109515679744,0.16345080609120655,-0.03686374781634202,8.72739555256324,0.05032025076085636,-0.034895410421637796,4.179292562003696,0.14021085495937433,-0.02531930857378235,8.083413533670884,0.13758387459915536,-0.0424137129483889,5.672765850237747,-0.008716972149384498,-0.022678228303574435,0.9450097331353907
18473543,2023-11-01,3759567,0.794847665118708,0.8616431527326932,0.6177344337406572,0.787396345429218,0.8514746131211053,0.6341556883477873,0.7628570764321321,0.8163288845828324,0.5882438100748242,0.8154272689852026,0.8787105462725779,0.6629585084775153,0.7603021537065243,0.7842912577025403,0.5241553027976094,0.7129087112484107,0.8434200528029309,0.5799537383937104,0.05384010485630336,0.0069435338480527305,0.29786518338702567,0.058479028591694786,0.016944061021400683,0.29830800840462257,0.05718700774847963,0.01687873875679749,0.2711490212374894,0.07456134961712058,0.026314263432613394,0.32574016303138575,0.06994759463836993,0.028378132970425213,0.23976784858062272,0.03765270971129039,0.0003637285209984408,0.23910928022011105
18687851,2023-12-01,3781817,0.7541784052402715,0.7640972294219026,0.521597710359344,0.744223521328067,0.7441251912302195,0.5247720236740836,0.7211221586170675,0.7232176048982983,0.49663689906304465,0.7836425264567427,0.8249517008650359,0.5434415091601474,0.7100960243286056,0.6995638394360159,0.45263966793307225,0.6731677085464052,0.708784147763267,0.51794222833653,0.2161894694206423,0.0009141744714421668,44.75155525162258,0.968383671022435,0.01411395530378156,107.0153529517246,0.4503982356685437,0.02252379879960869,48.78975278189336,0.47842375721657365,0.0369242792086905,64.81317549735621,0.9667437394236221,0.04046986328819825,76.0220002978619,0.07011040882783376,-0.0002523807058705846,0.3456384001611799
18908895,2024-01-01,3855395,0.725093030008904,0.7987084110734988,0.6181258440809497,0.4902691273408815,0.7466482278583588,1.2216169572660802,0.6847536451136221,0.7426203048476416,0.5882435136920022,0.6075529313691896,0.8128664413325477,0.9271685399026588,0.5831198196812749,0.7117615950830196,0.808566741411718,0.618464245373922,0.7345807058367076,0.6329032652921074,-0.033210921112299084,-0.08493174800421344,1.6051370943465075,0.006322545814540119,-0.06408415396122832,1.8084731506536198,-0.024578397678847466,-0.07841397766531799,1.492555958506408,-0.013464965373118837,-0.07677706942764621,2.0143672415573795,-0.0005319266047137961,-0.062479854740258224,1.1330374334044266,-0.04408209623508396,-0.0458825110412654,0.7877545949719508
19129889,2024-02-01,3977147,0.8395913719988128,0.9459900883827368,0.5361147525604956,0.6433625321327591,0.8777277008021829,0.9766488774087402,0.7890947724802545,0.8746032606712701,0.5183045102836946,0.7521074768409965,0.9618718422548613,0.7549227534996134,0.7394448115124298,0.8294963682144103,0.6629159858954186,0.7196438888576228,0.8921543603984302,0.5994269339567619,0.04257768072546578,-0.0294107976220493,2.079157032864599,0.08360025737226552,-0.029754737940762027,4.478609444968625,0.053328534871817296,-0.0238329290562758,2.4142486643327126,0.070033318078688,-0.026884558280544146,3.8106141760253776,0.06668875990050681,-0.041684134575058734,3.1374081825852493,0.028493713329012557,-0.008217016281336392,0.3214559883436018
19336607,2024-03-01,4005064,0.7955667548970402,0.8504770732162015,0.5235987003602023,0.811666313120395,0.8549319654185137,0.5649451141717023,0.7604246189289816,0.8106130096853051,0.5017669191503352,0.8755999820574472,0.9149425200273198,0.48804478833134124,0.7772852777550396,0.7800551861913639,0.47072505446768864,0.7062513274467743,0.8058496909331643,0.6200435547836324,0.30107943689063227,0.03461302283767645,14.31984801127044,0.45289671592374564,0.05373255788369233,16.075717680759738,0.35511843758257194,0.047987443976413455,13.450910849282094,0.31421024680300536,0.029845636340493094,11.744189271667926,0.6387260443502207,0.10233313120713908,19.427193713094972,1.343743753519547,0.006311374553393059,48.67734134154341
19557289,2024-04-01,4153412,0.8183553655643039,0.8387024920904753,0.5821500425019472,0.831968731213469,0.8525807632595863,0.5984103299054819,0.7880392849850385,0.8066050989579059,0.5588980326191338,0.8803457277020554,0.9045083603879902,0.49802574831659396,0.7588755800842194,0.7586087139791099,0.5056160683805386,0.7189331180613335,0.7587043868742864,0.6134817111780564,-0.05749993319096295,-0.05122444597744631,0.42969540804802553,-0.056359544291138784,-0.05687482829388962,0.4515467835214646,-0.055093603271433644,-0.05460903550158189,0.4366672677561407,-0.06585638489229487,-0.07873760347140346,0.4411094526547847,-0.052204440650646305,-0.07817016206332764,0.6303610731543957,-0.05262023844514208,-0.037021368060464986,0.20187788587574715
19771560,2024-05-01,4273747,1.0376187934161623,1.1226943068665822,0.6015238448107837,1.0003947892600842,1.0794839186609235,0.6328925187823858,0.9720663300996345,1.046825077608877,0.5843792978584679,0.9944196633340685,1.0513460682647875,0.7077681690802198,0.9888600228546768,1.0637986618742707,0.5047852567020388,0.9092672585638294,1.077786508375911,0.6611194183718377,-0.08414857698372606,-0.0975642126614315,0.23451763599434336,-0.09394671982599723,-0.1049357967304782,0.22168516999297042,-0.08307865562992271,-0.08720171941009641,0.210495063678057,-0.11970423063911258,-0.11329939085390978,0.23653687828595363,-0.10101136329790288,-0.10602806646082658,0.17077531434861298,-0.06880749296725037,-0.04740180450058856,0.18338488386724056
19993250,2024-06-01,4506122,1.0111157104341872,1.121241009281888,0.5422780809913912,0.9725542088070959,1.066949740625621,0.5558160682137488,0.9408306612882666,1.028437701642627,0.5328685509791645,0.9408891656887147,1.0599988822180864,0.7752519009079475,0.9674335193388887,1.0300472783690877,0.4756354237457512,0.8921903619821148,1.064061790647381,0.581982018190555,-0.11127945797214171,-0.12152720434664141,0.4424346382771978,-0.10498694443204336,-0.11398605430225583,0.5244012619428006,-0.10914138529257289,-0.11663261121507792,0.40325577625916925,-0.08550353327469906,-0.08155472786835574,0.7509607955200488,-0.11841541824418968,-0.12804616643740163,0.36916914344638213,-0.1008642702668018,-0.08532898063304788,0.22585461760539915
20207949,2024-07-01,4524722,0.8908200247555583,0.9772889678112636,0.5576203813060856,0.8507544135479677,0.9238956849877878,0.5811538072741242,0.8336195743653548,0.8999765327833356,0.537370560481467,0.8624802523120508,0.9635901847615215,0.8734675028441132,0.8519585267426958,0.8907468825279918,0.5103630391800981,0.7864425730281099,0.9211211804174642,0.5716621364071857,-0.005485032969726483,7.308435749161049e-05,0.20448804602575102,-0.012201591787105602,-0.0054896728596590325,0.21030611522566672,-0.008818693431834038,-0.0012519136134225683,0.18088464669825435,-0.010343520911823846,-0.0010348661713323326,0.34631325433796073,-0.015730745818287838,-0.016088830017306183,0.22128977145502426,-0.0033020274904610163,0.0017631960969778605,0.12583791215881776
20429973,2024-08-01,4668597,1.1400813984397677,1.253699035200919,0.7226105698797676,1.051845321027108,1.1356236769558514,0.7375719602256774,1.066773578031176,1.140824699287022,0.6805922745635822,0.9588870464789335,0.9923677106662873,1.0124458618158567,1.081181571724682,1.133324646111702,0.5968594576649023,1.0264536368305002,1.1765345579442312,0.7451838223052664,0.033799509734135105,0.022303930094609847,1.1234587360724217,0.03438003502643399,0.015179337275031374,1.1503152188951489,0.03663453630576429,0.015423090613216225,1.1712948969826982,0.06835262361198513,0.009730460140428544,3.265567515095707,0.05630296086381348,0.01854863384904218,1.6446966564611758,0.031247675685781653,0.012808874606914877,0.44916569875808504
20651994,2024-09-01,4693885,0.9101986440114329,1.019749837002121,0.5988884896817338,0.8439174977797372,0.9402947692480655,0.5828480477978926,0.8490665207532959,0.9408242396788412,0.5740091770050145,0.7497396080933445,0.8510369327709191,0.6725466826870798,0.8694359323897904,0.9213332119172528,0.4816662831590965,0.8092041238837829,0.9989156887431798,0.6004986825307955,0.06153019021547244,0.0025247675955271734,27.304096927412623,0.31333078125648134,0.004440270908810884,70.04195196140716,0.1602795108774843,0.004415557110356621,33.89091972608216,0.4440352753132287,-0.0002599526885185598,127.78726666335187,0.7691945731490216,0.01102527533494628,122.34241495473194,0.033409985352697305,-0.00020793154026505943,0.1918515067739658
20866919,2024-10-01,4793311,0.8872459531599509,0.9785573117701527,0.5774071311160937,0.8315400677682895,0.9298269698366853,0.5588593108646122,0.8195000710654408,0.9018548031199749,0.5608619723606493,0.8615897634503524,0.9407743140139132,0.5461007382836187,0.8364814562845745,0.8788801118109697,0.4740976392755716,0.7832374331333548,0.9509378846618611,0.5708113177939786,-0.05418430440586892,-0.08453588667489939,0.466034501641011,-0.04642970884184214,-0.08285713526291645,0.7098839053029602,-0.04737383955114125,-0.07351304353788446,0.47033905703575096,-0.054503537896478,-0.09069897077660576,0.5688637511144389,-0.03754778714994741,-0.07910730851383808,0.6110794134320225,-0.058773588944751806,-0.06165191046094677,0.22177146827405356
21089069,2024-11-01,4748515,1.0147924744542383,1.1190869736475677,0.6350908256534769,0.9792946924183318,1.079784055764808,0.6649705821438457,0.9489208579452185,1.0299859445620596,0.6135197976355057,1.079253811997994,1.1513858597769886,0.6552940201998405,0.941262471941371,0.9998274814642935,0.5944509359562521,0.9100957991614115,1.0946989501376585,0.6821948327462221,-0.09263217413902963,-0.10921704492956663,4.9424294509709625,-0.07318520206338627,-0.10868584608697779,4.571299478207765,-0.07006004030333861,-0.09605823329838792,4.433122029955368,-0.06220823833691276,-0.12213941928559613,6.059536228691211,-0.011859757643833973,-0.11016563007965137,4.61109071063683,-0.07089651969976456,-0.058596370211458804,2.151203379919294
21303934,2024-12-01,4928177,0.9766270559362921,1.0906977270632827,0.5953742959814828,0.9518615281423738,1.044993144839115,0.5954988594365169,0.9151985801365523,1.0075293436778168,0.5717187017232198,1.0115792485785549,1.0845095067577981,0.547867245770232,0.9160247694289014,0.9658259153072775,0.5270288727128466,0.8809361921886842,1.0845773496838642,0.6150273986477617,0.008838704081382463,-0.017773560714130048,0.3561549431147393,0.007465134072485727,-0.026981086404258368,0.3814529442505032,0.009474746983516106,-0.01784513451528217,0.32016218994855633,0.001260258812021974,-0.028380805174167113,0.38292624506707273,0.014872919285083872,-0.011246029577149489,0.32905492947036097,0.007932825100293769,-0.0020153703249787304,0.24125803905317378
21525891,2025-01-01,5105209,1.0700847431461935,1.2141702976012336,0.582525034491733,1.0583268472402516,1.1742674584838682,0.5784917477052443,1.011589313453783,1.131854473351171,0.5655952924885592,1.1269701115525572,1.2109037999028909,0.5508198914957899,1.031744325920633,1.0993443701217473,0.4973993723319945,0.9600845039457923,1.199216761045531,0.6474320860066093,-0.11097885297683789,-0.10206911012343808,0.26817806879756745,-0.10210222397068498,-0.10895546799851599,0.3065894963177049,-0.1049442854817902,-0.09889692746812,0.262854597804944,-0.10511299976455062,-0.11449461399865273,0.34814515242688765,-0.10080279325122508,-0.12034193618781504,0.25638453452989485,-0.08674852418598131,-0.067921279033498,0.19366383275733473
21747950,2025-02-01,5247405,1.2344498969839903,1.407157200927745,0.6650263727288032,1.1596433369510664,1.2746875103177682,0.6696838179428949,1.1568417293948066,1.278573876054954,0.6477095051231652,1.0590029101923242,1.203851007441735,0.8211827505207638,1.2008644603874743,1.263231862431991,0.5596800901471992,1.1047017363383342,1.3569820956749523,0.7499231010569342,0.02462653882728477,-0.03433314128436585,7.35673831912609,0.045773399743267364,-0.029620855152705322,7.3827790616603215,0.019406367613949833,-0.03126602434981526,6.325380758278996,0.11608277738657669,-0.019424530700878007,11.70262510264548,0.03599481788047927,-0.03646332019625509,5.236686843202139,-0.01868928093533514,-0.016686532756532438,2.106307775178247
21948292,2025-03-01,5268023,1.169700316204399,1.3142888812515015,0.6985455536994545,1.083039285442786,1.1475981346352355,0.7083520953128454,1.1014532904740977,1.2142420999962884,0.672859647576903,0.9709852924083083,1.076380964297861,0.8996751427584841,1.1200368090630235,1.1710579845555482,0.5587651129995962,1.0433745504810314,1.2876668028335925,0.7769537978842245,-0.009781717152482137,-0.03219414435119958,1.4304812715112112,0.014669890487661747,-0.033605977274240695,1.5131003443762412,-0.00911531320804455,-0.03501987714475677,1.0980565421662236,0.11921144321599123,-0.01798157273862326,3.353651486799635,0.023253042394475967,-0.04300317584925603,1.3565036713353156,-0.015687057031040195,-0.00911446648808073,0.46196468815232483
22170335,2025-04-01,5341607,0.9865909248367694,1.1132548899232833,0.6141429120264689,0.9261756189903054,1.0414030844143574,0.6222439554577394,0.9255556287123538,1.0280037255561965,0.5863349593265963,0.8272051634150902,0.9379561889039136,0.8680070341286987,0.946909050172746,0.9587004448642996,0.5136939409277064,0.8759959414086272,1.0912932319458932,0.6661542447551394,0.011731235323038342,0.002404293064666225,0.17646438452867244,0.01027999204781935,0.00036948173795360584,0.1794046915992292,0.0062221010659097575,7.312332775864639e-05,0.16278619614739076,0.01181923491391478,0.0004999641827149917,0.26861905979268424,0.009928229448500428,0.0002865399540651069,0.15821992488167314,0.013689238616380425,0.0005561458683690079,0.13402429822634634
22385294,2025-05-01,5479943,0.8904632878255864,1.0072396936193224,0.5395599762063673,0.8394744616937727,0.9594319183952698,0.53666862402988,0.8169405477398142,0.9141384763043495,0.5148012902506245,0.8221118897448072,0.9212188996722416,0.6111202319141316,0.8446146695038423,0.8609838805430343,0.4407103822854964,0.7871731084278659,0.9825217833369946,0.5852633298717065,-0.06168571695754218,-0.07911227109729985,0.277684908081895,-0.06454357383962171,-0.07798275590952825,0.34788629006495453,-0.05160553601874156,-0.05769355829384326,0.2624755406339242,-0.05348601552288353,-0.08114480206062594,0.3562769482385579,-0.052241903296858086,-0.07608766745415096,0.28325907548952267,-0.06266764985125317,-0.03737893786231854,0.19740406380082845
22606143,2025-06-01,5417046,0.9235573786488149,1.0239687113565827,0.5970197426177081,0.8889323790325869,0.9576657041348722,0.5995835074902254,0.8546580316389781,0.9548727467199993,0.5667410730935569,0.9602173098640792,1.0371805059104888,0.5826511752882091,0.8946265262822002,0.8978356706038355,0.5055901262077066,0.815715622970557,1.0277167244792942,0.6336366632238151,-0.07058647780331816,-0.06136791362814942,0.25824606073624207,-0.06673104512533151,-0.06270618134733924,0.280921498221242,-0.06660539231379382,-0.05794589789785738,0.23679289591543143,-0.07939675880041787,-0.06622207161144894,0.3574476707427267,-0.06055466786223112,-0.06785013416161495,0.2843443730722777,-0.06034890341523737,-0.03233420026889686,0.17384263048281096
22820674,2025-07-01,5567234,1.0196819776377224,1.0873489970484638,0.7257032324230202,0.9772461896330857,1.0635216641115908,0.7260634459886529,0.9364400099192841,0.9597678957860721,0.6822563731865768,1.0250577571834012,1.1065379674351654,0.785651445213514,0.9950474217477792,1.0329124789698076,0.5957562305847427,0.8922282218342245,0.9586568541245356,0.7643368159023439,-0.002857518931293293,-0.020528524774188955,1.0111417094319113,0.008427966298299106,-0.014081731131705258,1.010230065236554,0.010127623540985606,-0.008200009757140886,0.9519226979475618,-0.00803262097829975,-0.011333264813625166,0.8939153202860649,0.015988158331994632,-0.017298873501771728,0.9867597288971716,-0.009379089811117094,-0.0008761163940424845,0.2512861418503934
23042514,2025-08-01,5568560,1.08038606825212,1.254012276365529,0.7899919560022043,1.0283568639871041,1.1370514710667543,0.7784096773429731,1.0029123711208936,1.1326062239218517,0.7391472657059944,1.1087093502542757,1.247617895612553,0.778205044033988,1.0409934661348,1.110100270403521,0.6632175230783646,0.9568149963510416,1.2131876872730212,0.7907132082518884,-0.030390253487952996,-0.0715633663023546,50.74364476276731,0.4908726920020853,-0.04845631199102676,161.8964599365368,0.15808902071211603,-0.05729258906586872,67.85131493099239,0.7591309531584259,-0.04422082485355515,276.7670816457438,0.6135562205598923,-0.06861597993909585,173.04298942741852,-0.047320075545280935,-0.026435217573877543,0.16249404720280225
23264566,2025-09-01,5989657,1.0217813222661842,1.1973988902874855,0.6663259991777221,0.999516878342321,1.1244713097906278,0.6596213164383707,0.954904664065222,1.0873025120909359,0.6348451966426656,1.139369448466397,1.303613616501927,0.5930839784643307,0.9913156250021938,1.0517205808348613,0.5625618583049945,0.9120154328638544,1.1608726527075928,0.6950975572932346,0.018951964450168706,-0.032090734007073386,20.76082388920413,0.08911639970003235,-0.03371538553435286,22.108597498473515,0.0719988395889597,-0.03129691430958138,20.9316409217689,0.0071045057360406795,-0.03734083129237761,6.470119475890936,0.4335816439694069,-0.03688485463553894,39.68633652528115,-0.021815540540752236,-0.009432430992547463,0.15646469139255786
23479244,2025-10-01,6087782,0.9948744095454467,1.1544897741713944,0.6661905082634573,0.9679097458563324,1.126042766054957,0.6787686514849642,0.9266193359820649,1.065387238997646,0.6434939225624784,1.0599361317561153,1.2834010983557014,0.723166431142634,0.9822553250793981,1.0623692047093312,0.5499235535091608,0.8778076940607401,1.093138693549768,0.7087155829541544,-0.07998672438553751,-0.09713743621405989,0.5109610318556254,-0.07274615627834302,-0.08597731078669318,0.5710710212739022,-0.07500118174073164,-0.0864285840608029,0.47491169711170966,-0.06815858191071365,-0.07368933750752246,0.6617080012513402,-0.06646676920219714,-0.09022999376989801,0.6073210328307103,-0.06746795943805606,-0.03762085811610001,0.19900420933159363
23700767,2025-11-01,6087201,1.1466580091519323,1.3151209915451416,0.7631131839482868,1.1213862075390202,1.2684589778150936,0.7535405189494705,1.0778535153969346,1.2204951457233484,0.7289109735755009,1.0070462429539235,1.2086302245553355,0.9333826807553952,1.149450055293523,1.2301913438606829,0.6143854392982857,0.9967314757489307,1.3120206391885354,0.8134855299834169,0.16897428128739542,0.12603317575491252,0.6290983482231772,0.22884693626818128,0.12884432800492424,2.3383735229191953,0.16218758676235842,0.1102313645589163,0.7159565629897723,0.21321435891166357,0.09026488311192565,2.495239926352945,0.21240272506372712,0.14099778364366503,1.4834245322728041,0.17035177308293753,0.10264890226141166,1.2052326721165458
23914921,2025-12-01,6337108,0.9400416206101637,1.1292797715045748,0.6945661061126891,0.8989301952315811,1.043670827624624,0.6837997842916103,0.8952805331148009,1.044650296845754,0.6660985161240965,0.8004747156193888,0.8325763521551512,0.8345885764591845,0.9452278902409755,1.0316098217685752,0.5857834614716881,0.8180455304879113,1.0450746157299329,0.7191127249534871,-0.07092584393534102,-0.06269926307331732,0.7906074091553935,-0.06238721429944218,-0.06834874497042999,0.8454254447472809,-0.06261468887754772,-0.05747252656156412,0.7477093614132903,-0.02796872867939536,-0.02343687910712647,1.5772511421630837,-0.04641829715542332,-0.08007449255585286,0.8984470663713358,-0.04031703406555172,-0.0061095941532237664,0.8688312678930625
