block_number,block_date,n_wallets,mean_delta_better_return_vs_equal,median_delta_better_return_vs_equal,pct_closer_better_return_vs_equal,pct_farther_better_return_vs_equal,pct_unchanged_better_return_vs_equal,mean_delta_better_return_vs_mcap,median_delta_better_return_vs_mcap,pct_closer_better_return_vs_mcap,pct_farther_better_return_vs_mcap,pct_unchanged_better_return_vs_mcap,mean_delta_safer_risk_vs_equal,median_delta_safer_risk_vs_equal,pct_closer_safer_risk_vs_equal,pct_farther_safer_risk_vs_equal,pct_unchanged_safer_risk_vs_equal,mean_delta_safer_risk_vs_mcap,median_delta_safer_risk_vs_mcap,pct_closer_safer_risk_vs_mcap,pct_farther_safer_risk_vs_mcap,pct_unchanged_safer_risk_vs_mcap,mean_delta_max_sharpe_vs_equal,median_delta_max_sharpe_vs_equal,pct_closer_max_sharpe_vs_equal,pct_farther_max_sharpe_vs_equal,pct_unchanged_max_sharpe_vs_equal,mean_delta_max_sharpe_vs_mcap,median_delta_max_sharpe_vs_mcap,pct_closer_max_sharpe_vs_mcap,pct_farther_max_sharpe_vs_mcap,pct_unchanged_max_sharpe_vs_mcap
16308190,2023-01-01,3362555,-0.03555891593719847,0.0,34.161463529964564,22.382652477059857,43.45588399297558,0.12204031003353934,1.5895273985933045e-10,22.589965071203295,38.202795195915016,39.194689752286585,-0.0714696501172499,-6.194280643967431e-10,27.73019326077938,8.990574131872936,63.279232607347694,-0.004727363770180219,1.1102230246251565e-16,18.711099149307593,18.282407276609604,62.993943593487685,0.23708867593749475,0.07695926507018092,0.19006380564778866,55.282902435796586,44.527033758555625,0.17772594181791918,0.00505284338322165,30.690115105923915,50.438193576015856,18.85914133746511
16530248,2023-02-01,3370814,-0.07371247025287847,-4.440892098500626e-16,36.74851237712908,17.398497810914513,45.852989811956405,0.19174271082030173,6.0213420915999905e-09,21.367687448788335,42.54076315097778,36.074787870229564,-0.07334364535360766,-2.57630472511039e-10,27.52118627726122,8.810245833795635,63.66856788894315,-0.016936261419498038,2.7755575615628914e-17,19.878670255908514,16.736906871752637,63.36766134233452,0.11209486104036004,4.440892098500626e-16,19.06960751913336,45.76689784722622,35.16349463364042,0.31123368207567625,0.15733756670710375,27.30690569102893,58.24432911456995,14.43200366439679
16730072,2023-03-01,3392077,-0.09962103647977529,-2.049338476695084e-11,40.687195485244,14.016987232306342,45.29581728244966,0.15623049156438126,1.1290275381270476e-09,22.252059726238528,41.48520213426759,36.184408549687994,-0.07844995841285628,-1.3584561253665584e-09,27.884095791457565,7.984046352721356,64.13185785582108,-0.015662470794930695,-2.3223700740260256e-11,19.17689368490161,16.93511084801436,63.80966587727814,-0.06726562408343265,0.0,43.745351299513544,35.6623095525249,20.592339147961557,0.19409302987132873,0.12838031842227118,30.44709775161354,57.28852853281337,12.186044125767193
16950603,2023-04-01,3417035,-0.032965400072329606,0.0,31.391718258665772,21.030279174781647,47.57800256655258,0.10620211441930065,1.5324597146815222e-10,21.35796092226155,35.84317983280827,42.79871291924139,-0.051100873540532644,-6.255524986897854e-10,24.84888214490048,11.75978589625216,63.39133195884736,-0.017575658839820485,-5.551115123125783e-16,19.510921017782962,17.383199177064327,63.10573347946392,0.22285452626292548,0.06268346945791381,3.739499302758093,54.65633217101961,41.604168526222296,0.27761654158328947,0.134646891467237,25.681124132471574,56.28681005608664,18.031919485752997
17162287,2023-05-01,3457737,-0.008312812956642088,1.3211653993039363e-14,27.23784371107461,22.724255777695067,50.037900511230326,0.08682362111988644,4.314656409931672e-10,20.911711908684786,33.40916327644352,45.57055669647518,-0.046350594194359995,-3.171167772819672e-10,24.733055174525997,11.82866134700239,63.43828347847161,-0.013595559059900394,0.0,18.90927505475402,17.882476313265006,63.09968051358447,0.23285576870540123,0.0717277256977722,1.7773185178629838,55.24434044578867,42.97834103634834,0.1951327991731551,0.03504384058857113,29.77811788461644,52.222479616003184,17.890834380983865
17382266,2023-06-01,3442453,-0.029545924332161716,0.0,29.84627531588667,20.592931842497194,49.560792841616134,0.11989111419875283,2.0973534020640727e-10,21.643113210260243,35.002191751056586,43.33232726779421,-0.07148871032854687,-6.557205889379247e-10,27.14599153568691,9.54124863868875,63.31275982562434,-0.02153532836878947,-5.551115123125783e-17,20.02136267365161,16.941611112773362,63.01465844268608,0.23647455806898743,0.07360253974918107,1.0011175170728546,55.423095101080534,43.57578738184661,0.3083618276140142,0.17463351610996525,25.197148661143665,57.61333560690589,17.167147961061488
17595510,2023-07-01,3533345,-0.027688055543198867,0.0,31.04143524054402,21.94020114084529,47.01836361861069,0.11454941427983979,1.3832157641502363e-10,23.265234501584192,35.85240048735688,40.799695472703625,-0.0641045369412127,-4.2375847275621936e-10,26.832449138139637,10.540012367883692,62.62753849397667,-0.025153778174446667,0.0,20.66396007182995,16.94343462073474,62.309935769080006,0.24180716268681318,0.08269604339899406,0.2991499556369389,55.95972088771405,43.74112915664901,0.20167664040363434,0.007929592953548302,26.707581625909725,50.60111593971152,22.608632896023455
17816434,2023-08-01,3527396,-0.03288068511921816,0.0,32.55367415509912,20.577559196642508,46.86876664825837,0.13133974333659854,1.756890188886473e-10,23.595989789635187,37.046393430167754,39.357531731622984,-0.06996843471980527,-4.110813356383858e-10,27.288033438831366,9.698882688532844,63.01308387263579,-0.013966522090757513,1.1102230246251565e-16,19.285813104057496,17.966879817292984,62.74722203007544,0.22435980428527677,0.06013774759063484,2.5807706307996043,54.46833868383363,42.95089068536677,0.23679586210938522,0.057781453972032826,28.34510216601708,53.524271162069695,18.130541623339145
18037988,2023-09-01,3655348,-0.02753272114448376,1.2323475573339238e-14,31.36434615801286,21.067296465343382,47.56835737664375,0.11509137117627968,4.0218717245465996e-11,23.13106713779372,35.060300688197124,39.397288575533715,-0.09909071319146312,-1.2996179687974063e-09,30.846146522848166,7.043187132935086,62.110666344216746,-0.0013033489620344146,0.0,17.793381095315684,18.717260299156198,61.07801500705268,0.23680502242118834,0.075759331330847,1.3090408902244055,55.332433464611306,43.35852564516429,0.19395197541478557,0.0002764859797968755,27.8341761167473,48.63547875605825,21.119001528719018
18251965,2023-10-01,3693849,-0.031853609228797215,2.3314683517128287e-15,31.507920329174254,20.87486521511843,47.61721445570731,0.14253144450199517,2.445982860699303e-10,22.54201511756436,38.3881961606985,39.05516982421317,-0.09375297880713283,-2.3398792903250865e-09,29.912159376303688,8.110510202230788,61.977330421465524,-0.004864983965354976,0.0,19.006218175133853,19.27469152095822,61.704471406383966,0.2364405482104622,0.07898693950910118,1.0752469849200659,55.65625449226539,43.26849852281455,0.26894635388403093,0.09884565327991954,27.942885591695816,55.02664023353419,17.01585527724604
18473543,2023-11-01,3759567,-0.06629393939762078,0.0,35.982734181888496,17.673099056354097,46.34416676175741,0.11778783773808375,2.3594370901491857e-10,21.743621007419208,37.5394028088873,40.677104570818926,-0.08493895066036344,-7.807101631840396e-10,30.07819783501664,8.171472938239962,61.750329226743396,-0.020086209716131932,2.7755575615628914e-17,20.00687845169404,18.48018668107258,61.47306325435882,0.1333646679257697,4.440892098500626e-16,16.50945441323429,47.89003627279418,35.60050931397153,0.2998813893349921,0.14644209553849283,26.903949311183972,58.41318960401557,14.642989471925889
18687851,2023-12-01,3781817,-0.08829355369016297,-8.881784197001252e-16,38.86377897185401,15.378216344154147,45.75800468399185,0.127612706500704,2.955437006235684e-10,21.51891537850721,38.48586539221755,39.60125516385378,-0.09382282888086209,-1.7831950360758242e-09,30.801384625432693,7.151826754176629,62.04678862039067,-0.006453436482066419,-1.3877787807814457e-17,19.06004441780234,18.902342445443555,61.64364907133264,0.02066329330325525,0.0,36.213518528263,40.59440210882758,23.192079362909414,0.3001779518597172,0.1866273909043315,27.40034750491629,60.24511498044458,11.960573449217664
